pathway	entrezgene	hgnc_symbol
REACTOME GPCR LIGAND BINDING	9340	GLP2R
REACTOME GPCR LIGAND BINDING	51083	GAL
REACTOME GPCR LIGAND BINDING	1815	DRD4
REACTOME GPCR LIGAND BINDING	10681	GNB5
REACTOME GPCR LIGAND BINDING	6343	SCT
REACTOME GPCR LIGAND BINDING	51052	PRLH
REACTOME GPCR LIGAND BINDING	6865	TACR2
REACTOME GPCR LIGAND BINDING	7479	WNT8B
REACTOME GPCR LIGAND BINDING	2782	GNB1
REACTOME GPCR LIGAND BINDING	1906	EDN1
REACTOME GPCR LIGAND BINDING	117	ADCYAP1R1
REACTOME GPCR LIGAND BINDING	27334	P2RY10
REACTOME GPCR LIGAND BINDING	6344	SCTR
REACTOME GPCR LIGAND BINDING	2920	CXCL2
REACTOME GPCR LIGAND BINDING	4986	OPRK1
REACTOME GPCR LIGAND BINDING	7481	WNT11
REACTOME GPCR LIGAND BINDING	2778	GNAS
REACTOME GPCR LIGAND BINDING	5744	PTHLH
REACTOME GPCR LIGAND BINDING	4295	MLN
REACTOME GPCR LIGAND BINDING	623	BDKRB1
REACTOME GPCR LIGAND BINDING	11255	HRH3
REACTOME GPCR LIGAND BINDING	4923	NTSR1
REACTOME GPCR LIGAND BINDING	551	AVP
REACTOME GPCR LIGAND BINDING	128674	PROKR2
REACTOME GPCR LIGAND BINDING	5173	PDYN
REACTOME GPCR LIGAND BINDING	5020	OXT
REACTOME GPCR LIGAND BINDING	4935	GPR143
REACTOME GPCR LIGAND BINDING	5956	OPN1LW
REACTOME GPCR LIGAND BINDING	680	BRS3
REACTOME GPCR LIGAND BINDING	3356	HTR2A
REACTOME GPCR LIGAND BINDING	2862	MLNR
REACTOME GPCR LIGAND BINDING	7976	FZD3
REACTOME GPCR LIGAND BINDING	3972	LHB
REACTOME GPCR LIGAND BINDING	64748	PLPPR2
REACTOME GPCR LIGAND BINDING	7472	WNT2
REACTOME GPCR LIGAND BINDING	7434	VIPR2
REACTOME GPCR LIGAND BINDING	1395	CRHR2
REACTOME GPCR LIGAND BINDING	2692	GHRHR
REACTOME GPCR LIGAND BINDING	727	C5
REACTOME GPCR LIGAND BINDING	6019	RLN2
REACTOME GPCR LIGAND BINDING	6387	CXCL12
REACTOME GPCR LIGAND BINDING	7473	WNT3
REACTOME GPCR LIGAND BINDING	6346	CCL1
REACTOME GPCR LIGAND BINDING	5539	PPY
REACTOME GPCR LIGAND BINDING	2798	GNRHR
REACTOME GPCR LIGAND BINDING	10874	NMU
REACTOME GPCR LIGAND BINDING	887	CCKBR
REACTOME GPCR LIGAND BINDING	796	CALCA
REACTOME GPCR LIGAND BINDING	11211	FZD10
REACTOME GPCR LIGAND BINDING	2784	GNB3
REACTOME GPCR LIGAND BINDING	4988	OPRM1
REACTOME GPCR LIGAND BINDING	2740	GLP1R
REACTOME GPCR LIGAND BINDING	1235	CCR6
REACTOME GPCR LIGAND BINDING	2916	GRM6
REACTOME GPCR LIGAND BINDING	3274	HRH2
REACTOME GPCR LIGAND BINDING	3827	KNG1
REACTOME GPCR LIGAND BINDING	7474	WNT5A
REACTOME GPCR LIGAND BINDING	59345	GNB4
REACTOME GPCR LIGAND BINDING	7433	VIPR1
REACTOME GPCR LIGAND BINDING	6364	CCL20
REACTOME GPCR LIGAND BINDING	5443	POMC
REACTOME GPCR LIGAND BINDING	2641	GCG
REACTOME GPCR LIGAND BINDING	6869	TACR1
REACTOME GPCR LIGAND BINDING	7475	WNT6
REACTOME GPCR LIGAND BINDING	84634	KISS1R
REACTOME GPCR LIGAND BINDING	4985	OPRD1
REACTOME GPCR LIGAND BINDING	1889	ECE1
REACTOME GPCR LIGAND BINDING	8643	PTCH2
REACTOME GPCR LIGAND BINDING	163404	PLPPR5
REACTOME GPCR LIGAND BINDING	9890	PLPPR4
REACTOME GPCR LIGAND BINDING	1268	CNR1
REACTOME GPCR LIGAND BINDING	2691	GHRH
REACTOME GPCR LIGAND BINDING	8111	GPR68
REACTOME GPCR LIGAND BINDING	2834	PRLHR
REACTOME GPCR LIGAND BINDING	1394	CRHR1
REACTOME GPCR LIGAND BINDING	2853	GPR31
REACTOME GPCR LIGAND BINDING	148	ADRA1A
REACTOME GPCR LIGAND BINDING	50836	TAS2R8
REACTOME GPCR LIGAND BINDING	50839	TAS2R10
REACTOME GPCR LIGAND BINDING	3375	IAPP
REACTOME GPCR LIGAND BINDING	50837	TAS2R7
REACTOME GPCR LIGAND BINDING	50835	TAS2R9
REACTOME GPCR LIGAND BINDING	3061	HCRTR1
REACTOME GPCR LIGAND BINDING	9034	CCRL2
REACTOME GPCR LIGAND BINDING	729230	CCR2
REACTOME GPCR LIGAND BINDING	2693	GHSR
REACTOME GPCR LIGAND BINDING	7852	CXCR4
REACTOME GPCR LIGAND BINDING	94233	OPN4
REACTOME GPCR LIGAND BINDING	5737	PTGFR
REACTOME GPCR LIGAND BINDING	4852	NPY
REACTOME GPCR LIGAND BINDING	10268	RAMP3
REACTOME GPCR LIGAND BINDING	976	ADGRE5
REACTOME GPCR LIGAND BINDING	57486	NLN
REACTOME GPCR LIGAND BINDING	4159	MC3R
REACTOME GPCR LIGAND BINDING	1908	EDN3
REACTOME GPCR LIGAND BINDING	2914	GRM4
REACTOME GPCR LIGAND BINDING	221391	OPN5
REACTOME GPCR LIGAND BINDING	6372	CXCL6
REACTOME GPCR LIGAND BINDING	7471	WNT1
REACTOME GPCR LIGAND BINDING	2841	GPR18
REACTOME GPCR LIGAND BINDING	5732	PTGER2
REACTOME GPCR LIGAND BINDING	4987	OPRL1
REACTOME GPCR LIGAND BINDING	2832	NPBWR2
REACTOME GPCR LIGAND BINDING	718	C3
REACTOME GPCR LIGAND BINDING	2797	GNRH2
REACTOME GPCR LIGAND BINDING	8698	S1PR4
REACTOME GPCR LIGAND BINDING	2925	GRPR
REACTOME GPCR LIGAND BINDING	2867	FFAR2
REACTOME GPCR LIGAND BINDING	2864	FFAR1
REACTOME GPCR LIGAND BINDING	1236	CCR7
REACTOME GPCR LIGAND BINDING	554	AVPR2
REACTOME GPCR LIGAND BINDING	1907	EDN2
REACTOME GPCR LIGAND BINDING	50831	TAS2R3
REACTOME GPCR LIGAND BINDING	50832	TAS2R4
REACTOME GPCR LIGAND BINDING	54429	TAS2R5
REACTOME GPCR LIGAND BINDING	30817	ADGRE2
REACTOME GPCR LIGAND BINDING	9002	F2RL3
REACTOME GPCR LIGAND BINDING	51764	GNG13
REACTOME GPCR LIGAND BINDING	2791	GNG11
REACTOME GPCR LIGAND BINDING	2792	GNGT1
REACTOME GPCR LIGAND BINDING	79924	ADM2
REACTOME GPCR LIGAND BINDING	135	ADORA2A
REACTOME GPCR LIGAND BINDING	2847	MCHR1
REACTOME GPCR LIGAND BINDING	8484	GALR3
REACTOME GPCR LIGAND BINDING	50833	TAS2R16
REACTOME GPCR LIGAND BINDING	6608	SMO
REACTOME GPCR LIGAND BINDING	611	OPN1SW
REACTOME GPCR LIGAND BINDING	51554	ACKR4
REACTOME GPCR LIGAND BINDING	79948	PLPPR3
REACTOME GPCR LIGAND BINDING	5697	PYY
REACTOME GPCR LIGAND BINDING	6370	CCL25
REACTOME GPCR LIGAND BINDING	84658	ADGRE3
REACTOME GPCR LIGAND BINDING	10266	RAMP2
REACTOME GPCR LIGAND BINDING	2488	FSHB
REACTOME GPCR LIGAND BINDING	10267	RAMP1
REACTOME GPCR LIGAND BINDING	6754	SSTR4
REACTOME GPCR LIGAND BINDING	56923	NMUR2
REACTOME GPCR LIGAND BINDING	1131	CHRM3
REACTOME GPCR LIGAND BINDING	122042	RXFP2
REACTOME GPCR LIGAND BINDING	4922	NTS
REACTOME GPCR LIGAND BINDING	7252	TSHB
REACTOME GPCR LIGAND BINDING	7482	WNT2B
REACTOME GPCR LIGAND BINDING	2922	GRP
REACTOME GPCR LIGAND BINDING	59340	HRH4
REACTOME GPCR LIGAND BINDING	4544	MTNR1B
REACTOME GPCR LIGAND BINDING	187	APLNR
REACTOME GPCR LIGAND BINDING	27202	C5AR2
REACTOME GPCR LIGAND BINDING	301	ANXA1
REACTOME GPCR LIGAND BINDING	3351	HTR1B
REACTOME GPCR LIGAND BINDING	1081	CGA
REACTOME GPCR LIGAND BINDING	9038	TAAR5
REACTOME GPCR LIGAND BINDING	4829	NMBR
REACTOME GPCR LIGAND BINDING	183	AGT
REACTOME GPCR LIGAND BINDING	9290	GPR55
REACTOME GPCR LIGAND BINDING	3357	HTR2B
REACTOME GPCR LIGAND BINDING	80326	WNT10A
REACTOME GPCR LIGAND BINDING	1910	EDNRB
REACTOME GPCR LIGAND BINDING	9568	GABBR2
REACTOME GPCR LIGAND BINDING	6366	CCL21
REACTOME GPCR LIGAND BINDING	3062	HCRTR2
REACTOME GPCR LIGAND BINDING	3973	LHCGR
REACTOME GPCR LIGAND BINDING	4283	CXCL9
REACTOME GPCR LIGAND BINDING	50846	DHH
REACTOME GPCR LIGAND BINDING	8620	NPFF
REACTOME GPCR LIGAND BINDING	10161	LPAR6
REACTOME GPCR LIGAND BINDING	6751	SSTR1
REACTOME GPCR LIGAND BINDING	8477	GPR65
REACTOME GPCR LIGAND BINDING	116	ADCYAP1
REACTOME GPCR LIGAND BINDING	351	APP
REACTOME GPCR LIGAND BINDING	113091	PTH2
REACTOME GPCR LIGAND BINDING	84432	PROK1
REACTOME GPCR LIGAND BINDING	6375	XCL1
REACTOME GPCR LIGAND BINDING	6846	XCL2
REACTOME GPCR LIGAND BINDING	7483	WNT9A
REACTOME GPCR LIGAND BINDING	2840	GPR17
REACTOME GPCR LIGAND BINDING	5746	PTH2R
REACTOME GPCR LIGAND BINDING	57007	ACKR3
REACTOME GPCR LIGAND BINDING	185	AGTR1
REACTOME GPCR LIGAND BINDING	90226	UCN2
REACTOME GPCR LIGAND BINDING	9718	ECE2
REACTOME GPCR LIGAND BINDING	1393	CRHBP
REACTOME GPCR LIGAND BINDING	9287	TAAR2
REACTOME GPCR LIGAND BINDING	319100	TAAR6
REACTOME GPCR LIGAND BINDING	83551	TAAR8
REACTOME GPCR LIGAND BINDING	134864	TAAR1
REACTOME GPCR LIGAND BINDING	7432	VIP
REACTOME GPCR LIGAND BINDING	2846	LPAR4
REACTOME GPCR LIGAND BINDING	3358	HTR2C
REACTOME GPCR LIGAND BINDING	2796	GNRH1
REACTOME GPCR LIGAND BINDING	1392	CRH
REACTOME GPCR LIGAND BINDING	54886	PLPPR1
REACTOME GPCR LIGAND BINDING	5995	RGR
REACTOME GPCR LIGAND BINDING	3363	HTR7
REACTOME GPCR LIGAND BINDING	64106	NPFFR1
REACTOME GPCR LIGAND BINDING	133	ADM
REACTOME GPCR LIGAND BINDING	1813	DRD2
REACTOME GPCR LIGAND BINDING	170589	GPHA2
REACTOME GPCR LIGAND BINDING	150	ADRA2A
REACTOME GPCR LIGAND BINDING	1814	DRD3
REACTOME GPCR LIGAND BINDING	1909	EDNRA
REACTOME GPCR LIGAND BINDING	56477	CCL28
REACTOME GPCR LIGAND BINDING	84539	MCHR2
REACTOME GPCR LIGAND BINDING	57105	CYSLTR2
REACTOME GPCR LIGAND BINDING	5741	PTH
REACTOME GPCR LIGAND BINDING	2911	GRM1
REACTOME GPCR LIGAND BINDING	89780	WNT3A
REACTOME GPCR LIGAND BINDING	7476	WNT7A
REACTOME GPCR LIGAND BINDING	8324	FZD7
REACTOME GPCR LIGAND BINDING	10563	CXCL13
REACTOME GPCR LIGAND BINDING	6750	SST
REACTOME GPCR LIGAND BINDING	51738	GHRL
REACTOME GPCR LIGAND BINDING	3361	HTR5A
REACTOME GPCR LIGAND BINDING	8321	FZD1
REACTOME GPCR LIGAND BINDING	3362	HTR6
REACTOME GPCR LIGAND BINDING	7484	WNT9B
REACTOME GPCR LIGAND BINDING	2695	GIP
REACTOME GPCR LIGAND BINDING	5739	PTGIR
REACTOME GPCR LIGAND BINDING	643	CXCR5
REACTOME GPCR LIGAND BINDING	1234	CCR5
REACTOME GPCR LIGAND BINDING	5745	PTH1R
REACTOME GPCR LIGAND BINDING	5731	PTGER1
REACTOME GPCR LIGAND BINDING	3060	HCRT
REACTOME GPCR LIGAND BINDING	58191	CXCL16
REACTOME GPCR LIGAND BINDING	6755	SSTR5
REACTOME GPCR LIGAND BINDING	2785	GNG3
REACTOME GPCR LIGAND BINDING	54361	WNT4
REACTOME GPCR LIGAND BINDING	165140	OXER1
REACTOME GPCR LIGAND BINDING	7855	FZD5
REACTOME GPCR LIGAND BINDING	886	CCKAR
REACTOME GPCR LIGAND BINDING	60675	PROK2
REACTOME GPCR LIGAND BINDING	3577	CXCR1
REACTOME GPCR LIGAND BINDING	134	ADORA1
REACTOME GPCR LIGAND BINDING	3549	IHH
REACTOME GPCR LIGAND BINDING	2921	CXCL3
REACTOME GPCR LIGAND BINDING	6374	CXCL5
REACTOME GPCR LIGAND BINDING	5473	PPBP
REACTOME GPCR LIGAND BINDING	5196	PF4
REACTOME GPCR LIGAND BINDING	2919	CXCL1
REACTOME GPCR LIGAND BINDING	7349	UCN
REACTOME GPCR LIGAND BINDING	1230	CCR1
REACTOME GPCR LIGAND BINDING	6010	RHO
REACTOME GPCR LIGAND BINDING	2912	GRM2
REACTOME GPCR LIGAND BINDING	4886	NPY1R
REACTOME GPCR LIGAND BINDING	4889	NPY5R
REACTOME GPCR LIGAND BINDING	2151	F2RL2
REACTOME GPCR LIGAND BINDING	2150	F2RL1
REACTOME GPCR LIGAND BINDING	3360	HTR4
REACTOME GPCR LIGAND BINDING	6469	SHH
REACTOME GPCR LIGAND BINDING	2852	GPER1
REACTOME GPCR LIGAND BINDING	8323	FZD6
REACTOME GPCR LIGAND BINDING	7253	TSHR
REACTOME GPCR LIGAND BINDING	27199	OXGR1
REACTOME GPCR LIGAND BINDING	552	AVPR1A
REACTOME GPCR LIGAND BINDING	2587	GALR1
REACTOME GPCR LIGAND BINDING	4160	MC4R
REACTOME GPCR LIGAND BINDING	6866	TAC3
REACTOME GPCR LIGAND BINDING	2793	GNGT2
REACTOME GPCR LIGAND BINDING	94235	GNG8
REACTOME GPCR LIGAND BINDING	5368	PNOC
REACTOME GPCR LIGAND BINDING	5729	PTGDR
REACTOME GPCR LIGAND BINDING	2786	GNG4
REACTOME GPCR LIGAND BINDING	1524	CX3CR1
REACTOME GPCR LIGAND BINDING	624	BDKRB2
REACTOME GPCR LIGAND BINDING	4543	MTNR1A
REACTOME GPCR LIGAND BINDING	1128	CHRM1
REACTOME GPCR LIGAND BINDING	3354	HTR1E
REACTOME GPCR LIGAND BINDING	2915	GRM5
REACTOME GPCR LIGAND BINDING	23620	NTSR2
REACTOME GPCR LIGAND BINDING	3627	CXCL10
REACTOME GPCR LIGAND BINDING	6373	CXCL11
REACTOME GPCR LIGAND BINDING	154	ADRB2
REACTOME GPCR LIGAND BINDING	64805	P2RY12
REACTOME GPCR LIGAND BINDING	5724	PTAFR
REACTOME GPCR LIGAND BINDING	3576	CXCL8
REACTOME GPCR LIGAND BINDING	1880	GPR183
REACTOME GPCR LIGAND BINDING	10887	PROKR1
REACTOME GPCR LIGAND BINDING	1816	DRD5
REACTOME GPCR LIGAND BINDING	50834	TAS2R1
REACTOME GPCR LIGAND BINDING	6870	TACR3
REACTOME GPCR LIGAND BINDING	5028	P2RY1
REACTOME GPCR LIGAND BINDING	7480	WNT10B
REACTOME GPCR LIGAND BINDING	83756	TAS1R3
REACTOME GPCR LIGAND BINDING	9283	GPR37L1
REACTOME GPCR LIGAND BINDING	147	ADRA1B
REACTOME GPCR LIGAND BINDING	136	ADORA2B
REACTOME GPCR LIGAND BINDING	3814	KISS1
REACTOME GPCR LIGAND BINDING	2861	GPR37
REACTOME GPCR LIGAND BINDING	2492	FSHR
REACTOME GPCR LIGAND BINDING	7200	TRH
REACTOME GPCR LIGAND BINDING	1901	S1PR1
REACTOME GPCR LIGAND BINDING	2358	FPR2
REACTOME GPCR LIGAND BINDING	2357	FPR1
REACTOME GPCR LIGAND BINDING	117579	RLN3
REACTOME GPCR LIGAND BINDING	8862	APLN
REACTOME GPCR LIGAND BINDING	59350	RXFP1
REACTOME GPCR LIGAND BINDING	23566	LPAR3
REACTOME GPCR LIGAND BINDING	5734	PTGER4
REACTOME GPCR LIGAND BINDING	10316	NMUR1
REACTOME GPCR LIGAND BINDING	5031	P2RY6
REACTOME GPCR LIGAND BINDING	719	C3AR1
REACTOME GPCR LIGAND BINDING	146	ADRA1D
REACTOME GPCR LIGAND BINDING	10663	CXCR6
REACTOME GPCR LIGAND BINDING	2783	GNB2
REACTOME GPCR LIGAND BINDING	55970	GNG12
REACTOME GPCR LIGAND BINDING	10022	INSL5
REACTOME GPCR LIGAND BINDING	6363	CCL19
REACTOME GPCR LIGAND BINDING	339403	RXFP4
REACTOME GPCR LIGAND BINDING	10800	CYSLTR1
REACTOME GPCR LIGAND BINDING	6288	SAA1
REACTOME GPCR LIGAND BINDING	2829	XCR1
REACTOME GPCR LIGAND BINDING	10803	CCR9
REACTOME GPCR LIGAND BINDING	222545	GPRC6A
REACTOME GPCR LIGAND BINDING	80835	TAS1R1
REACTOME GPCR LIGAND BINDING	2787	GNG5
REACTOME GPCR LIGAND BINDING	7201	TRHR
REACTOME GPCR LIGAND BINDING	1240	CMKLR1
REACTOME GPCR LIGAND BINDING	8322	FZD4
REACTOME GPCR LIGAND BINDING	2015	ADGRE1
REACTOME GPCR LIGAND BINDING	9934	P2RY14
REACTOME GPCR LIGAND BINDING	5029	P2RY2
REACTOME GPCR LIGAND BINDING	797	CALCB
REACTOME GPCR LIGAND BINDING	4161	MC5R
REACTOME GPCR LIGAND BINDING	2788	GNG7
REACTOME GPCR LIGAND BINDING	8325	FZD8
REACTOME GPCR LIGAND BINDING	2828	GPR4
REACTOME GPCR LIGAND BINDING	3350	HTR1A
REACTOME GPCR LIGAND BINDING	114131	UCN3
REACTOME GPCR LIGAND BINDING	2859	GPR35
REACTOME GPCR LIGAND BINDING	80834	TAS1R2
REACTOME GPCR LIGAND BINDING	3355	HTR1F
REACTOME GPCR LIGAND BINDING	3352	HTR1D
REACTOME GPCR LIGAND BINDING	122876	GPHB5
REACTOME GPCR LIGAND BINDING	2918	GRM8
REACTOME GPCR LIGAND BINDING	151306	GPBAR1
REACTOME GPCR LIGAND BINDING	1237	CCR8
REACTOME GPCR LIGAND BINDING	2147	F2
REACTOME GPCR LIGAND BINDING	10692	RRH
REACTOME GPCR LIGAND BINDING	2535	FZD2
REACTOME GPCR LIGAND BINDING	6752	SSTR2
REACTOME GPCR LIGAND BINDING	1132	CHRM4
REACTOME GPCR LIGAND BINDING	53637	S1PR5
REACTOME GPCR LIGAND BINDING	186	AGTR2
REACTOME GPCR LIGAND BINDING	3579	CXCR2
REACTOME GPCR LIGAND BINDING	5021	OXTR
REACTOME GPCR LIGAND BINDING	1129	CHRM2
REACTOME GPCR LIGAND BINDING	2149	F2R
REACTOME GPCR LIGAND BINDING	5179	PENK
REACTOME GPCR LIGAND BINDING	6357	CCL13
REACTOME GPCR LIGAND BINDING	2837	UTS2R
REACTOME GPCR LIGAND BINDING	53829	P2RY13
REACTOME GPCR LIGAND BINDING	51289	RXFP3
REACTOME GPCR LIGAND BINDING	8811	GALR2
REACTOME GPCR LIGAND BINDING	338442	HCAR2
REACTOME GPCR LIGAND BINDING	11251	PTGDR2
REACTOME GPCR LIGAND BINDING	5367	PMCH
REACTOME GPCR LIGAND BINDING	29933	GPR132
REACTOME GPCR LIGAND BINDING	1232	CCR3
REACTOME GPCR LIGAND BINDING	2831	NPBWR1
REACTOME GPCR LIGAND BINDING	1233	CCR4
REACTOME GPCR LIGAND BINDING	2863	GPR39
REACTOME GPCR LIGAND BINDING	283869	NPW
REACTOME GPCR LIGAND BINDING	256933	NPB
REACTOME GPCR LIGAND BINDING	152	ADRA2C
REACTOME GPCR LIGAND BINDING	2826	CCR10
REACTOME GPCR LIGAND BINDING	57121	LPAR5
REACTOME GPCR LIGAND BINDING	1812	DRD1
REACTOME GPCR LIGAND BINDING	1133	CHRM5
REACTOME GPCR LIGAND BINDING	4887	NPY2R
REACTOME GPCR LIGAND BINDING	4158	MC2R
REACTOME GPCR LIGAND BINDING	2865	FFAR3
REACTOME GPCR LIGAND BINDING	338398	TAS2R60
REACTOME GPCR LIGAND BINDING	5727	PTCH1
REACTOME GPCR LIGAND BINDING	353164	TAS2R42
REACTOME GPCR LIGAND BINDING	338557	FFAR4
REACTOME GPCR LIGAND BINDING	54331	GNG2
REACTOME GPCR LIGAND BINDING	2833	CXCR3
REACTOME GPCR LIGAND BINDING	84109	QRFPR
REACTOME GPCR LIGAND BINDING	5030	P2RY4
REACTOME GPCR LIGAND BINDING	885	CCK
REACTOME GPCR LIGAND BINDING	387129	NPSR1
REACTOME GPCR LIGAND BINDING	2359	FPR3
REACTOME GPCR LIGAND BINDING	7477	WNT7B
REACTOME GPCR LIGAND BINDING	347148	QRFP
REACTOME GPCR LIGAND BINDING	8326	FZD9
REACTOME GPCR LIGAND BINDING	155	ADRB3
REACTOME GPCR LIGAND BINDING	1269	CNR2
REACTOME GPCR LIGAND BINDING	257313	UTS2B
REACTOME GPCR LIGAND BINDING	2917	GRM7
REACTOME GPCR LIGAND BINDING	1604	CD55
REACTOME GPCR LIGAND BINDING	3269	HRH1
REACTOME GPCR LIGAND BINDING	27198	HCAR1
REACTOME GPCR LIGAND BINDING	728	C5AR1
REACTOME GPCR LIGAND BINDING	4828	NMB
REACTOME GPCR LIGAND BINDING	5660	PSAP
REACTOME GPCR LIGAND BINDING	3792	KEL
REACTOME GPCR LIGAND BINDING	553	AVPR1B
REACTOME GPCR LIGAND BINDING	1902	LPAR1
REACTOME GPCR LIGAND BINDING	2913	GRM3
REACTOME GPCR LIGAND BINDING	56670	SUCNR1
REACTOME GPCR LIGAND BINDING	5540	NPY4R
REACTOME GPCR LIGAND BINDING	129521	NMS
REACTOME GPCR LIGAND BINDING	2550	GABBR1
REACTOME GPCR LIGAND BINDING	259294	TAS2R19
REACTOME GPCR LIGAND BINDING	259296	TAS2R50
REACTOME GPCR LIGAND BINDING	50840	TAS2R14
REACTOME GPCR LIGAND BINDING	50838	TAS2R13
REACTOME GPCR LIGAND BINDING	2532	ACKR1
REACTOME GPCR LIGAND BINDING	1903	S1PR3
REACTOME GPCR LIGAND BINDING	1241	LTB4R
REACTOME GPCR LIGAND BINDING	56413	LTB4R2
REACTOME GPCR LIGAND BINDING	10850	CCL27
REACTOME GPCR LIGAND BINDING	594857	NPS
REACTOME GPCR LIGAND BINDING	2642	GCGR
REACTOME GPCR LIGAND BINDING	259287	TAS2R41
REACTOME GPCR LIGAND BINDING	259286	TAS2R40
REACTOME GPCR LIGAND BINDING	259292	TAS2R46
REACTOME GPCR LIGAND BINDING	259285	TAS2R39
REACTOME GPCR LIGAND BINDING	134860	TAAR9
REACTOME GPCR LIGAND BINDING	1325	CORT
REACTOME GPCR LIGAND BINDING	2790	GNG10
REACTOME GPCR LIGAND BINDING	5032	P2RY11
REACTOME GPCR LIGAND BINDING	3640	INSL3
REACTOME GPCR LIGAND BINDING	259289	TAS2R43
REACTOME GPCR LIGAND BINDING	8843	HCAR3
REACTOME GPCR LIGAND BINDING	259295	TAS2R20
REACTOME GPCR LIGAND BINDING	259293	TAS2R30
REACTOME GPCR LIGAND BINDING	259290	TAS2R31
REACTOME GPCR LIGAND BINDING	5726	TAS2R38
REACTOME GPCR LIGAND BINDING	4157	MC1R
REACTOME GPCR LIGAND BINDING	9294	S1PR2
REACTOME GPCR LIGAND BINDING	2652	OPN1MW
REACTOME GPCR LIGAND BINDING	6352	CCL5
REACTOME GPCR LIGAND BINDING	151	ADRA2B
REACTOME GPCR LIGAND BINDING	6368	CCL23
REACTOME GPCR LIGAND BINDING	6360	CCL16
REACTOME GPCR LIGAND BINDING	6753	SSTR3
REACTOME GPCR LIGAND BINDING	140	ADORA3
REACTOME MITOTIC G2 G2 M PHASES	5577	PRKAR2B
REACTOME MITOTIC G2 G2 M PHASES	5048	PAFAH1B1
REACTOME MITOTIC G2 G2 M PHASES	5689	PSMB1
REACTOME MITOTIC G2 G2 M PHASES	728642	CDK11A
REACTOME MITOTIC G2 G2 M PHASES	5704	PSMC4
REACTOME MITOTIC G2 G2 M PHASES	4331	MNAT1
REACTOME MITOTIC G2 G2 M PHASES	27175	TUBG2
REACTOME MITOTIC G2 G2 M PHASES	5685	PSMA4
REACTOME MITOTIC G2 G2 M PHASES	8481	OFD1
REACTOME MITOTIC G2 G2 M PHASES	10806	SDCCAG8
REACTOME MITOTIC G2 G2 M PHASES	8454	CUL1
REACTOME MITOTIC G2 G2 M PHASES	4659	PPP1R12A
REACTOME MITOTIC G2 G2 M PHASES	23198	PSME4
REACTOME MITOTIC G2 G2 M PHASES	5566	PRKACA
REACTOME MITOTIC G2 G2 M PHASES	3161	HMMR
REACTOME MITOTIC G2 G2 M PHASES	23291	FBXW11
REACTOME MITOTIC G2 G2 M PHASES	54820	NDE1
REACTOME MITOTIC G2 G2 M PHASES	23332	CLASP1
REACTOME MITOTIC G2 G2 M PHASES	51512	GTSE1
REACTOME MITOTIC G2 G2 M PHASES	113457	TUBA3D
REACTOME MITOTIC G2 G2 M PHASES	4660	PPP1R12B
REACTOME MITOTIC G2 G2 M PHASES	1781	DYNC1I2
REACTOME MITOTIC G2 G2 M PHASES	5108	PCM1
REACTOME MITOTIC G2 G2 M PHASES	3320	HSP90AA1
REACTOME MITOTIC G2 G2 M PHASES	7514	XPO1
REACTOME MITOTIC G2 G2 M PHASES	5705	PSMC5
REACTOME MITOTIC G2 G2 M PHASES	6790	AURKA
REACTOME MITOTIC G2 G2 M PHASES	22974	TPX2
REACTOME MITOTIC G2 G2 M PHASES	8655	DYNLL1
REACTOME MITOTIC G2 G2 M PHASES	5720	PSME1
REACTOME MITOTIC G2 G2 M PHASES	54930	HAUS4
REACTOME MITOTIC G2 G2 M PHASES	5711	PSMD5
REACTOME MITOTIC G2 G2 M PHASES	3326	HSP90AB1
REACTOME MITOTIC G2 G2 M PHASES	5714	PSMD8
REACTOME MITOTIC G2 G2 M PHASES	9978	RBX1
REACTOME MITOTIC G2 G2 M PHASES	2033	EP300
REACTOME MITOTIC G2 G2 M PHASES	5706	PSMC6
REACTOME MITOTIC G2 G2 M PHASES	5684	PSMA3
REACTOME MITOTIC G2 G2 M PHASES	5700	PSMC1
REACTOME MITOTIC G2 G2 M PHASES	5693	PSMB5
REACTOME MITOTIC G2 G2 M PHASES	5687	PSMA6
REACTOME MITOTIC G2 G2 M PHASES	5721	PSME2
REACTOME MITOTIC G2 G2 M PHASES	22981	NINL
REACTOME MITOTIC G2 G2 M PHASES	4605	MYBL2
REACTOME MITOTIC G2 G2 M PHASES	81027	TUBB1
REACTOME MITOTIC G2 G2 M PHASES	5688	PSMA7
REACTOME MITOTIC G2 G2 M PHASES	994	CDC25B
REACTOME MITOTIC G2 G2 M PHASES	22919	MAPRE1
REACTOME MITOTIC G2 G2 M PHASES	1869	E2F1
REACTOME MITOTIC G2 G2 M PHASES	79959	CEP76
REACTOME MITOTIC G2 G2 M PHASES	55125	CEP192
REACTOME MITOTIC G2 G2 M PHASES	5716	PSMD10
REACTOME MITOTIC G2 G2 M PHASES	5713	PSMD7
REACTOME MITOTIC G2 G2 M PHASES	9738	CCP110
REACTOME MITOTIC G2 G2 M PHASES	22995	CEP152
REACTOME MITOTIC G2 G2 M PHASES	5516	PPP2CB
REACTOME MITOTIC G2 G2 M PHASES	10382	TUBB4A
REACTOME MITOTIC G2 G2 M PHASES	5518	PPP2R1A
REACTOME MITOTIC G2 G2 M PHASES	95681	CEP41
REACTOME MITOTIC G2 G2 M PHASES	5683	PSMA2
REACTOME MITOTIC G2 G2 M PHASES	5709	PSMD3
