pathway	entrezgene	hgnc_symbol
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	10213	PSMD14
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	9491	PSMF1
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5690	PSMB2
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	7979	SEM1
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5682	PSMA1
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	10197	PSME3
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	6885	MAP3K7
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5695	PSMB7
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5694	PSMB6
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	8915	BCL10
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5686	PSMA5
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	6233	RPS27A
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	4794	NFKBIE
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	7316	UBC
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	143471	PSMA8
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5710	PSMD4
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5692	PSMB4
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5701	PSMC2
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5966	REL
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	9861	PSMD6
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5702	PSMC3
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	8945	BTRC
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5579	PRKCB
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	7314	UBB
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	10892	MALT1
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5970	RELA
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5707	PSMD1
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5708	PSMD2
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5719	PSMD13
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5718	PSMD12
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	84433	CARD11
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5696	PSMB8
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5699	PSMB10
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	1147	CHUK
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	7311	UBA52
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	122706	PSMB11
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5698	PSMB9
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	8517	IKBKG
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	5691	PSMB3
REACTOME SIGNALING BY NOTCH2	10046	MAMLD1
REACTOME SIGNALING BY NOTCH2	1272	CNTN1
REACTOME SIGNALING BY NOTCH2	5663	PSEN1
REACTOME SIGNALING BY NOTCH2	2033	EP300
REACTOME SIGNALING BY NOTCH2	3002	GZMB
REACTOME SIGNALING BY NOTCH2	182	JAG1
REACTOME SIGNALING BY NOTCH2	57534	MIB1
REACTOME SIGNALING BY NOTCH2	2208	FCER2
REACTOME SIGNALING BY NOTCH2	9148	NEURL1
REACTOME SIGNALING BY NOTCH2	4192	MDK
REACTOME SIGNALING BY NOTCH2	3280	HES1
REACTOME SIGNALING BY NOTCH2	51107	APH1A
REACTOME SIGNALING BY NOTCH2	1385	CREB1
REACTOME SIGNALING BY NOTCH2	54567	DLL4
REACTOME SIGNALING BY NOTCH2	4853	NOTCH2
REACTOME SIGNALING BY NOTCH2	102	ADAM10
REACTOME SIGNALING BY NOTCH2	83464	APH1B
REACTOME SIGNALING BY NOTCH2	5664	PSEN2
REACTOME SIGNALING BY NOTCH2	6233	RPS27A
REACTOME SIGNALING BY NOTCH2	7316	UBC
REACTOME SIGNALING BY NOTCH2	9794	MAML1
REACTOME SIGNALING BY NOTCH2	23385	NCSTN
REACTOME SIGNALING BY NOTCH2	3516	RBPJ
REACTOME SIGNALING BY NOTCH2	7314	UBB
REACTOME SIGNALING BY NOTCH2	84441	MAML2
REACTOME SIGNALING BY NOTCH2	3714	JAG2
REACTOME SIGNALING BY NOTCH2	55534	MAML3
REACTOME SIGNALING BY NOTCH2	142678	MIB2
REACTOME SIGNALING BY NOTCH2	388585	HES5
REACTOME SIGNALING BY NOTCH2	28514	DLL1
REACTOME SIGNALING BY NOTCH2	55851	PSENEN
REACTOME SIGNALING BY NOTCH2	54492	NEURL1B
REACTOME SIGNALING BY NOTCH2	7311	UBA52
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	974	CD79B
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5689	PSMB1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	695	BTK
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	2534	FYN
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	933	CD22
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5704	PSMC4
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5685	PSMA4
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	8454	CUL1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	23198	PSME4
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	27071	DAPP1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4775	NFATC3
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	23291	FBXW11
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5705	PSMC5
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	2280	FKBP1A
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5720	PSME1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5711	PSMD5
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	29760	BLNK
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	3710	ITPR3
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5714	PSMD8
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5706	PSMC6
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5684	PSMA3
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5700	PSMC1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5693	PSMB5
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5687	PSMA6
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4792	NFKBIA
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5721	PSME2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4773	NFATC2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5688	PSMA7
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5716	PSMD10
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5713	PSMD7
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	3551	IKBKB
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4793	NFKBIB
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	973	CD79A
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5683	PSMA2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5532	PPP3CB
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5709	PSMD3
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5717	PSMD11
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4790	NFKB1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5715	PSMD9
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5777	PTPN6
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	6500	SKP1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	10213	PSMD14
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	6654	SOS1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	3709	ITPR2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	9491	PSMF1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5690	PSMB2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	7979	SEM1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5682	PSMA1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4772	NFATC1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	10197	PSME3
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	3845	KRAS
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	6885	MAP3K7
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	640	BLK
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5695	PSMB7
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5530	PPP3CA
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	7409	VAV1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5694	PSMB6
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	8915	BCL10
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5686	PSMA5
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	6233	RPS27A
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	7220	TRPC1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5295	PIK3R1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4794	NFKBIE
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	30011	SH3KBP1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	7316	UBC
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	3708	ITPR1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	25780	RASGRP3
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	143471	PSMA8
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	118788	PIK3AP1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4690	NCK1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5710	PSMD4
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5692	PSMB4
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	80228	ORAI2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5701	PSMC2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5966	REL
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	9861	PSMD6
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	6850	SYK
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5702	PSMC3
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	8945	BTRC
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5579	PRKCB
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	6786	STIM1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	10768	AHCYL1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	7314	UBB
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5293	PIK3CD
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	10892	MALT1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	10125	RASGRP1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5970	RELA
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5707	PSMD1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	3265	HRAS
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5708	PSMD2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	930	CD19
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	2885	GRB2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5719	PSMD13
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5478	PPIA
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5718	PSMD12
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5336	PLCG2
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	84433	CARD11
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	801	CALM1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5696	PSMB8
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5699	PSMB10
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4893	NRAS
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	1147	CHUK
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5534	PPP3R1
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	7311	UBA52
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	122706	PSMB11
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5698	PSMB9
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	4067	LYN
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	8517	IKBKG
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	5691	PSMB3
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	84876	ORAI1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3683	ITGAL
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3675	ITGA3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3674	ITGA2B
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	64386	MMP25
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1634	DCN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	823	CAPN1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	960	CD44
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3381	IBSP
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4593	MUSK
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7077	TIMP2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4238	MFAP3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7092	TLL1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1462	VCAN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	999	CDH1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3371	TNC
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1298	COL9A2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4052	LTBP1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	2006	ELN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	10319	LAMC3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	91522	COL23A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3909	LAMA3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3918	LAMC2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1301	COL11A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1308	COL17A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	87	ACTN1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8974	P4HA2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	59277	NTN4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3385	ICAM3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	827	CAPN6
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	2192	FBLN1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8516	ITGA8
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	634	CEACAM1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	50509	COL5A3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5663	PSEN1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1286	COL4A4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1310	COL19A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3693	ITGB5
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5351	PLOD1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3682	ITGAE
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1307	COL16A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4680	CEACAM6
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	9509	ADAMTS2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4313	MMP2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	22795	NID2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8425	LTBP4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3383	ICAM1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	55214	P3H2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3912	LAMB1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3655	ITGA6
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1215	CMA1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	825	CAPN3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1299	COL9A3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7042	TGFB2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7093	TLL2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8174	MADCAM1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4320	MMP11
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5155	PDGFB
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1511	CTSG
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4318	MMP9
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	655	BMP7
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	57642	COL20A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	284217	LAMA1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7076	TIMP1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4324	MMP15
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	6650	CAPN15
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7040	TGFB1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3386	ICAM4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7087	ICAM5
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5802	PTPRS
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1311	COMP
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3696	ITGB8
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5118	PCOLCE
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5054	SERPINE1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8985	PLOD3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	54829	ASPN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	9644	SH3PXD2A
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3384	ICAM2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1277	COL1A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7448	VTN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7450	VWF
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	10536	P3H3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1303	COL12A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1297	COL9A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3910	LAMA4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4015	LOX
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	6678	SPARC
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1294	COL7A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3694	ITGB6
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3676	ITGA4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	84695	LOXL3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	2202	EFEMP1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	2335	FN1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	6382	SDC1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7143	TNR
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4811	NID1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4237	MFAP2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	64175	P3H1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1509	CTSD
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4317	MMP8
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7276	TTR
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	6696	SPP1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4053	LTBP2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7043	TGFB3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	63923	TNN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	2331	FMOD
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5340	PLG
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5033	P4HA1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4327	MMP19
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1300	COL10A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	6385	SDC4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8785	MATN4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1088	CEACAM8
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	81578	COL21A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	652	BMP4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	650	BMP2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8200	GDF5
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	10893	MMP24
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	826	CAPNS1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3791	KDR
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4016	LOXL1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1463	NCAN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	79709	COLGALT1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7837	PXDN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1289	COL5A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3911	LAMA5
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	23473	CAPN7
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4148	MATN3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	84034	EMILIN2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3691	ITGB4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	63827	BCAN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4017	LOXL2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4038	LRP4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1284	COL4A2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	11095	ADAMTS8
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1514	CTSL
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8728	ADAM19
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3679	ITGA7
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	10753	CAPN9
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3915	LAMC1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1515	CTSV
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	11131	CAPN11
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4316	MMP7
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	9313	MMP20
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4322	MMP13
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	7057	THBS1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	22801	ITGA11
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	102	ADAM10
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	11117	EMILIN1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	84171	LOXL4
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	140766	ADAMTS14
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3685	ITGAV
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	2247	FGF2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	2201	FBN2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1280	COL2A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4060	LUM
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3695	ITGB7
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	10516	FBLN5
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4236	MFAP1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5045	FURIN
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3687	ITGAX
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	170692	ADAMTS18
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1291	COL6A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1292	COL6A2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	351	APP
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	11132	CAPN10
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	84467	FBN3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3339	HSPG2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8515	ITGA10
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1513	CTSK
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8751	ADAM15
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3680	ITGA9
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1295	COL8A1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	170690	ADAMTS16
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1404	HAPLN1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	222663	SCUBE3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8573	CASK
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	8038	ADAM12
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	871	SERPINH1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	726	CAPN5
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4684	NCAM1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	283208	P4HA3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	4314	MMP3
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	3688	ITGB1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	101	ADAM8
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	6868	ADAM17
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	667	DST
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1834	DSPP
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	1758	DMP1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5352	PLOD2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	831	CAST
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	5578	PRKCA
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	58494	JAM2
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	9510	ADAMTS1
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	11096	ADAMTS5
