ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
REACTOME_INTERLEUKIN_1_SIGNALING	REACTOME_INTERLEUKIN_1_SIGNALING	27/627	102/12465	5.09810853368234e-13	1.19453956849557e-11	8.17917957127984e-12	177/351/1147/3146/3551/8517/3552/3553/3554/7850/3556/3557/3656/4615/4790/4792/10392/64127/5682/5687/5692/5970/8767/6283/6288/79155/54472	27	ann_GO0006954.txt.txt
REACTOME_IRAK4_DEFICIENCY_TLR2_4	REACTOME_IRAK4_DEFICIENCY_TLR2_4	10/627	11/12465	1.01712177794726e-12	2.34282795971243e-11	1.60416708600425e-11	695/929/948/23643/4615/114609/7096/7097/7099/10333	10	ann_GO0006954.txt.txt
Cells and Molecules involved in local acute inflammatory response %WikiPathways_20190910%WP4493%Homo sapiens	Cells and Molecules involved in local acute inflammatory response %WikiPathways_20190910%WP4493%Homo sapiens	12/627	17/12465	1.16273963471068e-12	2.63360527261969e-11	1.80326638084955e-11	718/727/3576/3383/3552/3569/3683/3689/3827/6403/7124/7412	12	ann_GO0006954.txt.txt
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	22/627	69/12465	1.19982206455006e-12	2.67304620610416e-11	1.8302721398831e-11	623/624/712/718/719/720/721/727/728/2161/2147/2149/2152/2157/3818/3827/4153/5624/5265/462/5054/5345	22	ann_GO0006954.txt.txt
Adipogenesis%WikiPathways_20190910%WP236%Homo sapiens	Adipogenesis%WikiPathways_20190910%WP236%Homo sapiens	30/627	131/12465	1.57463036872003e-12	3.45148817917826e-11	2.36328225118592e-11	9370/183/650/1050/1051/56603/2625/3091/3479/3569/3572/3630/3952/4023/4282/10135/10062/5008/5465/5467/5468/5740/5925/6095/5054/4088/9021/6774/7040/7124	30	ann_GO0006954.txt.txt
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	13/627	21/12465	1.63913098138691e-12	3.53583968842034e-11	2.42103890985134e-11	1147/1660/3551/8517/3661/4615/4790/4792/147945/5970/29110/148022/7098	13	ann_GO0006954.txt.txt
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	27/627	108/12465	2.25840448910371e-12	4.79558078233116e-11	3.28360126376263e-11	207/940/959/1147/2353/3458/3551/8517/3586/3558/3565/3567/3725/27040/5603/1432/4775/4776/4790/4792/5293/5294/5588/5788/10125/5970/7124	27	ann_GO0006954.txt.txt
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	44/627	272/12465	4.47168589822354e-12	9.34926328567044e-11	6.40157139114106e-11	134/135/136/140/185/186/623/624/719/728/10203/1268/1269/10800/1910/2147/2149/2150/2357/2358/2359/2693/3269/59340/3952/1241/56413/4142/4889/4988/5023/5027/5724/5729/5731/5732/5733/5734/5737/5739/1903/6869/6915/7442	44	ann_GO0006954.txt.txt
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20190910%WP2036%Homo sapiens	TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20190910%WP2036%Homo sapiens	17/627	42/12465	5.35129347462931e-12	1.10187997454867e-10	7.54472636614403e-11	207/329/330/6347/6352/1147/3551/3569/3725/1432/4318/4790/4792/5879/5970/5971/7124	17	ann_GO0006954.txt.txt
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	15/627	32/12465	7.22114990197827e-12	1.46470786817738e-10	1.00290597224647e-10	177/351/1147/3146/3551/8517/3656/4790/4792/10392/64127/5970/8767/6283/6288	15	ann_GO0006954.txt.txt
IL-4 Signaling Pathway%WikiPathways_20190910%WP395%Homo sapiens	IL-4 Signaling Pathway%WikiPathways_20190910%WP395%Homo sapiens	19/627	55/12465	8.3571159300305e-12	1.62247436413021e-10	1.11093089957097e-10	207/1050/1051/1147/2353/2625/3269/3551/3565/3566/3717/1432/4790/4792/5293/5970/9021/9655/6774	19	ann_GO0006954.txt.txt
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	19/627	55/12465	8.3571159300305e-12	1.62247436413021e-10	1.11093089957097e-10	9447/6351/6352/1147/3627/3440/3551/8517/3606/3553/90865/3569/3661/4790/4792/29108/5970/29110/11277	19	ann_GO0006954.txt.txt
RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway%WikiPathways_20190910%WP2018%Homo sapiens	RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway%WikiPathways_20190910%WP2018%Homo sapiens	19/627	55/12465	8.3571159300305e-12	1.62247436413021e-10	1.11093089957097e-10	54/207/1147/2353/3383/3551/8517/3725/4067/1432/4790/4792/5879/5970/5971/6850/8792/8600/7412	19	ann_GO0006954.txt.txt
Small Ligand GPCRs%WikiPathways_20190910%WP247%Homo sapiens	Small Ligand GPCRs%WikiPathways_20190910%WP247%Homo sapiens	12/627	19/12465	8.62543531275598e-12	1.65098120986414e-10	1.13044993572665e-10	1268/1269/5724/5729/5731/5732/5733/5734/5737/5739/1903/6915	12	ann_GO0006954.txt.txt
Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	22/627	76/12465	1.06168219923345e-11	2.00392515105315e-10	1.37211559082218e-10	9447/6351/6352/1147/3627/1540/3440/3551/8517/3606/3553/90865/3569/3661/4790/4792/79671/29108/5970/29110/8717/11277	22	ann_GO0006954.txt.txt
Viral Acute Myocarditis%WikiPathways_20190910%WP4298%Homo sapiens	Viral Acute Myocarditis%WikiPathways_20190910%WP4298%Homo sapiens	23/627	85/12465	1.67855881016548e-11	3.12487866166423e-10	2.13964814446472e-10	199/207/1232/1234/959/7852/3458/3586/3593/3558/3569/3683/3689/4318/64127/29108/6774/7040/148022/7098/7099/7100/7124	23	ann_GO0006954.txt.txt
Cardiac Hypertrophic Response%WikiPathways_20190910%WP2795%Homo sapiens	Cardiac Hypertrophic Response%WikiPathways_20190910%WP2795%Homo sapiens	19/627	57/12465	1.72562103972243e-11	3.16907972024699e-10	2.16991322775907e-10	207/1147/9759/10014/9734/3479/3551/8517/5606/1432/5598/4790/4878/5320/5587/5879/7040/7124/7132	19	ann_GO0006954.txt.txt
LTF danger signal response pathway%WikiPathways_20190910%WP4478%Homo sapiens	LTF danger signal response pathway%WikiPathways_20190910%WP4478%Homo sapiens	12/627	20/12465	2.05820556295867e-11	3.72946848008112e-10	2.55361925284978e-10	177/929/3576/3552/3553/3569/4615/4790/7097/7099/7124/54210	12	ann_GO0006954.txt.txt
TNF alpha Signaling Pathway%WikiPathways_20190910%WP231%Homo sapiens	TNF alpha Signaling Pathway%WikiPathways_20190910%WP231%Homo sapiens	24/627	94/12465	2.34967129669741e-11	4.19877486227015e-10	2.87495989949794e-10	207/329/330/6347/1147/1535/3551/8517/3569/3725/5606/4790/4792/27035/5590/5879/5966/6401/29110/7124/7128/7132/7133/8717	24	ann_GO0006954.txt.txt
MicroRNAs in cardiomyocyte hypertrophy%WikiPathways_20190910%WP1544%Homo sapiens	MicroRNAs in cardiomyocyte hypertrophy%WikiPathways_20190910%WP1544%Homo sapiens	25/627	102/12465	2.37899679466374e-11	4.19877486227015e-10	2.87495989949794e-10	183/207/1147/9759/10014/9734/3479/3551/8517/3572/5606/1432/5598/91807/4776/4790/4878/5293/5294/5320/5879/6774/7040/7124/7474	25	ann_GO0006954.txt.txt
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	22/627	79/12465	2.48786148495253e-11	4.33462020262883e-10	2.96797510485565e-10	207/695/2207/3596/3565/3567/27040/4067/5606/5603/1432/2206/5293/5294/5320/26279/30814/100137049/5580/5879/6850/7124	22	ann_GO0006954.txt.txt
Microglia Pathogen Phagocytosis Pathway%WikiPathways_20190910%WP3937%Homo sapiens	Microglia Pathogen Phagocytosis Pathway%WikiPathways_20190910%WP3937%Homo sapiens	16/627	40/12465	2.82826390694685e-11	4.86532993612756e-10	3.33135948533114e-10	712/1535/1536/2207/3055/3684/3689/27040/4067/5293/5294/5879/6850/54210/54209/7305	16	ann_GO0006954.txt.txt
Complement and Coagulation Cascades%WikiPathways_20190910%WP558%Homo sapiens	Complement and Coagulation Cascades%WikiPathways_20190910%WP558%Homo sapiens	19/627	59/12465	3.44284970723572e-11	5.84854094016667e-10	4.00457781736365e-10	623/712/718/719/721/728/1191/2161/2147/2149/2152/2157/3818/3827/5624/5265/462/5054/5345	19	ann_GO0006954.txt.txt
REACTOME_NOD1_2_SIGNALING_PATHWAY	REACTOME_NOD1_2_SIGNALING_PATHWAY	15/627	35/12465	3.59981807677985e-11	6.03969477326397e-10	4.13546352160284e-10	329/330/837/1147/1540/3551/8517/3656/83737/5603/1432/10392/64127/8767/7128	15	ann_GO0006954.txt.txt
Oncostatin M Signaling Pathway%WikiPathways_20190910%WP2374%Homo sapiens	Oncostatin M Signaling Pathway%WikiPathways_20190910%WP2374%Homo sapiens	20/627	66/12465	3.67273591147890e-11	6.08688793134126e-10	4.167777337288e-10	207/6347/1051/2353/3091/3572/3717/3949/1432/4314/4790/4792/5008/9180/5580/5970/253260/5054/9021/6774	20	ann_GO0006954.txt.txt
TLR4 Signaling and Tolerance%WikiPathways_20190910%WP3851%Homo sapiens	TLR4 Signaling and Tolerance%WikiPathways_20190910%WP3851%Homo sapiens	14/627	30/12465	3.96156492482002e-11	6.48646594316917e-10	4.4413739930766e-10	1147/3576/3551/8517/3569/3661/4615/4790/4792/29110/148022/114609/7099/7124	14	ann_GO0006954.txt.txt
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway%WikiPathways_20190910%WP2203%Homo sapiens	Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway%WikiPathways_20190910%WP2203%Homo sapiens	17/627	47/12465	4.54752827654914e-11	7.35725110455986e-10	5.03761277753063e-10	207/695/6356/3576/3055/3559/3569/3717/4067/1432/4790/4792/5970/5971/6774/7292/85480	17	ann_GO0006954.txt.txt
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS	28/627	132/12465	6.180596041513e-11	9.8816823769602e-10	6.76612619281423e-10	197/335/351/948/66005/1191/1893/2157/2335/3082/3479/3700/3827/5004/5005/5196/5473/5919/6403/5265/12/5054/5345/6647/7040/7057/7076/7114	28	ann_GO0006954.txt.txt
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	21/627	75/12465	6.32341754878129e-11	9.99247028929508e-10	6.84198422658832e-10	207/29760/695/975/1147/2213/2353/3551/8517/3725/4067/4775/4776/4790/4792/118788/5293/5294/5879/5970/6850	21	ann_GO0006954.txt.txt
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	20/627	68/12465	6.74544093745477e-11	1.05368439471276e-09	7.21472448724745e-10	6352/1147/2919/3576/3579/1956/50848/3551/8517/83700/3725/4067/5603/1432/4790/4792/10392/5879/5970/10312	20	ann_GO0006954.txt.txt
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection%WikiPathways_20190910%WP3863%Homo sapiens	T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection%WikiPathways_20190910%WP3863%Homo sapiens	19/627	62/12465	9.15221470224638e-11	1.41339315685828e-09	9.67770071385861e-10	207/940/959/1147/2353/3458/3551/8517/3586/3558/3565/3567/3725/27040/4790/4792/5588/5788/7124	19	ann_GO0006954.txt.txt
Vitamin D Receptor Pathway%WikiPathways_20190910%WP2877%Homo sapiens	Vitamin D Receptor Pathway%WikiPathways_20190910%WP2877%Homo sapiens	33/627	186/12465	1.90319728294864e-10	2.89379520590501e-09	1.9814220688742e-09	215/240/604/623/654/929/4345/958/1050/11221/3091/9173/64806/3684/9314/3827/3868/3965/27035/5004/5005/5467/5588/5734/10125/6279/6280/6696/7040/7128/8600/7292/54210	33	ann_GO0006954.txt.txt
Inflammatory Response Pathway%WikiPathways_20190910%WP453%Homo sapiens	Inflammatory Response Pathway%WikiPathways_20190910%WP453%Homo sapiens	14/627	33/12465	1.93771422911962e-10	2.89379520590501e-09	1.9814220688742e-09	940/958/959/2335/3458/3558/3559/3565/3566/3567/3568/7057/7132/7133	14	ann_GO0006954.txt.txt
Resistin as a regulator of inflammation%WikiPathways_20190910%WP4481%Homo sapiens	Resistin as a regulator of inflammation%WikiPathways_20190910%WP4481%Homo sapiens	14/627	33/12465	1.93771422911962e-10	2.89379520590501e-09	1.9814220688742e-09	207/1147/3576/3551/8517/3593/3569/1432/4790/4792/5293/5294/5970/7124	14	ann_GO0006954.txt.txt
KEGG_APOPTOSIS	KEGG_APOPTOSIS	22/627	87/12465	1.96900437297216e-10	2.90856189442301e-09	1.99153302712516e-09	207/472/329/330/1147/3551/8517/3552/3553/3554/3556/3656/4615/4790/4792/5293/5294/5970/7124/7132/8717/331	22	ann_GO0006954.txt.txt
Prostaglandin Synthesis and Regulation%WikiPathways_20190910%WP98%Homo sapiens	Prostaglandin Synthesis and Regulation%WikiPathways_20190910%WP98%Homo sapiens	16/627	45/12465	2.29847581475686e-10	3.35874046478986e-09	2.29977659337302e-09	301/1910/5468/5729/5731/5732/5733/5734/9536/5737/5739/5740/5742/5743/7356/6915	16	ann_GO0006954.txt.txt
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	11/627	19/12465	2.50203513986905e-10	3.61730399476813e-09	2.47681866029591e-09	929/948/3146/3929/23643/6279/6280/7096/7097/7099/10333	11	ann_GO0006954.txt.txt
B Cell Receptor Signaling Pathway%WikiPathways_20190910%WP23%Homo sapiens	B Cell Receptor Signaling Pathway%WikiPathways_20190910%WP23%Homo sapiens	23/627	98/12465	3.83888826168694e-10	5.49163068171848e-09	3.76019636934211e-09	207/604/29760/695/975/1147/2113/3551/8517/3725/4067/1432/4775/4790/4792/118788/5294/5580/5788/5879/5966/5970/6850	23	ann_GO0006954.txt.txt
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	19/627	67/12465	4.07294879502163e-10	5.7657681379525e-09	3.94790212149027e-09	9370/207/948/1147/3551/8517/3717/3952/4790/4792/5465/5588/5970/9021/6774/7124/7132/7133/8717	19	ann_GO0006954.txt.txt
REACTOME_INFLAMMASOMES	REACTOME_INFLAMMASOMES	11/627	20/12465	5.30851963090294e-10	7.36812497665339e-09	5.04505826990558e-09	9447/351/4210/4790/58484/22861/114548/5027/9051/29108/5970	11	ann_GO0006954.txt.txt
Senescence and Autophagy in Cancer%WikiPathways_20190910%WP615%Homo sapiens	Senescence and Autophagy in Cancer%WikiPathways_20190910%WP615%Homo sapiens	24/627	108/12465	5.31329100597522e-10	7.36812497665339e-09	5.04505826990558e-09	650/6348/960/1051/2919/3576/2335/3428/3458/3479/3552/3553/3569/3570/3572/3630/3725/5606/1432/5925/5054/4088/7040/7057	24	ann_GO0006954.txt.txt
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	21/627	87/12465	1.28858801115781e-09	1.756535922473e-08	1.20272472442286e-08	929/948/960/1435/1436/2056/3552/3553/3554/7850/3559/3565/3566/3567/3568/3569/3570/3673/3684/3815/7124	21	ann_GO0006954.txt.txt
Regulatory circuits of the STAT3 signaling pathway%WikiPathways_20190910%WP4538%Homo sapiens	Regulatory circuits of the STAT3 signaling pathway%WikiPathways_20190910%WP4538%Homo sapiens	20/627	79/12465	1.29252091425534e-09	1.756535922473e-08	1.20272472442286e-08	185/186/1956/2149/3459/3588/53833/3559/3568/3570/3572/3717/5603/1432/5598/9180/5788/253260/9021/6774	20	ann_GO0006954.txt.txt
ACE Inhibitor Pathway%WikiPathways_20190910%WP554%Homo sapiens	ACE Inhibitor Pathway%WikiPathways_20190910%WP554%Homo sapiens	10/627	17/12465	1.36433119662086e-09	1.80680894017161e-08	1.23714736308563e-08	59272/183/185/186/623/624/1215/3827/4142/7040	10	ann_GO0006954.txt.txt
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	10/627	17/12465	1.36433119662086e-09	1.80680894017161e-08	1.23714736308563e-08	1147/1660/3551/8517/4615/4790/4792/5970/148022/7098	10	ann_GO0006954.txt.txt
Hepatitis C and Hepatocellular Carcinoma%WikiPathways_20190910%WP3646%Homo sapiens	Hepatitis C and Hepatocellular Carcinoma%WikiPathways_20190910%WP3646%Homo sapiens	16/627	50/12465	1.38269411168394e-09	1.80680894017161e-08	1.23714736308563e-08	207/330/960/3576/3091/3569/3570/3725/1432/4790/4843/5743/5879/4088/6774/7040	16	ann_GO0006954.txt.txt
Structural Pathway of Interleukin 1 (IL-1)%WikiPathways_20190910%WP2637%Homo sapiens	Structural Pathway of Interleukin 1 (IL-1)%WikiPathways_20190910%WP2637%Homo sapiens	16/627	50/12465	1.38269411168394e-09	1.80680894017161e-08	1.23714736308563e-08	1147/2353/3551/3552/3554/3556/3656/5606/1432/9261/4615/4790/4792/5970/9252/54472	16	ann_GO0006954.txt.txt
Vitamin D in inflammatory diseases%WikiPathways_20190910%WP4482%Homo sapiens	Vitamin D in inflammatory diseases%WikiPathways_20190910%WP4482%Homo sapiens	11/627	22/12465	2.03247365360074e-09	2.63060161451753e-08	1.80120973411835e-08	1147/3551/8517/3569/5606/1432/4790/4792/5970/4088/7124	11	ann_GO0006954.txt.txt
REACTOME_REGULATION_OF_TNFR1_SIGNALING	REACTOME_REGULATION_OF_TNFR1_SIGNALING	13/627	33/12465	2.6345495752855e-09	3.37769138944622e-08	2.31275255665579e-08	329/330/1147/1540/3551/8517/90268/81858/7124/7128/7132/8717/331	13	ann_GO0006954.txt.txt
Novel intracellular components of RIG-I-like receptor (RLR) pathway%WikiPathways_20190910%WP3865%Homo sapiens	Novel intracellular components of RIG-I-like receptor (RLR) pathway%WikiPathways_20190910%WP3865%Homo sapiens	17/627	61/12465	4.59739621353684e-09	5.83912285438931e-08	3.99812912224945e-08	1147/3627/3576/1540/3458/3551/8517/3661/5603/1432/4790/4792/79671/5970/29110/7124/8717	17	ann_GO0006954.txt.txt
RAC1/PAK1/p38/MMP2 Pathway%WikiPathways_20190910%WP3303%Homo sapiens	RAC1/PAK1/p38/MMP2 Pathway%WikiPathways_20190910%WP3303%Homo sapiens	18/627	69/12465	5.17256360947753e-09	6.50880920859256e-08	4.45667273954984e-08	207/1147/1956/2335/3551/8517/5603/1432/4790/4792/4843/5879/5970/6774/7010/10318/79155/79931	18	ann_GO0006954.txt.txt
Overview of nanoparticle effects%WikiPathways_20190910%WP3287%Homo sapiens	Overview of nanoparticle effects%WikiPathways_20190910%WP3287%Homo sapiens	10/627	19/12465	5.91138762669481e-09	7.37025301346628e-08	5.04651536648789e-08	1401/3576/2335/3162/3569/4798/5293/5742/5743/7124	10	ann_GO0006954.txt.txt
EBV LMP1 signaling%WikiPathways_20190910%WP262%Homo sapiens	EBV LMP1 signaling%WikiPathways_20190910%WP262%Homo sapiens	11/627	24/12465	6.55638991530115e-09	7.97872568827311e-08	5.46314512097396e-08	6364/6352/1147/3576/3551/8517/4790/4792/5970/7124/8717	11	ann_GO0006954.txt.txt
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	11/627	24/12465	6.55638991530115e-09	7.97872568827311e-08	5.46314512097396e-08	177/351/1147/3146/3551/8517/4790/4792/5970/6283/6288	11	ann_GO0006954.txt.txt
Differentiation Pathway%WikiPathways_20190910%WP2848%Homo sapiens	Differentiation Pathway%WikiPathways_20190910%WP2848%Homo sapiens	15/627	48/12465	6.57555023610441e-09	7.97872568827311e-08	5.46314512097396e-08	1270/1435/1436/2056/3082/3479/3569/3570/3630/3815/4851/4907/7040/8600/7474	15	ann_GO0006954.txt.txt
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	18/627	71/12465	8.48644632544979e-09	1.02062659790144e-07	6.98837312687249e-08	1147/3627/3576/1540/3440/3551/8517/3593/3661/5603/1432/4790/4792/79671/5970/29110/7124/8717	18	ann_GO0006954.txt.txt
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	12/627	30/12465	8.87444786447859e-09	1.05792760068653e-07	7.24377831227985e-08	329/330/1147/1540/3551/8517/81858/7124/7128/7132/8717/331	12	ann_GO0006954.txt.txt
Type II interferon signaling (IFNG)%WikiPathways_20190910%WP619%Homo sapiens	Type II interferon signaling (IFNG)%WikiPathways_20190910%WP619%Homo sapiens	13/627	37/12465	1.35860302788232e-08	1.60551436077571e-07	1.09931814796153e-07	4261/3627/4283/1536/3383/3440/3458/3459/3553/3717/4843/5580/9021	13	ann_GO0006954.txt.txt
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	21/627	99/12465	1.5518357740429e-08	1.81805587665888e-07	1.24484829787107e-07	695/929/948/1147/1535/1536/3133/3551/8517/23643/4615/5682/5687/5692/8773/114609/7096/7097/7099/10333/8673	21	ann_GO0006954.txt.txt
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	42/627	325/12465	1.61998025949098e-08	1.88166937833183e-07	1.28840535257762e-07	207/26060/613/329/330/650/1050/1147/1436/3576/1956/2113/2335/2353/2950/3082/3091/3479/3551/8517/3569/3673/3725/3815/4318/4790/4792/4843/5293/5294/5467/5468/5743/5879/5925/5970/4088/6608/6774/7040/7474/331	42	ann_GO0006954.txt.txt
Apoptosis%WikiPathways_20190910%WP254%Homo sapiens	Apoptosis%WikiPathways_20190910%WP254%Homo sapiens	19/627	86/12465	3.74587399883132e-08	4.31410403763709e-07	2.95392739961364e-07	207/329/330/837/1147/3479/3551/8517/3661/3725/4049/4790/4792/5970/7124/7132/7133/8717/331	19	ann_GO0006954.txt.txt
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	18/627	78/12465	4.17050494265142e-08	4.76278673702796e-07	3.26114672207329e-07	177/351/1147/1540/3146/3440/3551/8517/3661/83737/4790/4792/79671/5970/6283/6288/29110/7128	18	ann_GO0006954.txt.txt
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	16/627	63/12465	5.57937484625963e-08	6.31864201338903e-07	4.32646260008203e-07	1147/1660/3428/3551/8517/3661/4615/4790/4792/197358/147945/5970/29110/148022/7098/11277	16	ann_GO0006954.txt.txt
Estrogen signaling pathway%WikiPathways_20190910%WP712%Homo sapiens	Estrogen signaling pathway%WikiPathways_20190910%WP712%Homo sapiens	10/627	23/12465	6.09268206145501e-08	6.78684829632571e-07	4.64704999337898e-07	207/1147/2099/2353/2852/3551/8517/3725/1432/4790	10	ann_GO0006954.txt.txt
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	10/627	23/12465	6.09268206145501e-08	6.78684829632571e-07	4.64704999337898e-07	329/330/929/1147/3551/8517/23643/148022/353376/7099	10	ann_GO0006954.txt.txt
IL-3 Signaling Pathway%WikiPathways_20190910%WP286%Homo sapiens	IL-3 Signaling Pathway%WikiPathways_20190910%WP286%Homo sapiens	14/627	49/12465	7.55257068834741e-08	8.344669565418e-07	5.71371201411991e-07	207/1232/3576/5169/2353/3055/3568/3717/3725/4067/5293/6774/6850/7040	14	ann_GO0006954.txt.txt
MAPK Signaling Pathway%WikiPathways_20190910%WP382%Homo sapiens	MAPK Signaling Pathway%WikiPathways_20190910%WP382%Homo sapiens	34/627	249/12465	1.01901673954286e-07	1.11680947503124e-06	7.64695074495658e-07	207/929/1147/11221/1956/2353/3551/8517/3552/3553/3554/7850/3725/120892/5606/5603/1432/5598/9261/4137/4775/4790/100137049/8605/5580/5879/10125/5970/5971/8986/9252/7040/7124/7132	34	ann_GO0006954.txt.txt
Nonalcoholic fatty liver disease%WikiPathways_20190910%WP4396%Homo sapiens	Nonalcoholic fatty liver disease%WikiPathways_20190910%WP4396%Homo sapiens	26/627	160/12465	1.04748311197576e-07	1.12841362962888e-06	7.7264060151964e-07	9370/207/6347/1050/3576/3551/3552/3553/3569/3570/3630/83737/3725/3952/4790/10062/9971/5293/5465/5879/5970/9021/7040/7124/7132/7412	26	ann_GO0006954.txt.txt
IL-6 signaling pathway%WikiPathways_20190910%WP364%Homo sapiens	IL-6 signaling pathway%WikiPathways_20190910%WP364%Homo sapiens	13/627	43/12465	1.05451457662155e-07	1.12841362962888e-06	7.7264060151964e-07	183/207/1401/3055/3569/3570/3572/3717/5580/5879/9021/6774/7076	13	ann_GO0006954.txt.txt
REACTOME_TNF_SIGNALING	REACTOME_TNF_SIGNALING	13/627	43/12465	1.05451457662155e-07	1.12841362962888e-06	7.7264060151964e-07	329/330/1147/1540/3551/8517/90268/81858/7124/7128/7132/8717/331	13	ann_GO0006954.txt.txt
KEGG_ASTHMA	KEGG_ASTHMA	11/627	30/12465	1.08748648168848e-07	1.15460478798019e-06	7.90574054122219e-07	6356/958/959/2207/3586/3596/3565/3567/3578/2206/7124	11	ann_GO0006954.txt.txt
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM	15/627	58/12465	1.11915748005013e-07	1.17901939177374e-06	8.07291074960678e-07	246/240/2053/2678/2687/2876/2879/5320/26279/30814/100137049/9536/5740/5742/5743	15	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	13/627	44/12465	1.42859797680717e-07	1.4934343465238e-06	1.02257539392513e-06	84868/3600/3558/59067/3559/3567/3568/3578/3717/3965/5293/6774/6850	13	ann_GO0006954.txt.txt
REACTOME_THE_NLRP3_INFLAMMASOME	REACTOME_THE_NLRP3_INFLAMMASOME	8/627	15/12465	1.84304537305679e-07	1.91198371143831e-06	1.30916200062853e-06	351/4210/4790/114548/5027/9051/29108/5970	8	ann_GO0006954.txt.txt
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	27/627	177/12465	2.26509495495102e-07	2.33201821498366e-06	1.59676550253326e-06	107/113/114/135/136/185/623/624/683/814/10800/1910/1956/2149/3269/56413/91807/4843/5023/5027/5724/5731/5733/5737/8877/6869/6915	27	ann_GO0006954.txt.txt
