ENSG_ID	hgnc_symbol	entrezgene_id	TiO2_24hrs_10_Caco2-logFC	TiO2_24hrs_10_Caco2-P.Value	TiO2_24hrs_100_Caco2-logFC	TiO2_24hrs_100_Caco2-P.Value	TiO2_24hrs_10_SAE-logFC	TiO2_24hrs_10_SAE-P.Value	TiO2_24hrs_100_SAE-logFC	TiO2_24hrs_100_SAE-P.Value	TiO2_24hrs_10_THP1-logFC	TiO2_24hrs_10_THP1-P.Value	TiO2_24hrs_100_THP1-logFC	TiO2_24hrs_100_THP1-P.Value
ENSG00000078618	NRDC	4898	0.166240037641069	0.0050121023607601	0.0957337343397118	0.0625724984243682	-0.0791860990611983	0.189796533468224	-0.1408670281201	0.0321169220857974	-0.00805794191649767	0.90967318285166	0.158805738025833	0.0472303502018048
ENSG00000078668	VDAC3	7419	-0.066958981873313	0.217931844828018	-0.0463902759054466	0.382665751775736	0.0153351507305661	0.796449510912011	0.0210661960100325	0.723516376427918	0.0627473990459624	0.524243166238456	-0.00157299654470044	0.987109989862324
ENSG00000078674	PCM1	5108	0.0495061691582022	0.284871980892188	0.0192967045613681	0.668054375420797	-0.0605005170614294	0.262395557046294	-0.0734720376653097	0.180206815925102	-0.0396116819692356	0.675012210186467	-0.445017084017662	0.00090735275560502
ENSG00000078699	CBFA2T2	9139	0.0194810823624505	0.681894106865084	0.0346924719812707	0.470053853889257	0.0147564917215108	0.844132163704518	-0.17522368706935	0.038897372668482	-0.0181489389741269	0.77723221227985	-0.0417818120480322	0.518973882675181
ENSG00000078725	BRINP1	1620	-0.0777278303637663	0.277814278859574	-0.124748813715807	0.0967938986441274	-0.0458910809612165	0.617744741690738	0.100427992985597	0.286824301588435	0.0412675551049859	0.566417409637925	0.07303474935045	0.319762895054336
ENSG00000078747	ITCH	83737	-0.188568449451208	0.00488599410737318	-0.503494929086954	3.95591469101006e-06	0.213249816822096	0.262886869875526	0.280427281671593	0.150382664737504	-0.409299254053654	0.012218879416655	0.102727776714048	0.452237961145421
ENSG00000078795	PKD2L2	27039	-0.0175870807072234	0.833502987855264	0.154025952741096	0.0906299662613248	0.0340626757766667	0.824164107424992	0.00036135729433262	0.998116671817597	0.0354227949085457	0.82296245727178	-0.00862276335380674	0.956506402623903
ENSG00000078808	SDF4	51150	-0.00315266351323373	0.932952296360959	0.0215795044454321	0.568318556214985	0.143702241692388	0.152278463285471	-0.0551068550018439	0.564264772286561	-0.0623074342528511	0.516495307588998	0.00657540604458973	0.944743791387001
ENSG00000078814	MYH7B	57644	-0.0338619467957963	0.556488051302672	-0.0570445159533401	0.330426695109107	0.0310418947248436	0.629559330801213	-0.0145030629996867	0.820809077478992	-0.0352825572797735	0.660046346896654	-0.0190881387091337	0.811168909408084
ENSG00000078900	TP73	7161	0.0752313024344939	0.308290659324305	0.164510810918743	0.0425385053511684	-0.0221843771684136	0.866629677920534	-0.15143698321727	0.267771236472936	0.24876444204141	0.0288184130188276	0.113628421672474	0.265208811445119
ENSG00000078902	TOLLIP	54472	0.00270586473281131	0.946748338994342	0.0280068667706086	0.495204558397338	0.029200878322456	0.787975642727978	-0.0290562899235436	0.788996498068991	0.0208294530219115	0.868795592803326	0.0284450938350478	0.821645748755429
ENSG00000078967	UBE2D4	51619	-0.0625383828025856	0.206208004606771	-0.0488714661719527	0.314760806971943	0.0391869209321478	0.456742787180406	0.0409738782789604	0.437122349849858	-0.00890331408546663	0.901948964836594	-0.0560774684730889	0.445407070435374
ENSG00000079101	CLUL1	27098	0.1221140998723	0.0553505938105772	0.00569948157040701	0.920452912000029	-0.0322154703224264	0.579800769740534	0.0512586915083433	0.384379837299558	-0.11417193755184	0.310009830085201	-0.128952494246677	0.255285780885702
ENSG00000079102	RUNX1T1	862	-0.0187592691988669	0.659946441553505	0.0133106578240334	0.754230348840222	0.0467766265585272	0.374646861289399	0.0342201339371839	0.511773017370559	-0.00212328921124372	0.97214285039437	0.0422602791486164	0.493027237927022
ENSG00000079112	CDH17	1015	0.0122238694944663	0.737930854419897	0.0159119795529339	0.663875238105966	0.197419727459454	0.00402166058661812	0.140372951453493	0.0239257612822158	0.0426715216099454	0.627384661609026	-0.107844940331847	0.236085701547897
ENSG00000079134	THOC1	9984	-0.104108994324215	0.200906354326923	-0.0286644283595585	0.712768912395187	-0.298556820012058	0.0838586217516893	-0.27948933323723	0.102347267514974	0.0478251436038395	0.668648916194982	0.0394068412339665	0.723885034607919
ENSG00000079215	SLC1A3	6507	-0.0910575695873392	0.482482178550165	-0.283761614738316	0.0483805088597148	-0.0134855635731199	0.83710467708908	0.065420164830797	0.330890909619732	0.151914614234169	0.558100048434294	0.324753839090819	0.225994171029763
ENSG00000079246	XRCC5	7520	-0.00278739504607017	0.940428022044986	-0.0347253308869337	0.363429079445896	-0.113016521563532	0.183361107317487	-0.0962977878367646	0.25078827072083	-0.0296421411742021	0.640914944756496	-0.0111541588653985	0.859920079091013
ENSG00000079257	LXN	56925	0.0497402747698739	0.573555066792777	0.0989556290943336	0.275198781860129	0.126032415794418	0.0572120281328863	0.0573456031161994	0.348791539384601	-0.28159076525357	0.0495263012474881	-0.158986094062284	0.23207622825614
ENSG00000079263	SP140	11262	-0.0460832109111469	0.581005467039346	0.000264842698066703	0.99744657438674	0.0473379717588536	0.569196415524637	0.06181738357644	0.460074071181677	0.132488387980954	0.220603255791637	-0.11571900190832	0.279856227634075
ENSG00000079277	MKNK1	8569	-0.0402489186796	0.434713787831931	-0.0926395282011869	0.0925841243259034	0.0719118337006472	0.415739190430058	-0.190769834996403	0.0491963283058581	-0.109507745504844	0.251948199462114	0.0420521252488548	0.649358806674727
ENSG00000079308	TNS1	7145	-0.0372191722549062	0.401602736317671	-0.00883631096793014	0.83910379045406	0.00548795004426372	0.922761604205049	-0.0963912402640363	0.11287516790065	0.077803649174407	0.512336515173072	0.11596588634594	0.335914303231081
ENSG00000079332	SAR1A	56681	-0.00999777076832231	0.841798840945683	-0.024571917586222	0.625749323922201	-0.112219834837657	0.203378274164489	-0.024507963163833	0.771708585041745	0.0942190866026564	0.291667027825965	-0.0105343700180835	0.903060475818991
ENSG00000079335	CDC14A	8556	0.0086284844364295	0.821518422163675	0.00943324698912607	0.805247359431786	0.0619825505986005	0.24195534986925	0.0715784333099405	0.181778244823025	0.0162253203321496	0.768323666911079	0.0449129210807828	0.422501560157986
ENSG00000079337	RAPGEF3	10411	-0.012422774088483	0.760412770732849	-0.000344798610406816	0.993228714302891	0.0279199822460301	0.674537646789929	0.0803264152505965	0.242739010015662	0.0208984818102853	0.750050436579361	0.0315993454208265	0.631318151367184
ENSG00000079385	CEACAM1	634	0.0629919635247909	0.501153510490731	0.401500461613739	0.00156889540588153	0.0141149454836138	0.764808982162529	0.0255804811689475	0.589790276643953	0.0382564488318899	0.598740172642954	0.0343432062958193	0.636123081309271
ENSG00000079393	DUSP13	51207	0.0727337927781635	0.335408261081683	0.080584080902407	0.288691842976195	-0.0896655747154065	0.144428443656248	-0.0642751656246032	0.281978892822406	0.209680247628946	0.040438262638354	0.0797834798293602	0.38604674014552
ENSG00000079432	CIC	23152	0.0248101988942411	0.778475904610851	-0.0616214060918843	0.489822882718151	0.232370468949217	0.00875732780260806	0.109639423627946	0.152582788573609	-0.14186347721728	0.162136490562079	0.113428184874693	0.254261060450223
ENSG00000079435	LIPE	3991	-0.0448365276510598	0.422182451304896	0.0343149969311662	0.535900242399656	-0.0698147752274139	0.326313733313463	-0.0720553601431968	0.311844615577605	-0.0632547075109167	0.341398084256989	-0.00326117677948679	0.959820446814
ENSG00000079459	FDFT1	2222	0.062340443749699	0.148839193150338	0.0739314184353024	0.0939600320719822	-0.0388801374321019	0.706258050413735	-0.114554786220637	0.28066091390055	-0.123276466908008	0.218017895358769	-0.481018400519533	0.000602929254668288
ENSG00000079462	PAFAH1B3	5050	-0.0415728757552563	0.584517157884335	0.0466276743270466	0.540585583756817	-0.167283338939285	0.229631935251243	-0.344464229784247	0.0258057503645863	-0.0604647792327526	0.74929355038222	-0.223207997619666	0.254886420211279
ENSG00000079557	AFM	173	0.136005783754324	0.0833057880910011	0.0755044705239365	0.307693116732363	0.18382572289169	0.0789131283337016	0.229427401001937	0.0351672119123675	0.12560228240554	0.231666644696436	0.284387208312157	0.0175827415436987
ENSG00000079616	KIF22	3835	0.156612684352828	0.0116251300782413	0.344781659017913	6.74043774354713e-05	0.18844423572425	0.137919528571262	-0.129935787986721	0.291222174251211	0.147645158863056	0.177729737887166	0.0883137786596024	0.404402054582227
ENSG00000079689	SCGN	10590	-0.0799044509689502	0.416932330130519	-0.264724646023051	0.0201161851175358	0.0013018967441174	0.989386661780252	-0.0598038122586595	0.545297611642112	0.0289081682735497	0.757678917600063	0.0200247529160862	0.830523745616298
ENSG00000079691	CARMIL1	55604	0.175320948314114	0.17929299162407	-0.0456413308586532	0.713362329516729	-0.160119858985106	0.165106902562339	-0.294968815421403	0.0208632955175126	0.11785398457771	0.17191412026605	0.0734158398415299	0.379177559546055
ENSG00000079739	PGM1	5236	-0.113395215504294	0.0416677593458513	-0.0553510137301192	0.276360369589486	-0.122242281945839	0.230061071528379	-0.214532856424626	0.0496655351936875	-0.0964176017974898	0.188191793263755	-0.201816633914766	0.0155295994737999
ENSG00000079785	DDX1	1653	0.0794390572824017	0.117333077445842	-0.00143323110850169	0.975750926396306	-0.00662108439728115	0.931793535197743	-0.130534914148582	0.115796489669445	-0.0749248170998928	0.611103556674049	-0.13835636938736	0.356195677522877
ENSG00000079805	DNM2	1785	-0.0160964676511237	0.809230471554536	0.0625640180882221	0.35913161763714	-0.10954765979554	0.0878955645352735	-0.261417374596823	0.00126192134833853	-0.183878124371027	0.195854772362132	0.0940541576490075	0.492804328975432
ENSG00000079819	EPB41L2	2037	0.195205455931651	0.0723880672751668	0.172437476895322	0.105823257708147	-0.122552724015665	0.113298434835509	-0.0799769298410808	0.282583183843079	0.0953274530075161	0.331480535381797	0.475008610737937	0.000647929011528677
ENSG00000079841	RIMS1	22999	-0.0810028856510931	0.322778172436497	-0.12225096927336	0.148851214388679	0.0499536125208	0.498192089794039	0.0995408609198136	0.192598294570348	0.0960600174511663	0.341432446003034	0.021627411518053	0.826111318328237
ENSG00000079931	MOXD1	26002	0.0392051739795096	0.529776142790272	0.0340642922843764	0.584050070077483	-0.0161156595804033	0.837732308754164	0.040069208051243	0.612753879620114	0.07066598672101	0.481241046607761	0.24872013229615	0.0295708398930794
ENSG00000079950	STX7	8417	-0.0174471847524602	0.671609989815792	-0.0278271868896214	0.502333458716918	-0.111028729695053	0.155995987458103	-0.114614199785128	0.144426574930634	-0.10145358268553	0.306137326527685	-0.316714402501007	0.00811584229863927
ENSG00000079999	KEAP1	9817	-0.0156440023071793	0.813900962824634	-0.228118566659143	0.00638437309863523	-0.0700034765108093	0.44977273337754	-0.249044499946548	0.0197778949246633	0.0642568456597834	0.626493258777523	0.577252025082942	0.00146380513314455
ENSG00000080007	DDX43	55510	0.192520295268267	0.100090109264992	0.0951206222294032	0.388779122977087	-0.00774283979587009	0.933387198962257	-0.0609127641015799	0.515731927612706	-0.22373373354526	0.0471569928170164	-0.110535303869374	0.285208876646387
ENSG00000080031	PTPRH	5794	0.190809842925447	0.00418227056682443	0.178047246116566	0.00620517473165571	-0.121633148227231	0.120294272869178	-0.310892741945047	0.00164248623457798	0.0783300662392925	0.36414392286897	-0.0504533846774571	0.553330941471566
ENSG00000080166	DCT	1638	-0.0143399253057972	0.688656888289156	-4.44089209850063e-16	0.99999999999999	0.0103780927957406	0.862296234596017	0.00905014202307708	0.879748597881641	0.0401588073241732	0.49925673172349	0.0500261847994932	0.403346273487531
ENSG00000080189	SLC35C2	51006	-0.07869507276639	0.316618241982117	-0.0584442388855848	0.451231970494373	0.166342574209205	0.0278578839896808	0.241782452956465	0.00405844094047867	-0.131952212042791	0.316551344616444	-0.230978489838002	0.096514910429639
ENSG00000080200	CRYBG3	131544	0.0254843998824268	0.817286670564762	0.181296048567613	0.124864738383595	-0.336426665538335	0.0889243536988161	-0.379611985409169	0.0597166061159218	0.00934286116538363	0.932048919315818	0.15573684501784	0.178067851226107
ENSG00000080293	SCTR	6344	-0.070245190472993	0.228372128694684	-0.125945359827017	0.0457074073267316	0.0666234322069603	0.440315171452783	0.0317235339679569	0.709754045871291	0.0957638594460235	0.249713601739009	0.122222870201283	0.150838648925004
ENSG00000080298	RFX3	5991	0.0582650201750234	0.323917514457331	0.0594589047103433	0.314647671336474	-0.0585788953088899	0.526186493081141	0.0365013995326304	0.690877612183373	-0.148024589087637	0.274439191146673	-0.1577085851337	0.246380777322985
ENSG00000080345	RIF1	55183	0.0181809628424836	0.795493092876344	-0.0341154353495012	0.628403633743555	-0.0463142073775504	0.627053648842121	-0.0159360539315303	0.866458074318749	0.217081565300838	0.0225500521875236	0.239657751857071	0.0141774756196034
ENSG00000080371	RAB21	23011	0.0379674561910317	0.411472924906536	0.0606318490962465	0.202317707988571	-0.114206263128956	0.144312314560734	-0.188135239004955	0.0267689873081742	0.0507466351056607	0.422577257812443	0.106363957858697	0.112259457411751
ENSG00000080493	SLC4A4	8671	-0.01231539422922	0.787420354703757	0.0421391784338634	0.366637102394358	-0.0410695472970635	0.417848003436722	0.026801591067237	0.593164583292554	-0.00336746409214683	0.956277172520258	-0.0295249217050371	0.632987182200177
ENSG00000080503	SMARCA2	6595	0.0020154222111568	0.975904028044011	-0.0354377237408805	0.598319718333339	0.00285450707076951	0.960920167925085	0.00903981810067922	0.876759237772224	0.0245000939934839	0.771560848487115	-0.119523540105615	0.178543335332456
ENSG00000080511	RDH8	50700	-0.0658791326463297	0.529508959565967	-0.0560742665834271	0.591363769966335	0.116928476244066	0.223844901715925	0.21207517135496	0.0414127048192409	0.0291198942943298	0.779752503742473	-0.00894584814443755	0.93139745603067
ENSG00000080546	SESN1	27244	0.0237897854676179	0.638391956380646	-0.109844992576114	0.0514395406148678	-0.0750156010023479	0.382116144547439	-0.0174730826975891	0.835425573514909	-0.215707572189649	0.185575849510666	-0.838502985627974	0.000355904582007946
ENSG00000080561	MID2	11043	-0.101781383786599	0.0681062177272647	-0.0265361943382372	0.602037453412212	-0.223451948280594	0.00813553997358895	-0.26374230185053	0.00311645142974899	-0.0873406519291198	0.373739941485097	0.0807648090256574	0.409245898889761
ENSG00000080573	COL5A3	50509	-0.0330074527647199	0.403258345746107	-0.0329633605922206	0.403861991827418	0.010777051417914	0.816922976013579	-0.00584773093048652	0.899930450682106	0.110073116968263	0.099710857978386	0.0552785152243569	0.380575049760068
ENSG00000080608	PUM3	9933	0.0192410896136535	0.81444883971168	0.145266041121585	0.10141031609907	-0.254103391206143	0.0904485230681771	-0.0707668655283218	0.61133538306489	0.0556887777777604	0.602690175645169	0.265570724499586	0.0302353105323829
ENSG00000080618	CPB2	1361	-0.0307494963936268	0.774461793512749	-0.0396079001616538	0.712490159995183	0.203265994561014	0.100316162626796	0.19885299814837	0.106877359785757	0.172178209401733	0.086442930204724	0.0720113132785429	0.441346842720419
ENSG00000080644	CHRNA3	1136	-0.0737613597331201	0.109751731590506	0.0348886999422628	0.423004123931675	0.156349421626367	0.0210310495742093	0.146810817235424	0.0278709146930394	0.0320453387666833	0.601450726752985	0.0374178423174867	0.543095283437038
ENSG00000080709	KCNN2	3781	-0.166369690285749	0.147537173969849	-0.0557530236612229	0.608234426237163	-0.102378637900807	0.200654882000929	-0.106791290430783	0.183575315905697	0.280130627820436	0.373672118464278	1.54101910745676	0.000618691280243794
ENSG00000080802	CNOT4	4850	0.0618846512302946	0.127116241769679	0.00293624843109441	0.938175814845934	-0.0356921582152729	0.516947898196494	-0.0865491929829467	0.135613498175058	0.0502820645782762	0.441806316850092	0.0733242419530997	0.270882977050056
ENSG00000080815	PSEN1	5663	-0.0715657903348923	0.134929681217528	-0.059890827676778	0.202541775142309	-0.022169286892181	0.751003631284681	-0.0276058475100331	0.69319417427134	0.0195849667249579	0.772319477782067	0.2883361412227	0.00177923165539764
ENSG00000080822	CLDND1	56650	0.0701956594544502	0.358523819311434	0.227922357972488	0.0119162317782045	0.235298772085473	0.00747621595740817	0.145187365261972	0.0643399203598004	-0.00637025143951853	0.949167827962059	0.20318044263256	0.0663145353588649
ENSG00000080823	MOK	5891	0.0923699021658142	0.126404745031914	0.0270094691865901	0.634109296031285	-0.104427413351538	0.188209899859923	-0.188813517338655	0.0294825981937689	-0.0392262967515964	0.710954257716759	0.0431334260159431	0.683901540170395
ENSG00000080824	HSP90AA1	3320	0.00357830965800332	0.931677042478005	0.00771974497933492	0.853371848246878	0.103610605731838	0.166060017454416	0.246827791476504	0.00558936761534218	0.00438631269873291	0.948885573639273	0.0433909164027302	0.530699559560723
ENSG00000080839	RBL1	5933	0.465062367547313	0.0248626596833122	0.298618553532509	0.118329953383697	0.230120157609868	0.173616266794707	0.281998904909576	0.103310601938277	0.304636695832853	0.344720657932507	0.714617593698763	0.0442310630711412
ENSG00000080845	DLGAP4	22839	-0.0252436366141553	0.661305915637641	0.0102221607935502	0.858534320239603	0.046747661315913	0.435967923098385	0.0868926304511635	0.163380194013479	-0.108401649869221	0.143990449537136	0.00562328912964727	0.935617666390819
ENSG00000080910	CFHR2	3080	-0.100405610141266	0.382277148999079	0.0442601722951128	0.694981421303902	0.35428924868047	0.0877522602567711	0.110623623960127	0.565807969140876	0.196321619799726	0.191307134979819	0.217828677684016	0.151422650930583
ENSG00000080947	CROCCP3	114819	-0.0493367888036662	0.298710395042636	-0.0613145414388669	0.203727239050411	-0.0142953259888396	0.816467666222009	-0.0380519163457298	0.540370076421769	0.00100217526444357	0.987481557775238	0.0217820194946001	0.733954922929761
ENSG00000080986	NDC80	10403	0.102135913708613	0.153151483955415	0.211307875120545	0.0103753714064341	0.0951041470523695	0.403596920213417	0.0809052548532705	0.475049564038192	0.119498464163609	0.324612164964284	0.367887211164153	0.0107902159161268
ENSG00000081014	AP4E1	23431	0.227470059647417	0.0744243439568453	0.0197067009008762	0.865092700582678	0.120567586703463	0.116599466864515	0.119857928900294	0.118494695776588	0.21976477061895	0.069897747167264	0.0887407396568403	0.427487960208678
ENSG00000081019	RSBN1	54665	-0.110576852999561	0.24611340429735	-0.21957096208512	0.0359821515631607	-0.286044201784553	0.0209596191055748	-0.212917922415603	0.0679976638758497	-0.18554305440346	0.0699747330633869	0.0121068789009948	0.896154668438295
ENSG00000081041	CXCL2	2920	-0.253462221571795	0.207788008773034	0.16457660354315	0.401095174279344	-0.175499283088693	0.61923312799482	0.417423147005368	0.251488551811951	1.1984645603221	0.000211436172682008	3.76871162108711	1.71225350231665e-08
ENSG00000081051	AFP	174	-0.0582566799523665	0.219649921843151	-0.143867953985733	0.00988757228443338	0.238453824134904	0.0784784816828678	0.21256344489837	0.110878374178488	0.20601021126343	0.0556172539941101	0.172689427175476	0.0985794394530776
ENSG00000081052	COL4A4	1286	0.132369972220274	0.0631789314382261	0.0578825860274998	0.378318897704769	0.889837521895175	0.0846826246214749	0.860170060083872	0.093959013098192	-0.0251640953782166	0.773413152553806	-0.0720130507578061	0.417887622173951
ENSG00000081059	TCF7	6932	0.110248051347122	0.221396110526207	-0.0279248189181573	0.746894704178667	0.0609007737408298	0.450376579001844	-0.00032494469288924	0.996734903620953	0.136936396668456	0.101895446067847	0.0668707608680195	0.396687586677448
ENSG00000081087	OSTM1	28962	-0.0537567888058303	0.53484525658924	0.151948304881352	0.101507179233669	-0.215679628984493	0.251799645600059	0.0785775886790123	0.666429819171513	0.191625919549113	0.114336835553582	0.0858166621588801	0.453509383022152
ENSG00000081138	CDH7	1005	0.0101411358943402	0.850771986562816	-0.01846276250527	0.732576496998469	0.0751748638747602	0.256778007538296	0.0602399996195435	0.357480228172585	-0.00356130044352021	0.960415568998656	-0.0332705846222696	0.644925576448858
ENSG00000081148	IMPG2	50939	-0.0111046682607334	0.852591724644682	-0.0210276174312565	0.725631176403803	0.0532179791106571	0.413435700662121	-0.0999562556516496	0.141107857000282	0.0236673735172932	0.835131579406149	0.00763992253643409	0.946374684124761
ENSG00000081154	PCNP	57092	0.0488133729236964	0.219222508185162	0.0194527149000976	0.611386670865663	-0.041878252452733	0.612717603668683	0.00986952065430025	0.904398366737052	0.0395972258975661	0.655342468054545	-0.0572159861592976	0.521560039031812
ENSG00000081177	EXD2	55218	0.0243569407753128	0.843044129648656	0.0342312298292331	0.781041499244435	0.181802505559367	0.0424442881653681	0.106783832768817	0.199956608638809	0.0422653112059534	0.504367774662406	0.0714201567592405	0.270210261531808
ENSG00000081181	ARG2	384	0.101748305715843	0.249364285549968	0.270628074987209	0.00961841121196748	-0.387043491229494	0.0252055805672888	-0.459994943205777	0.0109794665387514	0.0164606856212841	0.902099826209263	-0.20392829770214	0.151656468475174
ENSG00000081189	MEF2C	4208	-0.0294709408850635	0.523937306497588	0.0226616735682035	0.622437219825399	-0.0841701721080998	0.241715535936809	-0.097169449935923	0.181689448747625	-0.167817098267435	0.049484514874032	-0.935614206837478	5.27598771934153e-07
ENSG00000081237	PTPRC	5788	0.00579226777559994	0.915199787012267	0.0227071092357567	0.677793469979108	-0.0472233460740072	0.459503695300705	-0.0143229938138236	0.820046582441374	0.000257774958317469	0.998977474235457	-0.383704935688316	0.0817025148622214
ENSG00000081248	CACNA1S	779	0.04962242833302	0.413773919536943	-0.0031685783479376	0.957561930103889	0.248029947322363	0.0152866797737636	0.261235405698987	0.0117839895200739	-0.0254273001835967	0.8259283887794	-0.00885572524583322	0.938869535744109
ENSG00000081277	PKP1	5317	0.0166040929426292	0.764560900600863	-0.0679338025508938	0.238329410970711	0.0823095784513135	0.219081559144111	0.0191639176245402	0.765780422915478	0.0679285110132033	0.364570713479248	0.0720452171774768	0.337633353496627
ENSG00000081307	UBA5	79876	-0.0738770653616676	0.318318286518534	-0.0772050193497495	0.298243663090155	0.037201050937913	0.54100363988402	0.0461148926400519	0.451068582507744	-0.0328380926982961	0.844742816455635	-0.221935500124133	0.206415873133761
ENSG00000081320	STK17B	9262	0.00106249473519071	0.987764821351781	0.123852952661217	0.0992998037276226	-0.00343292420777264	0.975603830409832	-0.102657140393159	0.371233967937596	-0.186239174207996	0.38372433093933	-0.128897159797873	0.541982483293227
ENSG00000081377	CDC14B	8555	-0.148894828838037	0.0225655281472444	-0.367680960729861	8.09209206543577e-05	0.0432930689958306	0.528755823477564	0.135587033754171	0.0695814800189246	-0.105370690226024	0.12872556410683	-0.0652225599439329	0.32735070924669
ENSG00000081386	ZNF510	22869	0.00360577548487218	0.939161736922237	0.017532735922499	0.711604844778726	-0.0640263366892215	0.562484095835086	-0.212054854319747	0.076770001214016	-0.148978049830224	0.161178991429579	-0.0900062472129162	0.380243968552964
ENSG00000081479	LRP2	4036	0.163920291636792	0.263609112373933	-0.0089158855358038	0.949703931456298	0.0229927320781931	0.823513538380707	-0.0926280949989569	0.378676442003266	-0.072545455237947	0.437875217008043	0.0624460852001534	0.502349315933702
ENSG00000081692	JMJD4	65094	0.0719555614310572	0.174355271163113	0.0495651829240735	0.336172903499113	-0.203442982617379	0.0459485127987294	-0.128291285155889	0.179619936705507	-0.157469088060417	0.236213577574191	-0.307900213835565	0.035025676625696
ENSG00000081721	DUSP12	11266	0.0756665396692622	0.108196015514775	0.0391853154191342	0.379758719425395	-0.0444969454676354	0.581171859476577	-0.138381075595232	0.108008500522555	0.101162501334546	0.351319870785631	0.288265498491553	0.0208079244901685
ENSG00000081760	AACS	65985	0.0608033923034927	0.248944511690605	0.0280598408193988	0.583358339647621	0.0697937773228139	0.315865803157829	0.0495313561353239	0.4705099380492	0.0499864149805775	0.673838976617887	0.149026431691506	0.227128092379598
ENSG00000081791	DELE1	9812	-0.0561173300052902	0.363078657616794	0.00471004404433017	0.937668804457378	-0.050759303633698	0.348234353950608	-0.0697532216778196	0.206600554363295	-0.0358878688922672	0.73687977183751	-0.106178674301792	0.332061876986033
ENSG00000081800	SLC13A1	6561	-0.070468391473147	0.269845314505199	-0.184576546833614	0.0131676713729242	-0.14356639958333	0.0602109903003454	-0.0170432640872666	0.805242799878649	-0.0524981861062468	0.602642762909294	0.0652753680233267	0.519215552528105
ENSG00000081803	CADPS2	93664	0.0856143622494865	0.340305791522791	0.083889329972243	0.349632181936446	0.0709600244013564	0.57960453848746	-0.0479729969433436	0.706730865608383	0.0366834062650565	0.679158935342891	0.0115152727288432	0.896229535057065
ENSG00000081870	HSPB11	51668	0.0308948446122459	0.520598181807343	0.00578649308125812	0.903111092898515	0.0386061220456675	0.601113287459173	-0.0472488179924664	0.523830890166321	-0.0369633042771298	0.644186930849789	-0.174135957190147	0.0511206670079444
ENSG00000081913	PHLPP1	23239	0.0284849193385277	0.760487755918772	0.119664672611759	0.219395511465543	0.228930463144592	0.30504105731732	0.101957268525131	0.640011617129741	-0.00285249626243544	0.989070186490489	0.388688073967855	0.0873993141414119
ENSG00000081985	IL12RB2	3595	-0.18497265039801	0.0529278617789868	-0.208421048698403	0.0333360880216289	0.139814487412657	0.0965290927161173	0.130510853894423	0.117464555793559	-0.660283174645494	0.0534864148640409	-1.38897063163346	0.00118312462640789
ENSG00000082014	SMARCD3	6604	-0.0203920730817666	0.676293916265069	0.0905332947819599	0.0877371471655967	-0.27204436835492	0.0273107054008147	-0.23263851369287	0.051272259056728	-0.0551491653715943	0.548585952950023	-0.0458617379722175	0.6167440341968
ENSG00000082068	WDR70	55100	-0.0462920164229184	0.612356500503724	-0.121914808640339	0.200251617066182	-0.233998208368869	0.00170326827683154	-0.300182766308448	0.000301073842773711	-0.137484101798433	0.429773701436134	-0.3440918323463	0.0686448824764341
ENSG00000082074	FYB1	2533	0.0336578552149598	0.494982561977894	0.0300027475890232	0.541879475065631	-0.00260623304731311	0.964513473410774	-0.0184045340810428	0.754025420741577	-0.584188487988869	0.001063314908966	-1.09938494308993	9.49913913600657e-06
ENSG00000082175	PGR	5241	-0.0801365842834232	0.204422497604169	0.0126601494168064	0.833670055425652	-0.161662891718433	0.0673898992099246	-0.0684288635639465	0.403242644470823	-0.25559021946389	0.0972830591648008	-0.225308705645906	0.137229059405174
ENSG00000082212	ME2	4200	-0.0109751649385528	0.813774807473809	0.0130051496867241	0.780285648799559	-0.18250792151857	0.064520137966742	-0.0867331647657998	0.344547617242126	0.041114560432411	0.565528470282572	0.0120512842291509	0.86505787650572
ENSG00000082213	C5orf22	55322	-0.00318592253895744	0.951067795711084	0.0643596544757798	0.234392305718484	-0.0406324375609035	0.603974996322144	-0.0421011103471507	0.591165925116974	0.111413732838649	0.20375509409065	-0.0902250514921032	0.295783381889245
ENSG00000082258	CCNT2	905	0.0785569791435163	0.165646365843935	0.0875206095740948	0.127096454026862	0.0292972992828435	0.805643767708238	0.161153855857425	0.196022117845282	0.200437720586244	0.0879588122728025	0.19884622338941	0.0901199042886149
ENSG00000082269	FAM135A	57579	-0.0882368114031336	0.348590913246786	-0.00543091716523025	0.952797596447894	0.0946105179620769	0.142123137424423	0.0537340463986768	0.385459631225004	-0.0624062790144466	0.403934192964022	-0.0871388107254534	0.252526654906177
ENSG00000082293	COL19A1	1310	-0.178963596724363	0.0103737408248491	-0.0576482980921398	0.32553469654408	-0.0667220735238532	0.438612362076304	0.10593824217319	0.229873546007036	0.110173202080857	0.365528020942737	0.0687954592684834	0.566435205464759
ENSG00000082397	EPB41L3	23136	-0.00461969105619398	0.955496758757581	0.0671181638191394	0.426067180003158	-0.00697833675904991	0.895873920029308	-0.043554167079513	0.422221355561101	0.480401390662782	0.149024233977241	0.868607955946294	0.0190836817863336
ENSG00000082438	COBLL1	22837	0.00775130542530311	0.868493907544743	-0.0363807284883468	0.444552210375358	0.0324370303249273	0.507532301672859	0.0144207691671472	0.766063391140175	0.0578850418955057	0.341926320856802	0.0167163551855667	0.778532192017828
