ENSG_ID	hgnc_symbol	entrezgene_id	caco2_L_logFC	caco2_L_FC	caco2_L_pval	caco2_H_logFC	caco2_H_FC	caco2_H_pval
ENSG00000109919	MTCH2	23788	-0.361903595590913	-1.28512045970972	0.00804576836130777	-0.228116711299363	-1.17130493373925	0.0615176722395427
ENSG00000109920	FNBP4	23360	0.2077171117814	1.15485931387428	0.0061895415556621	0.245711191711874	1.18567711892036	0.00229997814770609
ENSG00000109927	TECTA	7007	0.0668171901007966	1.04740339784239	0.398760164198403	-0.093510257257807	-1.06696308121388	0.246449617224568
ENSG00000109929	SC5D	6309	0.0152295716720996	1.01061224934459	0.813625716290545	0.0385509936466981	1.02708173356318	0.554087768275291
ENSG00000109943	CRTAM	56253	0.01876433105812	1.01309139485687	0.906677174196969	0.12403707472353	1.08978011728458	0.445966595545424
ENSG00000109944	JHY	79864	-0.0784090278002763	-1.05585302692578	0.331361428957255	-0.0136002059695099	-1.00947151801754	0.862593340497226
ENSG00000109956	B3GAT1	27087	-0.00731972028732608	-1.00508653620387	0.84603481031312	0.00327486268395338	1.00227254014999	0.930708790834945
ENSG00000109971	HSPA8	3312	0.0157800547432636	1.01099793798272	0.731049851219501	0.0532766156095636	1.03761886568962	0.261829125414917
ENSG00000109991	P2RX3	5024	-0.140163829030168	-1.10203025271543	0.247218867358731	-0.237901570387544	-1.17927613197741	0.0651058157913789
ENSG00000110002	VWA5A	4013	-0.0334507506328769	-1.0234571851983	0.531477758556301	0.0506347753875867	1.03572053314815	0.350364030405859
ENSG00000110011	DNAJC4	3338	0.0112692355960258	1.00784182619662	0.774130695992094	0.0453880596879657	1.03196072132536	0.264084901646554
ENSG00000110031	LPXN	9404	0.0427223799156469	1.03005571929916	0.663618925907113	0.0664947663760742	1.04716934285405	0.501743060847265
ENSG00000110042	DTX4	23220	-0.0463234997956992	-1.03263005923108	0.42925161424947	-0.0128910180582675	-1.0089754124328	0.822980436280117
ENSG00000110046	ATG2A	23130	0.0660368970685496	1.04683705459356	0.499639193270008	0.0596461945238964	1.04221013864636	0.541066378081669
ENSG00000110047	EHD1	10938	-0.00446081417615929	-1.00309678593423	0.907922324284394	0.00233898979609037	1.00162257914183	0.951628185997953
ENSG00000110048	OSBP	5007	0.0997240925168246	1.07156851136122	0.133839676329597	0.0946369241352585	1.06779664717442	0.152356836889905
ENSG00000110060	PUS3	83480	-0.253530512276978	-1.19212086435122	0.0386560807412416	-0.212654481347587	-1.15881838713425	0.073008333640709
ENSG00000110063	DCPS	28960	-0.0191405921069121	-1.01335564789153	0.89877757761786	0.00435154572927665	1.00302081514753	0.97691826327401
ENSG00000110066	KMT5B	51111	-0.113915687143869	-1.08216139984685	0.225169732944931	-0.447196977269305	-1.36338874381961	0.000637859887892922
ENSG00000110075	PPP6R3	55291	-0.0169685612662231	-1.01183115129646	0.787973504222069	0.0255464850002696	1.01786518085763	0.686339690527378
ENSG00000110076	NRXN2	9379	-0.0346819243341594	-1.02433096055844	0.582532046347852	-0.0441453253053834	-1.03107217534651	0.486460989675221
ENSG00000110077	MS4A6A	64231	-0.0476130540335025	-1.03355348916533	0.528494970876826	-0.0455068018305802	-1.03204566115434	0.546496996089453
ENSG00000110079	MS4A4A	51338	0.00823282577171636	1.00572287340149	0.902575526335524	-0.16113614256995	-1.11816736390638	0.0359483920294181
ENSG00000110080	ST3GAL4	6484	-0.00371533049898698	-1.0025785897186	0.957204102546277	0.0958047919171694	1.06866138306591	0.188566935279252
ENSG00000110090	CPT1A	1374	-0.0408879201853267	-1.02874678370691	0.485345921467543	0.00212597052299612	1.00147469677141	0.97064631886489
ENSG00000110092	CCND1	595	0.0493683838728254	1.03481178101724	0.376005687913201	-0.0774598137140101	-1.05515856211945	0.177995191171718
ENSG00000110104	CCDC86	79080	0.0467219939515324	1.03291532664253	0.481312974318446	0.144287282278937	1.10518453707281	0.049528277298376
ENSG00000110107	PRPF19	27339	0.0659462983763692	1.0467713171456	0.233693251795139	0.0356679500009758	1.02503129002647	0.507285862008406
ENSG00000110108	TMEM109	79073	0.0974961261399034	1.06991495600871	0.168099962762807	0.0606047623843864	1.04290284298078	0.375723572396512
ENSG00000110148	CCKBR	887	-0.0394393651898359	-1.02771437673513	0.336151414981518	-0.0197143675526994	-1.01375875056373	0.623738918396754
ENSG00000110169	HPX	3263	-0.165676358906364	-1.1216918221552	0.136154132901118	-0.183410978642477	-1.13556554314039	0.103460641487766
ENSG00000110171	TRIM3	10612	0.0587584045120395	1.04156899197701	0.167402289005127	-0.00909672729004374	-1.00632529157146	0.821333056747415
ENSG00000110172	CHORDC1	26973	0.141695261592837	1.10320068792796	0.0566597221705735	0.1274348001749	1.0923497090597	0.0809037176889013
ENSG00000110195	FOLR1	2348	0.0817086081433125	1.05827062649157	0.195257807106484	0.0306895530368578	1.02150024708515	0.611878396815551
ENSG00000110200	ANAPC15	25906	-0.0749282999191294	-1.0533086865722	0.586456464139433	-0.0515306517755709	-1.03636388860273	0.707059367183077
ENSG00000110203	FOLR3	2352	0.0274593357531798	1.01921565026394	0.749810790592717	0.104555472098563	1.07516305666645	0.242145147194642
ENSG00000110218	PANX1	24145	0.0055121681528183	1.00382805216035	0.950022817877816	-0.00511733338607634	-1.00355336348894	0.953597739728186
ENSG00000110237	ARHGEF17	9828	0.0198352988445656	1.01384373061161	0.684886951350996	0.0559375990796971	1.03953447119555	0.267434421174444
ENSG00000110244	APOA4	337	0.0651110434656683	1.04616545948958	0.372447803241735	0.170749695234166	1.12564327228943	0.0361107752648143
ENSG00000110245	APOC3	345	-0.0585282775771674	-1.04140286264485	0.122398282952802	-0.0354511481630322	-1.0248772644255	0.328654885342762
ENSG00000110274	CEP164	22897	0.179832379626651	1.13275226816026	0.0946421589409195	0.130372994857487	1.09457665689572	0.208710426081043
ENSG00000110315	RNF141	50862	-0.21163131643921	-1.15799684000438	0.0130140350386129	-0.0830297504037265	-1.05924017748302	0.256690973939255
ENSG00000110321	EIF4G2	1982	-0.0021898320797531	-1.00151902848873	0.961352623231186	-0.0233947982951466	-1.0163482320152	0.607436265697836
ENSG00000110324	IL10RA	3587	-0.00435387846829016	-1.00302243696476	0.937572480715217	0.0692269754588064	1.0491543753207	0.232405028365535
ENSG00000110330	BIRC2	329	-0.0678755424015343	-1.04817204850407	0.187791802380659	-0.0417443445414669	-1.02935765803228	0.403450922299741
ENSG00000110344	UBE4A	9354	-0.00121849057280166	-1.00084495007444	0.979623776519568	0.00636699600513069	1.00442301812698	0.893884211028182
ENSG00000110367	DDX6	1656	0.0537792988099604	1.03798046979741	0.60643962705937	0.0333658361754123	1.02339694810617	0.748106132526299
ENSG00000110375	UPK2	7379	-0.00944330294620954	-1.00656706806171	0.929239849949397	0.0419292894043233	1.02948962397688	0.694608888945549
ENSG00000110395	CBL	867	-0.0149522830929736	-1.01041802651996	0.824555398178233	0.126621432010593	1.09173403350563	0.0853255015458278
ENSG00000110400	NECTIN1	5818	-0.0754718144003537	-1.05370558013602	0.109882210653864	-0.0178671387648275	-1.01246156305132	0.68437614481255
ENSG00000110422	HIPK3	10114	0.138653852433643	1.10087743155447	0.0422523130194665	0.0028981662804668	1.00201087488869	0.961643006974413
ENSG00000110427	KIAA1549L	25758	0.025201790071073	1.01762201716316	0.5103253283426	-0.00133175227691051	-1.00092352652419	0.971895421249796
ENSG00000110429	FBXO3	26273	4.16348303691194e-05	1.00002885948171	0.999410453658148	0.0115731271332233	1.00805414193382	0.837466859922083
ENSG00000110435	PDHX	8050	0.0280936359193458	1.01966386057694	0.60225401158011	0.0137196218427054	1.00955507823541	0.79791340382119
ENSG00000110436	SLC1A2	6506	-0.0770249031517567	-1.05484052509277	0.163641365894424	-0.0914682063017005	-1.06545392531586	0.105212376708511
ENSG00000110442	COMMD9	29099	-0.165799253970599	-1.12178737683318	0.13322248375037	-0.14364336386178	-1.10469136986416	0.186486197922627
ENSG00000110446	SLC15A3	51296	-0.0199494847071833	-1.01392397709413	0.720278023941554	0.0301868323577001	1.02114435771023	0.589697884016537
ENSG00000110448	CD5	921	-0.0754352967507863	-1.0536789089664	0.38949151733515	-0.065707453757307	-1.04659803381479	0.451209516488211
ENSG00000110484	SCGB2A2	4250	-0.00657586759804674	-1.00456844776907	0.870000920323675	0.0154795177906366	1.01078735252611	0.701056925228641
ENSG00000110492	MDK	4192	-0.0017840490064982	-1.00123737345444	0.983289383413529	0.333931670361825	1.26044369240984	0.00298076638458386
ENSG00000110497	AMBRA1	55626	-0.0300177289807886	-1.021024672791	0.485819559221486	0.039335722081729	1.02764054846007	0.365772032759205
ENSG00000110514	MADD	8567	-0.00669258540442463	-1.00464972327453	0.861537040081382	-0.0159226874888967	-1.01109789572579	0.679408681044777
ENSG00000110583	NAA40	79829	0.0682239118442105	1.04842518252915	0.304447278206029	-0.162094311803443	-1.11891024400138	0.0293681294637101
ENSG00000110619	CARS1	833	0.0536391384951607	1.03787963310046	0.353088687550267	-0.0086125246966553	-1.00598760166304	0.878538144248595
ENSG00000110628	SLC22A18	5002	0.00200241032856674	1.00138892874289	0.970995363456565	0.0916655472698995	1.06559967482222	0.121229831646858
ENSG00000110651	CD81	975	0.00598873498740105	1.00415970241639	0.904567529264501	0.0183140701050366	1.01277526129497	0.714833284544649
ENSG00000110660	SLC35F2	54733	-0.030763008433957	-1.02155225850434	0.710855007879718	0.116808918861182	1.08433378219297	0.180231533357536
ENSG00000110665	C11orf21	29125	-0.0283326021705395	-1.01983277044677	0.502933320757209	-0.0488541116165262	-1.03444297116179	0.25961091721916
ENSG00000110680	CALCA	796	-0.0734584195986532	-1.05223607647248	0.151151061514832	-0.0421007162988736	-1.02961195939066	0.391988052971995
ENSG00000110696	C11orf58	10944	0.0236760540361978	1.01654639006849	0.702202069821284	0.0841327355918633	1.06005030915881	0.194249043626425
ENSG00000110697	PITPNM1	9600	-0.0984388474420932	-1.07061431464391	0.230706222783764	-0.0655188699473861	-1.04646123529549	0.41439150274976
ENSG00000110711	AIP	9049	-0.0126910491622194	-1.00883557018529	0.860454752903384	0.012359831244293	1.00860398550963	0.864054522782198
ENSG00000110713	NUP98	4928	0.138345770213066	1.1006423683267	0.0897134424289021	0.136759252899878	1.09943266818735	0.0928921918841327
ENSG00000110717	NDUFS8	4728	0.0846045116023006	1.06039701311938	0.0487833425837605	0.11126680014506	1.08017630027645	0.0150916120994915
ENSG00000110719	TCIRG1	10312	0.0559374727719131	1.03953438018443	0.501227343623252	-0.0319224457651504	-1.02237356990867	0.698584006913217
ENSG00000110721	CHKA	1119	0.00414635879318759	1.00287817091064	0.938722183591298	-0.0711733228266667	-1.05057075013848	0.207898780775411
ENSG00000110723	EXPH5	23086	-0.0618222098374428	-1.04378328912293	0.498620020705195	-0.138507300600901	-1.10076560791432	0.14869299263843
ENSG00000110756	HPS5	11234	-0.0388690367292082	-1.02730817937446	0.617360071439687	-0.0034709619812574	-1.00240878398089	0.964157498680208
ENSG00000110768	GTF2H1	2965	0.00835827065911587	1.00581032658753	0.857816161114106	-0.0728076356045628	-1.05176153129671	0.142792198868312
ENSG00000110777	POU2AF1	5450	-0.0543305151843967	-1.03837713099828	0.42005427471665	0.080102521091109	1.05709315726328	0.244346793374024
ENSG00000110799	VWF	7450	-0.00739288327148957	-1.00513750816458	0.928375460288647	0.0109174008649267	1.00759607050092	0.894425766178618
ENSG00000110811	P3H3	10536	0.0317806172460502	1.02227306730895	0.737038761261013	0.16476094766831	1.12098031793801	0.106175036023929
ENSG00000110841	PPFIBP1	8496	0.0870774582697469	1.06221621533314	0.162848992683653	0.0682580935008126	1.04845002307625	0.263931965499178
ENSG00000110848	CD69	969	0.197475418643226	1.14668999806791	0.0170627276054317	0.114981640195353	1.08296126362248	0.123361803649155
ENSG00000110851	PRDM4	11108	0.0153106177644293	1.01066902397264	0.81306581864101	-0.0678218667388215	-1.0481330518477	0.308805126412185
ENSG00000110852	CLEC2B	9976	-0.15982976517972	-1.11715530844188	0.0715774800002944	-0.0651937887362237	-1.04622546366513	0.426448167140415
ENSG00000110876	SELPLG	6404	-0.0606732597055273	-1.04295235985358	0.333155598364964	-0.036563793000961	-1.02566798193875	0.552943854637652
ENSG00000110880	CORO1C	23603	-0.00621305740883926	-1.00431584979528	0.915008366658856	-0.0397517808327077	-1.02793695240456	0.500289227683927
ENSG00000110881	ASIC1	41	-0.0164088585279671	-1.0114386810865	0.790588326078947	0.0413669670164563	1.02908843575529	0.507796697064299
ENSG00000110887	DAO	1610	-0.0807476081038105	-1.05756593184602	0.41910902169042	0.0567702954415363	1.04013464406956	0.566316513411248
ENSG00000110888	CAPRIN2	65981	0.0711190493008695	1.05053122889206	0.684166336064704	0.0727328256708475	1.05170699435838	0.677466035059903
ENSG00000110911	SLC11A2	4891	-0.00728876075233487	-1.0050649677663	0.896464463041338	0.0688339708569625	1.04886861406793	0.23799213517721
ENSG00000110917	MLEC	9761	-0.0650043071476762	-1.04608806287046	0.629231388506231	-0.247657971599907	-1.18727815752363	0.0893552543893598
ENSG00000110921	MVK	4598	0.00975942551648945	1.00678765066857	0.826250898034917	0.0229961435624348	1.01606742696175	0.607263744065998
ENSG00000110925	CSRNP2	81566	0.013816704923018	1.00962301637323	0.887119897917883	-0.0452985877201568	-1.03189672395183	0.643537779354647
ENSG00000110931	CAMKK2	10645	-0.0832006610450495	-1.05936566910574	0.166549032633066	-0.142036762479766	-1.10346185788823	0.0302357431656777
ENSG00000110934	BIN2	51411	0.123986943103473	1.08974224961882	0.119799054034378	0.0899197607048996	1.06431098634067	0.244043584336723
ENSG00000110944	IL23A	51561	-0.0656356594130165	-1.04654595215662	0.399293053144706	0.0159306006541775	1.01110344160103	0.834743930649028
ENSG00000110955	ATP5F1B	506	-0.0469097131892315	-1.03304973529266	0.26069392367423	-0.0255593579046689	-1.01787426312329	0.529474280790706
ENSG00000110958	PTGES3	10728	0.00142683080929906	1.00098949297808	0.974446906439161	-0.0179699859350677	-1.01253374221285	0.68802669463579
ENSG00000110987	BCL7A	605	0.0766682491685167	1.05457978629101	0.176887620601102	0.00101681395561659	1.00070505015759	0.984917812300503
ENSG00000111011	RSRC2	65117	-0.0314235750404626	-1.02202010361316	0.579289324740428	0.163853040372595	1.12027509195006	0.0150083021007779
ENSG00000111012	CYP27B1	1594	-0.169969914395871	-1.12503502324318	0.0771334533362996	0.019003280414402	1.01325920411537	0.828418959848036
ENSG00000111046	MYF6	4618	-0.0167232159828972	-1.01165909352536	0.878746920794547	-0.0509843385953039	-1.03597151734596	0.643705805359982
ENSG00000111049	MYF5	4617	-0.14788789601091	-1.10794625203954	0.242292092705604	-0.284336786376643	-1.21785028353015	0.0395201961818488
ENSG00000111052	LIN7A	8825	-0.281760304014207	-1.21567728819056	0.0134210799706768	-0.141552089478094	-1.10309121244357	0.157658899650829
ENSG00000111058	ACSS3	79611	0.0188470758362165	1.01314950168075	0.827275027370157	0.109562307902567	1.07890086446158	0.224015302207355
ENSG00000111077	TNS2	23371	-0.0519444064212733	-1.0366611529973	0.36744040732193	0.0644454902864338	1.0456829471452	0.269282226855431
ENSG00000111087	GLI1	2735	0.0149111070365535	1.01038918852248	0.822447402372379	-0.0528245650426036	-1.03729379164109	0.434220286414047
ENSG00000111110	PPM1H	57460	-0.00557189429199667	-1.00386961050311	0.894359281137531	0.0725499116964752	1.05157366076658	0.10907676629345
ENSG00000111142	METAP2	10988	-0.00822687802969746	-1.00571872715596	0.818360209949279	-0.0416903685964698	-1.02931914711249	0.26141837953118
ENSG00000111144	LTA4H	4048	0.0363990328391992	1.02555085422384	0.370636934885979	-0.00779564913463204	-1.00541815762962	0.844540665910484
ENSG00000111145	ELK3	2004	0.0927801177022403	1.0664232340325	0.0301901295408131	0.0856035678454066	1.06113158496099	0.0418226978567494
ENSG00000111181	SLC6A12	6539	-0.047011724281556	-1.03312278348008	0.696993908271045	-0.0661321730546796	-1.04690619028982	0.585466767690549
ENSG00000111186	WNT5B	81029	0.0211566359265967	1.01477271625068	0.726759492363859	-0.01342635268501	-1.00934987805894	0.824133968289793
ENSG00000111196	MAGOHB	55110	0.0545475514756468	1.03853335422473	0.478628617327676	0.0947197072247778	1.06785792002771	0.231379172042672
ENSG00000111199	TRPV4	59341	-0.0266317676870531	-1.01863116883955	0.686600843088238	0.0777538300930267	1.05537362178583	0.254641348864466
ENSG00000111203	ITFG2	55846	0.0315961465700267	1.02214236238339	0.414050213163065	0.00589377521945389	1.00409360969997	0.876617039438973
ENSG00000111206	FOXM1	2305	0.146566587383141	1.10693199142138	0.101071653697283	0.130647756076817	1.09478513883323	0.137948802383943
ENSG00000111218	PRMT8	56341	-0.10372762207855	-1.07454628152708	0.174878666291601	-0.0764931185070372	-1.05445177722399	0.305624333716568
ENSG00000111224	PARP11	57097	-0.0627458069074933	-1.04445172133373	0.403180595599449	-0.0369039123497239	-1.02590981450941	0.61832823152031
ENSG00000111231	GPN3	51184	-0.0875389416967174	-1.06255604708866	0.363438306177236	-0.00493723196668583	-1.00342809092686	0.958120288752594
ENSG00000111241	FGF6	2251	-0.183730732662187	-1.13581725391644	0.0209386430783946	-0.104674075331474	-1.07525144891328	0.145902304593874
ENSG00000111245	MYL2	4633	-0.0412509113098238	-1.02900565541808	0.696295036371583	0.0225329285234563	1.01574124426267	0.83064310991882
ENSG00000111247	RAD51AP1	10635	0.180088822911536	1.13295363610243	0.0242180757924609	0.118186465197967	1.08536964448387	0.109617533720342
ENSG00000111249	CUX2	23316	-0.0101171035031267	-1.00703728791877	0.918072596664646	0.0157120675791067	1.0109502957151	0.873135399334961
ENSG00000111252	SH2B3	10019	-0.176528573027526	-1.13016120595033	0.023542339416131	0.0726901568240006	1.05167588975221	0.291296929545536
ENSG00000111254	AKAP3	10566	-0.0223118666608761	-1.01558561577378	0.737794461468967	0.0392346743464231	1.0275685740575	0.558718669909552
ENSG00000111261	MANSC1	54682	0.101599304979398	1.07296223980376	0.0909348622131171	0.0950297190772638	1.0680874100957	0.110436232472129
ENSG00000111269	CREBL2	1389	0.0129553001365093	1.0090203702926	0.798770843767995	0.0256506531487943	1.0179386773044	0.615660432667235
ENSG00000111275	ALDH2	217	0.00224937215113385	1.0015603620646	0.96125139160725	-0.022839009949033	-1.0159567662557	0.624219091518873
ENSG00000111276	CDKN1B	1027	0.0253444591243994	1.01772265544401	0.507144716545622	0.0222161316020628	1.0155182252858	0.559808426549538
ENSG00000111291	GPRC5D	55507	0.019253371065864	1.01343486744859	0.777946286002799	0.0705030998031371	1.05008280697891	0.315017290914472
ENSG00000111305	GSG1	83445	0.0503268432410602	1.03549949016706	0.417043586346102	-0.00153772449615364	-1.00106643763965	0.979831634377241
ENSG00000111319	SCNN1A	6337	0.0184618670045533	1.01287902037557	0.768716574128243	0.106131475694313	1.07633820917544	0.115476496527735
ENSG00000111321	LTBR	4055	-0.00572809157862864	-1.00397830304966	0.937120529479459	-0.0968220139572233	-1.06941514543993	0.203569010399114
ENSG00000111331	OAS3	4940	0.153836204212999	1.11252380348268	0.0574864449235525	0.172111542145922	1.12670633656993	0.0376646526024965
ENSG00000111335	OAS2	4939	0.0274372304580495	1.0192000337341	0.645603377115082	-0.0534296732925268	-1.03772895407259	0.378424075627381
ENSG00000111339	ART4	420	0.0698067042861628	1.04957604950591	0.422588889575462	-0.0187292971840007	-1.0130667936179	0.82668922781465
ENSG00000111341	MGP	4256	-0.0180892609446102	-1.0126174570388	0.832438035303256	-0.0564347653150634	-1.03989276625162	0.513918586125313
ENSG00000111344	RASAL1	8437	-0.0248448212063526	-1.0173702560989	0.609245683296479	0.117319815493578	1.08471784158428	0.0338706826494786
ENSG00000111348	ARHGDIB	397	0.170312905476393	1.12530252457976	0.228820429119117	0.0183230135886792	1.01278153966067	0.892570753096443
ENSG00000111358	GTF2H3	2967	-0.264867657860356	-1.2015258254063	0.204047416192112	-0.793592375020657	-1.73338530003528	0.00267244139747233
ENSG00000111361	EIF2B1	1967	0.0911891060996073	1.06524782518019	0.0890731099211092	0.09959183792955	1.07147028314838	0.0671307563822384
ENSG00000111371	SLC38A1	81539	-0.370685153995206	-1.2929667309917	0.1804073615477	-1.31197003470979	-2.48280341380484	0.000614636045166337
ENSG00000111404	RERGL	79785	-0.00759232146419686	-1.00527646799947	0.929087300834522	0.0073179142953832	1.00508527801901	0.931642764908015
ENSG00000111405	ENDOU	8909	0.10848228641143	1.07809348657486	0.118010713103446	0.161097057540753	1.11813707128679	0.0303833566275612
ENSG00000111412	C12orf49	79794	0.0471147412812529	1.03319655722047	0.591257292993306	-0.0765644124331448	-1.05450388654889	0.389167715566079
ENSG00000111424	VDR	7421	-0.0809605136585012	-1.05772201353333	0.196792894498661	-0.194516593578128	-1.14434066006923	0.00855228326454227
ENSG00000111432	FZD10	11211	0.0484828723576096	1.0341768189772	0.675952352451426	-0.0253241517310439	-1.01770833006806	0.826540920953944
ENSG00000111445	RFC5	5985	0.0526096526660149	1.0371392817383	0.257305329957202	0.138055384705487	1.10042085343942	0.0113178552348241
ENSG00000111450	STX2	2054	-0.0944126723274699	-1.0676306822877	0.180907183763742	-0.0228870375122803	-1.01599058819218	0.733217200058705
ENSG00000111481	COPZ1	22818	-0.00413727045229884	-1.00287185324147	0.926284456212357	0.054745411666298	1.03867579492979	0.239746413406311
ENSG00000111490	TBC1D30	23329	0.0508238540095229	1.03585628286585	0.289445734045721	-0.0151568063589402	-1.01056127830758	0.744785865409395
ENSG00000111530	CAND1	55832	0.0424586580468986	1.02986744431059	0.301170335439121	0.0474224834786323	1.0334169725433	0.251629828640247
ENSG00000111536	IL26	55801	-0.00882907590587334	-1.00613861360661	0.925084076642134	-0.0326454673882333	-1.02288607146744	0.728925832504592
ENSG00000111537	IFNG	3458	0.0436379579949835	1.03070963140982	0.669572383359524	0.0842410798679063	1.0601299203675	0.416610204727078
ENSG00000111540	RAB5B	5869	-0.0832106507805452	-1.05937300455721	0.244320004398893	0.127505993648635	1.09240361517775	0.0886510863926663
ENSG00000111554	MDM1	56890	0.0614874668550236	1.04354113219471	0.441041291009305	0.0669298028896832	1.04748515844873	0.403139829285414
ENSG00000111581	NUP107	57122	0.13897161825305	1.10111993585203	0.0604507072413907	0.105556597048919	1.07590940019683	0.137545343557475
ENSG00000111596	CNOT2	4848	-0.0296433043337831	-1.02075971922345	0.440623429213187	0.00717952456778548	1.00498887039101	0.84942597349366
ENSG00000111602	TIMELESS	8914	0.0399579458273527	1.02808385785117	0.570425963395664	0.0389870090617395	1.0273921880485	0.579659014164622
ENSG00000111605	CPSF6	11052	0.0812779432542596	1.05795476487814	0.0621872184090815	0.0316352162800184	1.02217004345616	0.428780866176209
ENSG00000111615	KRR1	11103	-0.00756780069575225	-1.00525938196166	0.901120932358614	-0.0707216529550099	-1.05024189554919	0.262935906866417
ENSG00000111640	GAPDH	2597	-0.0413386772646298	-1.0290682565974	0.3754476780401	-0.0756248265838	-1.05381734203806	0.122267095360439
ENSG00000111647	UHRF1BP1L	23074	0.116203029689466	1.08387848974342	0.121876874358495	0.0242555796061019	1.01695481523655	0.729681281452529
ENSG00000111652	COPS7A	50813	0.154509082608513	1.11304280979457	0.041363770718258	0.130574275220153	1.09472937950853	0.0753580954479007
ENSG00000111653	ING4	51147	-0.00704019205669582	-1.00489181532574	0.869080220769714	0.0155924487038428	1.01086647777665	0.715906548945049
ENSG00000111664	GNB3	2784	0.032143866679307	1.0225304930675	0.692884058925149	0.0971270675040095	1.06964129397884	0.249016016041925
ENSG00000111665	CDCA3	83461	0.0557969320521403	1.03943311845547	0.498432860693168	0.157874498596882	1.11564226732987	0.0771163860259757
ENSG00000111666	CHPT1	56994	-0.0366890259051971	-1.02575701874251	0.390334935994347	0.0201544026165354	1.01406800333126	0.631947784462264
ENSG00000111667	USP5	8078	0.0658571749180803	1.04670665413945	0.423685589633067	0.128892131781201	1.09345369847875	0.135410000894006
ENSG00000111669	TPI1	7167	-0.0462196658289997	-1.03255574122642	0.296872167488856	-0.00396388924046676	-1.00275133664965	0.926418028065714
ENSG00000111670	GNPTAB	79158	-0.00336813556842408	-1.00233734100551	0.948537692774299	0.0680117726431755	1.04827102955647	0.213100503630228
ENSG00000111674	ENO2	2026	0.0855322701629806	1.06107914535928	0.49649130424048	0.565281105220517	1.47967579198206	0.00115212856402475
ENSG00000111676	ATN1	1822	0.0170177380459138	1.01186564191594	0.651068685998954	0.00740729735237577	1.00514755062353	0.843189048748364
ENSG00000111679	PTPN6	5777	-0.0122946652313978	-1.00855842826152	0.87026361807435	0.0421878602822696	1.02967415354455	0.578331331764263
ENSG00000111684	LPCAT3	10162	-0.0872508420469256	-1.06234388065513	0.330525733621495	-0.0345930945753725	-1.02426789229497	0.692929674368147
ENSG00000111696	NT5DC3	51559	-0.0370490301628337	-1.02601301391914	0.509107957186118	0.0325132853334025	1.02279235728309	0.561192126099811
ENSG00000111701	APOBEC1	339	-0.033962425858693	-1.02382023528712	0.876743359083805	0.453090676783241	1.36896985336935	0.0621877255343001
ENSG00000111711	GOLT1B	51026	-0.0151047700614679	-1.01052482921927	0.824880920151094	0.087516999076513	1.0625398863022	0.219469857663225
ENSG00000111725	PRKAB1	5564	0.00118186031065459	1.00081953878069	0.983148482697028	0.039711890796049	1.02790853068363	0.484157333700475
ENSG00000111726	CMAS	55907	-0.0894652650517163	-1.0639757467254	0.14421213427315	-0.0077520233981474	-1.00538775519307	0.892820023300577
ENSG00000111727	HCFC2	29915	-0.0315790855987292	-1.02213027484035	0.747778771973208	-0.0628693978331598	-1.04454119990036	0.525680417064344
ENSG00000111728	ST8SIA1	6489	0.128926170809306	1.09347949779129	0.0575962966896253	0.109202929530386	1.07863214145581	0.0984743886915229
ENSG00000111731	C2CD5	9847	0.0783390172433354	1.05580179013436	0.0830608439875012	0.0580996342083964	1.04109349433691	0.18214151578342
ENSG00000111732	AICDA	57379	0.0461371504122698	1.03249668555052	0.584393639932705	0.0477529885853398	1.03365374379617	0.571538093243266
ENSG00000111737	RAB35	11021	0.0315765836873432	1.0221285022709	0.4643633633561	0.035911907592943	1.0252046359534	0.407419134540975
ENSG00000111783	RFX4	5992	-0.0968503104920331	-1.06943612079425	0.285431906972798	-0.0466827814258202	-1.03288725233214	0.597393298293479
ENSG00000111785	RIC8B	55188	0.061764868035973	1.04374180341528	0.454212503328665	0.08556456642774	1.06110289901173	0.306758853265531
ENSG00000111786	SRSF9	8683	-0.00656579178376582	-1.00456143186517	0.866545235825986	0.0277989813632971	1.01945562674091	0.482745625462177
ENSG00000111796	KLRB1	3820	-0.0627957951109432	-1.04448791135878	0.538303462894369	-0.101121103466903	-1.07260665035139	0.329851355581865
ENSG00000111801	BTN3A3	10384	0.0277469054111363	1.0194188288295	0.582996546229784	-0.00734451489437404	-1.00510381008307	0.883514320741672
ENSG00000111802	TDP2	51567	0.0352825556026986	1.02475750482166	0.345624355177019	0.00880667290799764	1.00612298982918	0.809379327036132
ENSG00000111816	FRK	2444	0.194526373141378	1.14434841721089	0.0258232597547236	0.420183131682301	1.33809739835561	0.000275149645469981
ENSG00000111832	RWDD1	51389	0.180752964396508	1.13347530888007	0.0169484800780275	0.0592318185989189	1.04191083438401	0.363009248218617
ENSG00000111837	MAK	4117	-0.062419024442103	-1.04421517109469	0.232613337059506	0.0295053468533868	1.02066211390689	0.560117249889495
ENSG00000111845	PAK1IP1	55003	0.13889260510174	1.10105963164968	0.128054656951103	0.173797540774307	1.12802382620614	0.0654302817416063
ENSG00000111846	GCNT2	2651	-0.113019194182696	-1.08148915194527	0.111044767830547	-0.01520841634049	-1.01059743007932	0.81736012493443
ENSG00000111850	SMIM8	57150	0.0483054803765333	1.03404966570414	0.394939422695752	0.0470980771125973	1.03318462312368	0.406385245992005
