SUID	shared name	name	selected	id	type	entrezgene_id	ENSG_ID	hgnc_symbol	TiO2_24hrs_10_Caco2.logFC	TiO2_24hrs_10_Caco2.P.Value	TiO2_24hrs_100_Caco2.logFC	TiO2_24hrs_100_Caco2.P.Value	TiO2_24hrs_10_SAE.logFC	TiO2_24hrs_10_SAE.P.Value	TiO2_24hrs_100_SAE.logFC	TiO2_24hrs_100_SAE.P.Value	TiO2_24hrs_10_THP1.logFC	TiO2_24hrs_10_THP1.P.Value	TiO2_24hrs_100_THP1.logFC	TiO2_24hrs_100_THP1.P.Value
695	998	998	FALSE	998	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
696	10125	10125	FALSE	10125	Gene	10125	ENSG00000172575	RASGRP1	-0.07505026	0.4824681	0.01238112	0.9064613	0.03523231	0.5409534	-0.05227746	0.3701352	0.1342961	0.2311425	0.3540642	0.00812813
697	781	781	FALSE	781	Gene	781	ENSG00000153956	CACNA2D1	0.008886706	0.8896273	0.02406913	0.7080017	0.06127658	0.4549978	0.1156547	0.1740891	0.01371406	0.8776114	0.03214865	0.7189347
698	782	782	FALSE	782	Gene	782	ENSG00000067191	CACNB1	-0.04840659	0.3090988	-0.02572214	0.5807916	0.07757257	0.1971816	0.009217736	0.872468	0.07001543	0.3861511	0.04566709	0.5670614
699	6722	6722	FALSE	6722	Gene	6722	ENSG00000112658	SRF	-0.01677593	0.7436423	-0.03502769	0.4991189	-0.06459773	0.2510933	-0.1116577	0.06243935	0.002973669	0.9676896	-0.05807139	0.4371046
700	783	783	FALSE	783	Gene	783	ENSG00000165995	CACNB2	0.04225737	0.5572191	0.03529016	0.6229476	-0.2906676	0.03007456	-0.2826787	0.03381051	-0.003417595	0.958248	-0.02813949	0.6680945
701	6655	6655	FALSE	6655	Gene	6655	ENSG00000100485	SOS2	-0.008550989	0.8453679	0.05414009	0.2356482	0.04348091	0.4203217	0.04668703	0.3881616	0.02570124	0.6910255	0.01042877	0.8713811
702	784	784	FALSE	784	Gene	784	ENSG00000167535	CACNB3	0.02628988	0.5296741	0.02032593	0.6254349	-0.120743	0.09172961	-0.2901853	0.001321039	0.05060335	0.4818609	0.02574907	0.7175478
703	785	785	FALSE	785	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
704	1147	1147	FALSE	1147	Gene	1147	ENSG00000213341	CHUK	0.1536101	0.03143428	0.06885837	0.2832212	-0.04638267	0.8012291	0.09675942	0.6015846	0.2121677	0.09516732	0.2953117	0.02905856
705	786	786	FALSE	786	Gene	786	ENSG00000108878	CACNG1	-0.07095149	0.4227733	-0.02892264	0.7399524	-0.005828924	0.9239843	0.07032857	0.2661331	0.1246071	0.1540226	0.08174203	0.3337547
706	5579	5579	FALSE	5579	Gene	5579	ENSG00000166501	PRKCB	-0.06797308	0.1814342	-0.0787479	0.1276724	0.06674596	0.2037635	0.06999332	0.1844614	-0.01598506	0.8882024	0.119988	0.3060431
707	5894	5894	FALSE	5894	Gene	5894	ENSG00000132155	RAF1	0.08434528	0.2420523	0.01774438	0.798129	-0.005017042	0.9470206	-0.1690261	0.04599894	-0.02841584	0.7518656	0.2436577	0.02101293
708	5578	5578	FALSE	5578	Gene	5578	ENSG00000154229	PRKCA	0.06581567	0.3920233	0.1111924	0.1631147	-0.09248689	0.1799333	-0.1767164	0.02103048	-0.07339334	0.4936208	-0.1433769	0.196952
709	7124	7124	FALSE	7124	Gene	7124	ENSG00000232810	TNF	0.05999522	0.3493902	-0.0316253	0.6153797	0.04388862	0.4341972	-0.0182933	0.7409508	0.6123608	0.09624702	2.206275	9.246684e-05
710	5062	5062	FALSE	5062	Gene	5062	ENSG00000180370	PAK2	0.06920321	0.2941091	0.1115568	0.1061013	-0.200402	0.04163686	-0.2488173	0.01611568	-0.04101456	0.5410036	-0.06472045	0.342311
711	8569	8569	FALSE	8569	Gene	8569	ENSG00000079277	MKNK1	-0.04024892	0.4347138	-0.09263953	0.09258412	0.07191183	0.4157392	-0.1907698	0.04919633	-0.1095077	0.2519482	0.04205213	0.6493588
712	50487	50487	FALSE	50487	Gene	50487	ENSG00000100078	PLA2G3	-0.1007571	0.155352	-0.07158824	0.2990801	0.09940163	0.1948043	0.1374977	0.08420756	0.008294762	0.9095117	0.009972803	0.8913281
713	5582	5582	FALSE	5582	Gene	5582	ENSG00000126583	PRKCG	-0.05023671	0.4535012	-0.06251455	0.355096	0.0164738	0.765382	-0.03078793	0.579361	0.08133996	0.3615569	-0.02475771	0.7764414
714	5778	5778	FALSE	5778	Gene	5778	ENSG00000143851	PTPN7	0.0072705	0.9164335	-0.08950723	0.2167518	0.1235596	0.05717501	0.1304508	0.04680158	0.01502171	0.938186	0.250165	0.2170411
715	9693	9693	FALSE	9693	Gene	9693	ENSG00000109756	RAPGEF2	0.01879056	0.6408351	-0.005625294	0.8882854	0.153577	0.08440633	0.1106228	0.196594	-0.06561601	0.4252412	-0.06611862	0.4218336
716	3305	3305	FALSE	3305	Gene	3305	ENSG00000204390	HSPA1L	-0.009658511	0.8992136	0.0253618	0.7401413	0.06681724	0.320935	0.06316689	0.3467179	0.1114836	0.1723846	0.4641302	0.0001696093
717	773	773	FALSE	773	Gene	773	ENSG00000141837	CACNA1A	-0.04764221	0.2759468	0.01774117	0.6759474	0.09292009	0.1007701	0.02548502	0.6291005	-0.0593748	0.6314931	-0.1665057	0.1974819
718	3304	3304	FALSE	3304	Gene	3304	ENSG00000204388	HSPA1B	-0.02574395	0.6407881	-0.3470104	0.0001114233	0.5029392	0.03095998	0.7965232	0.002798229	-0.235578	0.3886471	-0.2156507	0.4284312
719	5880	5880	FALSE	5880	Gene	5880	ENSG00000128340	RAC2	-0.01612402	0.7251857	-0.01334218	0.7708859	-0.01126946	0.8507781	0.1442312	0.03433296	-0.1269683	0.2519162	-0.1926001	0.0963649
720	3306	3306	FALSE	3306	Gene	3306	ENSG00000126803	HSPA2	0.05322154	0.535682	0.09628374	0.2740099	-0.05876653	0.7048814	-0.07003217	0.652284	0.04755519	0.5697014	0.1440109	0.1078237
721	776	776	FALSE	776	Gene	776	ENSG00000157388	CACNA1D	0.1166658	0.0945094	0.02924388	0.6505902	0.07615384	0.2749483	-0.0070588	0.916673	0.07200196	0.3624203	0.03220984	0.6778257
722	777	777	FALSE	777	Gene	777	ENSG00000198216	CACNA1E	-0.0409018	0.5160084	0.01945267	0.755152	-0.01285888	0.8822135	-0.01807134	0.8351516	0.009489784	0.906396	0.07991745	0.3351592
723	5881	5881	FALSE	5881	Gene	5881	ENSG00000169750	RAC3	0.18065	0.08633612	0.397367	0.002197594	-0.03516581	0.8399832	0.1355497	0.4434151	-0.0315459	0.797009	-0.02812038	0.8185735
724	774	774	FALSE	774	Gene	774	ENSG00000148408	CACNA1B	-0.005136651	0.9292962	-0.001860613	0.9743551	-0.0186935	0.7955683	0.07896284	0.2881857	0.1644597	0.0807123	0.1871442	0.05201381
725	3303	3303	FALSE	3303	Gene	3303	ENSG00000204389	HSPA1A	0.03320163	0.436582	0.0527111	0.2283975	0.2102742	0.01029472	0.4820937	3.565449e-05	0.2858472	0.2617615	1.059762	0.001654928
726	84647	84647	FALSE	84647	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
727	775	775	FALSE	775	Gene	775	ENSG00000151067	CACNA1C	0.02292587	0.7142279	0.01724507	0.7826144	0.03866879	0.6249605	0.1644756	0.05893558	-0.04032345	0.6240962	-0.09310727	0.2715907
728	1850	1850	FALSE	1850	Gene	1850	ENSG00000184545	DUSP8	-0.2086469	0.1475089	-0.3135903	0.04113702	0.06090297	0.6850214	0.09077794	0.547668	0.07641167	0.6103429	0.4530533	0.01223408
729	778	778	FALSE	778	Gene	778	ENSG00000102001	CACNA1F	0.122656	0.05127422	0.07223924	0.2183204	-0.01961917	0.8445094	0.09176254	0.3693292	0.08856208	0.3425597	0.02375855	0.7941104
730	779	779	FALSE	779	Gene	779	ENSG00000081248	CACNA1S	0.04962243	0.4137739	-0.003168578	0.9575619	0.2480299	0.01528668	0.2612354	0.01178399	-0.0254273	0.8259284	-0.008855725	0.9388695
731	11184	11184	FALSE	11184	Gene	11184	ENSG00000104814	MAP4K1	-0.02731347	0.5645322	-0.005395719	0.9085426	0.04917296	0.363056	0.08093738	0.1487141	0.02464259	0.7115695	0.06794997	0.3201599
732	7132	7132	FALSE	7132	Gene	7132	ENSG00000067182	TNFRSF1A	-0.05084135	0.3914114	0.06987231	0.2472978	0.09462812	0.246727	0.1346388	0.1113333	-0.1181197	0.3576875	-0.318341	0.02829542
733	1852	1852	FALSE	1852	Gene	1852	ENSG00000130829	DUSP9	-0.07285861	0.1283381	-0.07151311	0.1346571	-0.000916887	0.9878233	0.02036899	0.7353874	-0.1564854	0.08940291	-0.05018698	0.5563896
734	5494	5494	FALSE	5494	Gene	5494	ENSG00000100614	PPM1A	-0.05203354	0.2459565	-0.07399938	0.1114094	-0.06287041	0.2530611	-0.02184399	0.6817257	-0.01595641	0.8902431	0.2166469	0.08625405
735	5495	5495	FALSE	5495	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
736	5595	5595	FALSE	5595	Gene	5595	ENSG00000102882	MAPK3	0.1370855	0.1090333	0.05115193	0.5235064	0.04045727	0.6195342	0.04120781	0.6131428	-0.09955708	0.2873169	-0.1608675	0.1010415
737	8986	8986	FALSE	8986	Gene	8986	ENSG00000162302	RPS6KA4	0.1548752	0.04269798	0.04997569	0.4659782	0.09490301	0.2310147	0.09674778	0.2227619	0.09487706	0.3528031	-0.04938918	0.6222465
738	93589	93589	FALSE	93589	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
739	3310	3310	FALSE	3310	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
740	5598	5598	FALSE	5598	Gene	5598	ENSG00000166484	MAPK7	-0.005810348	0.9299757	0.02053756	0.756705	-0.1360333	0.04820183	-0.2343129	0.003298889	-0.003688516	0.9541172	0.04960922	0.446761
741	9965	9965	FALSE	9965	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
742	5879	5879	FALSE	5879	Gene	5879	ENSG00000136238	RAC1	-0.01699984	0.7305391	-0.01742509	0.7241165	0.03895296	0.6346982	-0.09011764	0.2841963	-0.1063539	0.2634198	0.08939144	0.3421947
743	6654	6654	FALSE	6654	Gene	6654	ENSG00000115904	SOS1	0.03674357	0.5788089	-0.0997202	0.1525489	0.08166572	0.3676416	0.01980273	0.8233878	0.001842433	0.9839814	0.1145618	0.2315357
744	5594	5594	FALSE	5594	Gene	5594	ENSG00000100030	MAPK1	0.007353773	0.8959331	-0.04667201	0.4153222	-0.183888	0.02988536	-0.1681172	0.04307434	-0.02680301	0.7673841	-0.03549688	0.6958036
745	11072	11072	FALSE	11072	Gene	11072	ENSG00000276023	DUSP14	0.114427	0.05921455	-0.006172238	0.9098492	-0.107816	0.1286138	-0.04183162	0.5333532	0.1358934	0.1906133	0.842848	1.101719e-05
746	5871	5871	FALSE	5871	Gene	5871	ENSG00000168067	MAP4K2	-0.0664051	0.508523	0.1724746	0.1074297	-0.2309031	0.08760566	-0.2736288	0.04908964	-0.01954219	0.8299991	0.08980143	0.336404
747	5599	5599	FALSE	5599	Gene	5599	ENSG00000107643	MAPK8	0.04342261	0.4915893	0.055647	0.3821774	0.02521513	0.7338587	0.03310734	0.6560447	-0.03215037	0.6049447	-0.04026835	0.5188714
748	1956	1956	FALSE	1956	Gene	1956	ENSG00000146648	EGFR	0.01110129	0.7725951	-0.03130273	0.4227841	0.08781852	0.2532919	-0.0002470695	0.9973393	0.0546418	0.5142901	0.05898612	0.4823042
749	9261	9261	FALSE	9261	Gene	9261	ENSG00000162889	MAPKAPK2	0.03117478	0.6141897	0.02382637	0.6991568	-0.0005503129	0.9946618	-0.01244498	0.8798133	-0.08879484	0.3000337	0.1623968	0.07533921
750	1950	1950	FALSE	1950	Gene	1950	ENSG00000138798	EGF	0.1403379	0.3767719	0.4632405	0.01340014	0.08325877	0.4580478	0.02680211	0.8086218	0.02930946	0.675713	-0.07000466	0.3288919
751	6237	6237	FALSE	6237	Gene	6237	ENSG00000126458	RRAS	-0.1810066	0.03209142	0.1554409	0.05762825	-0.2252923	0.1155972	-0.2426627	0.09333212	-0.09072544	0.2600294	-0.143537	0.08976896
752	51347	51347	FALSE	51347	Gene	51347	ENSG00000135090	TAOK3	0.01927835	0.6989335	-0.0329245	0.5123776	0.004704419	0.951151	-0.1374337	0.09793642	-0.04049461	0.6179322	-0.1474594	0.09287008
753	55970	55970	FALSE	55970	Gene	55970	ENSG00000172380	GNG12	0.01893246	0.7043351	0.08523186	0.1116459	-0.07687229	0.2621232	0.1235353	0.08614645	0.144593	0.585008	0.3935456	0.1577786
754	4909	4909	FALSE	4909	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
755	3553	3553	FALSE	3553	Gene	3553	ENSG00000125538	IL1B	-0.1038537	0.2134237	0.02936868	0.7137111	0.1807302	0.01206783	0.1553203	0.0248929	0.01972704	0.8507773	0.2351771	0.04657229
756	22808	22808	FALSE	22808	Gene	22808	ENSG00000158186	MRAS	-0.03600545	0.7398314	-0.1822485	0.1170548	0.07385957	0.5612834	-0.03436714	0.78538	0.1413498	0.1694539	0.735601	2.906938e-05
757	4908	4908	FALSE	4908	Gene	4908	ENSG00000185652	NTF3	-0.05650093	0.4222796	0.03140443	0.6513919	0.1685034	0.04206644	0.1285105	0.1050115	0.09589169	0.3261855	0.1134981	0.2502677
758	3554	3554	FALSE	3554	Gene	3554	ENSG00000115594	IL1R1	0.01182636	0.8192649	-0.04543809	0.3896038	-0.05739699	0.3665538	0.002012588	0.974157	0.05682394	0.6980272	-0.331954	0.04417596
759	7157	7157	FALSE	7157	Gene	7157	ENSG00000141510	TP53	0.02954168	0.5330457	0.0143998	0.7592363	0.1427286	0.4457545	-0.05505617	0.7655274	-0.07467101	0.3374825	-0.0604071	0.4335979
760	355	355	FALSE	355	Gene	355	ENSG00000026103	FAS	-0.02437971	0.5779875	-0.03109508	0.4804044	0.1365304	0.03957489	0.4012843	5.073943e-05	0.00565382	0.925442	0.02879365	0.6358021
761	3164	3164	FALSE	3164	Gene	3164	ENSG00000123358	NR4A1	-0.1183155	0.02266716	-0.08138399	0.09157605	0.09187132	0.154225	0.08280845	0.1945783	0.08234142	0.3720758	0.1700064	0.08455037
762	391013	391013	FALSE	391013	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
763	356	356	FALSE	356	Gene	356	ENSG00000117560	FASLG	-0.05939124	0.2543248	0.02046192	0.6846615	-0.009533365	0.8851895	0.03535119	0.5950549	0.03415148	0.5498563	0.08469246	0.1579731
764	4915	4915	FALSE	4915	Gene	4915	ENSG00000148053	NTRK2	0.0008280381	0.9816894	-0.002118561	0.9531785	0.05983621	0.2675493	0.07175974	0.1898172	0.009109185	0.8811746	-0.02134828	0.7268659
765	4914	4914	FALSE	4914	Gene	4914	ENSG00000198400	NTRK1	0.06443939	0.4176937	0.01661571	0.8315215	-0.06048892	0.4015461	-0.03058145	0.6669473	0.1332	0.09053172	0.1184802	0.1260111
766	11261	11261	FALSE	11261	Gene	11261	ENSG00000187446	CHP1	-0.001550493	0.9736173	0.05155588	0.2874709	-0.07704914	0.2699877	-0.1244572	0.0895259	-0.04606415	0.6139275	-0.1760347	0.07715057
767	805	805	FALSE	805	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
768	800	800	FALSE	800	Gene	800	ENSG00000122786	CALD1	0.01456827	0.6987916	0.05009933	0.2027001	-0.0255462	0.6041542	-0.03049934	0.5372268	0.001319869	0.9805952	-0.008212887	0.879779
769	801	801	FALSE	801	Gene	801	ENSG00000198668	CALM1	0.006504051	0.856623	-0.01095252	0.7613418	0.06287976	0.5245052	0.05641767	0.5671468	-0.1249923	0.08287052	-0.3337667	0.0005690092
770	1579	1579	FALSE	1579	Gene	1579	ENSG00000187048	CYP4A11	-0.04887442	0.7144866	-0.07547133	0.5741686	-0.1686436	0.3436739	-0.0704746	0.6862253	-0.1184541	0.2108459	-0.2014726	0.04778799
771	10203	10203	FALSE	10203	Gene	10203	ENSG00000064989	CALCRL	-0.05686599	0.342538	-0.07447207	0.2219543	0.004141532	0.9304751	0.02460045	0.6068851	0.1324774	0.09789558	0.1398807	0.08302954
772	5739	5739	FALSE	5739	Gene	5739	ENSG00000160013	PTGIR	-0.09789577	0.140062	0.03713204	0.5544949	0.2548568	0.007199833	0.2611001	0.006289762	-0.03627313	0.82177	0.3855592	0.03602238
773	94274	94274	FALSE	94274	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
774	6093	6093	FALSE	6093	Gene	6093	ENSG00000067900	ROCK1	0.1706781	0.1767191	-0.03473337	0.7722112	-0.2014374	0.1820394	-0.1831459	0.2212217	0.1480256	0.3062374	0.2450826	0.1061979
775	10335	10335	FALSE	10335	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
776	3710	3710	FALSE	3710	Gene	3710	ENSG00000096433	ITPR3	0.01727599	0.6964835	0.04277337	0.3446826	-0.007011498	0.8985708	-0.008021281	0.884076	0.07585411	0.2348372	0.09184098	0.1576287
777	140465	140465	FALSE	140465	Gene	140465	ENSG00000196465	MYL6B	-0.1001265	0.2897214	-0.06438137	0.4878305	-0.009880587	0.9284696	-0.2374694	0.05279482	-0.1819002	0.07395637	-0.4578928	0.0006682073
778	1909	1909	FALSE	1909	Gene	1909	ENSG00000151617	EDNRA	-0.05731082	0.2478941	-0.08702961	0.09338315	0.002031285	0.982089	0.2118208	0.03863509	-0.03857991	0.5693634	-0.1034416	0.1479792
779	2767	2767	FALSE	2767	Gene	2767	ENSG00000088256	GNA11	-0.194598	0.09450163	-0.5381621	0.0005916564	0.1207794	0.1757517	-0.03312259	0.6969149	-0.09592486	0.6887517	-0.3764291	0.1391085
780	10672	10672	FALSE	10672	Gene	10672	ENSG00000120063	GNA13	-0.07920152	0.5264391	0.00737856	0.9523915	-0.05351674	0.4295362	-0.09699382	0.1674879	0.01535636	0.8414417	0.06821826	0.3842722
781	2977	2977	FALSE	2977	Gene	2977	ENSG00000152402	GUCY1A2	0.07047696	0.3145594	0.1694474	0.03067403	-0.1198014	0.09300529	-0.05991192	0.3731284	-0.03573773	0.9262116	0.553815	0.1742788
782	4638	4638	FALSE	4638	Gene	4638	ENSG00000065534	MYLK	-0.3044348	0.35102	-1.232605	0.003204743	0.08994151	0.2756394	0.2214129	0.01837799	-0.5342691	0.1347378	-1.629913	0.0007409466
783	109	109	FALSE	109	Gene	109	ENSG00000138031	ADCY3	0.04484073	0.3061622	0.01984288	0.6425948	0.1197072	0.1823062	0.01420968	0.8678574	0.07031292	0.4293487	0.3925009	0.001281567
784	4637	4637	FALSE	4637	Gene	4637	ENSG00000092841	MYL6	-0.05281276	0.4473872	-0.03466107	0.6146781	-0.05655407	0.4422281	-0.06759873	0.3616379	-0.008075354	0.8917848	-0.2664617	0.001285657
785	51806	51806	FALSE	51806	Gene	51806	ENSG00000178372	CALML5	0.05531517	0.4340475	0.007195595	0.9175097	0.06876292	0.608409	0.08304045	0.5374444	0.06003172	0.3682801	0.02710696	0.6788717
786	108	108	FALSE	108	Gene	108	ENSG00000078295	ADCY2	-0.08201037	0.1127633	0.001230911	0.9795316	0.03134793	0.5125975	0.03599586	0.4538057	0.1383814	0.09038661	0.1058679	0.1806187
787	107	107	FALSE	107	Gene	107	ENSG00000164742	ADCY1	-0.105162	0.1692824	-0.044536	0.5425235	-0.00427719	0.9431819	0.01918897	0.7498138	-0.01041126	0.9713503	-0.1169193	0.6880997
788	27094	27094	FALSE	27094	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
789	2776	2776	FALSE	2776	Gene	2776	ENSG00000156052	GNAQ	-0.1186661	0.1107964	-0.1894073	0.01998295	0.04941781	0.6780928	0.02272632	0.84805	-0.09281546	0.3984823	-0.4902715	0.001173095
790	2778	2778	FALSE	2778	Gene	2778	ENSG00000087460	GNAS	-0.009162755	0.831598	-0.03393621	0.4384048	0.01128163	0.8898872	-0.03142056	0.700825	-0.03799811	0.7151301	0.02935543	0.777633
791	810	810	FALSE	810	Gene	810	ENSG00000178363	CALML3	-0.1504843	0.1227537	-0.08052613	0.3858267	0.1031098	0.1026088	0.1197616	0.06382389	0.1295316	0.1505868	0.09297585	0.2884606
792	185	185	FALSE	185	Gene	185	ENSG00000144891	AGTR1	0.0004357366	0.9947604	-0.04086316	0.5423968	-0.005542743	0.9346988	0.1354316	0.06870468	-0.06154812	0.4259349	-0.04335592	0.5713479
793	4629	4629	FALSE	4629	Gene	4629	ENSG00000133392	MYH11	-0.05060022	0.2613014	-0.02569032	0.557859	0.07899877	0.1873329	0.1016948	0.09903305	0.06056118	0.3009397	0.05975308	0.3070493
794	808	808	FALSE	808	Gene	808	ENSG00000160014	CALM3	0.00348012	0.9409127	0.03168077	0.505303	0.03932865	0.7513153	-0.04957959	0.6900031	-0.1419486	0.4343445	-0.5287545	0.01395041
795	5330	5330	FALSE	5330	Gene	5330	ENSG00000137841	PLCB2	-0.1250513	0.02168947	-0.03463304	0.4622228	0.1286137	0.04501849	0.08377965	0.1649812	-0.1727427	0.2906006	-0.3754449	0.03749235
796	10242	10242	FALSE	10242	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
797	114	114	FALSE	114	Gene	114	ENSG00000155897	ADCY8	-0.09039484	0.3577338	-0.08097721	0.407787	0.124026	0.2444418	0.1395474	0.1945133	0.04069339	0.8531058	0.1900305	0.3967978
798	23236	23236	FALSE	23236	Gene	23236	ENSG00000182621	PLCB1	-0.02445395	0.5089713	0.01349133	0.7131756	0.04497455	0.5605313	-0.00430384	0.955162	0.06841818	0.314501	-0.02482773	0.7079938
799	115	115	FALSE	115	Gene	115	ENSG00000162104	ADCY9	0.03743077	0.5054007	-0.02813244	0.6147054	-0.07092465	0.2720599	-0.1464877	0.03824187	-0.05060898	0.5021355	-0.1533847	0.06333577
800	4660	4660	FALSE	4660	Gene	4660	ENSG00000077157	PPP1R12B	0.001347215	0.9753414	-0.002826414	0.9482999	-0.1352341	0.1055946	-0.1119658	0.1709494	-0.01549772	0.8707258	-0.0145924	0.8782061
801	112	112	FALSE	112	Gene	112	ENSG00000174233	ADCY6	0.1241478	0.1244732	0.1547941	0.06383556	-0.1140494	0.1693219	-0.2241533	0.01617698	-0.1584227	0.4324454	-0.2828211	0.1765547
802	113	113	FALSE	113	Gene	113	ENSG00000121281	ADCY7	0.3650213	0.007107658	0.288892	0.02275343	0.1024853	0.5722379	0.03342899	0.8526885	0.04751244	0.679293	-0.9458184	1.428666e-05
803	5331	5331	FALSE	5331	Gene	5331	ENSG00000149782	PLCB3	0.01770638	0.790559	0.09442702	0.1785669	0.08745844	0.2501236	0.05209859	0.4830388	-0.02735095	0.8437487	-0.3218353	0.04093815
804	111	111	FALSE	111	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
805	5332	5332	FALSE	5332	Gene	5332	ENSG00000101333	PLCB4	0.1372985	0.127461	-0.01689245	0.8409186	-0.250326	0.1145247	-0.2555583	0.1080824	-0.009975909	0.9106228	-0.05847009	0.5156724
806	10398	10398	FALSE	10398	Gene	10398	ENSG00000101335	MYL9	-0.001640685	0.9846097	0.08688569	0.3210026	0.2540209	0.03276708	0.1736455	0.119934	-0.333561	0.03669415	-1.151387	1.473645e-05
807	9826	9826	FALSE	9826	Gene	9826	ENSG00000132694	ARHGEF11	-0.014355	0.8538153	0.001931574	0.9802012	0.2580674	0.02309781	0.07323553	0.4603642	0.1265911	0.1254271	0.1098215	0.1767649
808	3779	3779	FALSE	3779	Gene	3779	ENSG00000145936	KCNMB1	-0.03567811	0.6010159	0.02176515	0.748505	0.1039692	0.2730971	0.1360513	0.1606487	-0.3819402	0.08266641	-1.162871	0.0002228528
809	3778	3778	FALSE	3778	Gene	3778	ENSG00000156113	KCNMA1	-0.04493022	0.4280589	0.07463901	0.2013265	-0.02478708	0.7237378	-0.05055332	0.4757402	-0.03055502	0.6419628	-0.1164088	0.1002711
810	387	387	FALSE	387	Gene	387	ENSG00000067560	RHOA	0.02102245	0.5879197	0.04326943	0.2772851	0.02529309	0.6444835	-0.02425461	0.65798	0.008775476	0.8769362	0.03282931	0.5658834
811	4659	4659	FALSE	4659	Gene	4659	ENSG00000058272	PPP1R12A	0.02816128	0.6471963	-0.1006714	0.1248778	-0.05081476	0.3712607	0.0005270539	0.9924324	-0.01889872	0.9384457	-0.03370222	0.8905085
812	5583	5583	FALSE	5583	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
813	5580	5580	FALSE	5580	Gene	5580	ENSG00000163932	PRKCD	0.1870538	0.0942876	0.0900572	0.3913306	-0.05345784	0.6220214	-0.1634279	0.1522866	-0.1826965	0.1224202	0.04347557	0.6942651
814	5581	5581	FALSE	5581	Gene	5581	ENSG00000171132	PRKCE	-0.01991626	0.716459	0.02978085	0.5888198	0.07936533	0.3232766	0.03472484	0.6586368	0.04083461	0.6748725	0.1813712	0.08652437
815	5588	5588	FALSE	5588	Gene	5588	ENSG00000065675	PRKCQ	-0.02059904	0.638691	0.02998417	0.4973549	-0.1441364	0.1167673	-0.1064864	0.2324955	0.0851622	0.2933669	0.05423241	0.4952428
816	23365	23365	FALSE	23365	Gene	23365	ENSG00000196914	ARHGEF12	0.08198094	0.2705991	0.06467867	0.378561	-0.1329808	0.07108183	-0.06955553	0.3136857	0.1211917	0.1689347	0.08552893	0.3185469
817	85366	85366	FALSE	85366	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
818	196883	196883	FALSE	196883	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
819	5501	5501	FALSE	5501	Gene	5501	ENSG00000186298	PPP1CC	-0.0331837	0.3676267	-0.02317163	0.5243333	-0.07852383	0.1534631	-0.01982712	0.7036654	-0.08183001	0.3136699	-0.01315673	0.8675238
820	5499	5499	FALSE	5499	Gene	5499	ENSG00000172531	PPP1CA	-0.0500938	0.4179485	-0.03915826	0.5235873	0.03639264	0.7929191	0.02488538	0.8573905	-0.1212412	0.2413517	-0.1013593	0.3216727
821	5500	5500	FALSE	5500	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
822	2983	2983	FALSE	2983	Gene	2983	ENSG00000061918	GUCY1B1	-0.05696491	0.2733415	0.02242511	0.6569182	0.01162285	0.8449423	0.02094734	0.725111	-0.03010764	0.6609534	0.1293334	0.08345052
823	2982	2982	FALSE	2982	Gene	2982	ENSG00000164116	GUCY1A1	0.1388005	0.02398707	0.1404392	0.02276377	0.1275462	0.0646842	0.03881565	0.5393847	0.1475728	0.07254207	0.2625807	0.005634251
824	72	72	FALSE	72	Gene	72	ENSG00000163017	ACTG2	0.1270909	0.01370963	0.1202822	0.01787727	0.3264424	0.00607083	0.2213913	0.03944997	-0.1348251	0.4855315	-0.3751232	0.07388422
825	5592	5592	FALSE	5592	Gene	5592	ENSG00000185532	PRKG1	-0.04387328	0.3049184	-0.04355935	0.3081888	-0.02891478	0.6292488	-0.0007258704	0.9902669	-0.01061924	0.8677826	-0.02916969	0.6491927
