ENSG_ID	hgnc_symbol	entrezgene_id	low-logFC	low-P.Value	high-logFC	high-P.Value
ENSG00000100319	ZMAT5	55954	-0.0710033401116128	0.448547095605368	-0.164949510426323	0.0980479528827553
ENSG00000100320	RBFOX2	23543	0.0877148966307963	0.437119108361558	0.133025934814138	0.248365433726926
ENSG00000100321	SYNGR1	9145	-0.00987118690062294	0.879514230600586	-0.0360478565619666	0.58282897222319
ENSG00000100324	TAB1	10454	-0.00279950701498155	0.971813104874388	-0.194827422534962	0.0315676492525753
ENSG00000100325	ASCC2	84164	0.118535409736049	0.275370757533375	-0.116025395552177	0.285021846254981
ENSG00000100330	MTMR3	8897	-0.0169798152785763	0.823676690576751	-0.0399352886729263	0.602498973722443
ENSG00000100335	MIEF1	54471	-0.140693636183825	0.139779657949576	-0.182910579754573	0.064191874622485
ENSG00000100342	APOL1	8542	-0.031061077371767	0.715262060393444	-0.0416257816460606	0.625942399677255
ENSG00000100344	PNPLA3	80339	0.0677400160432597	0.402854759168281	0.0146285204483663	0.853963045757302
ENSG00000100345	MYH9	4627	0.267014062787819	0.00261536815486011	0.254104337155092	0.00354684812514667
ENSG00000100346	CACNA1I	8911	0.0585047888114141	0.36476328098511	-0.0138339148184028	0.826630576191361
ENSG00000100347	SAMM50	25813	-0.156635314275466	0.143823637571846	-0.202904253740776	0.0675751684272792
ENSG00000100348	TXN2	25828	0.204530179677831	0.0334505205899637	0.0515283134166147	0.54532044938514
ENSG00000100350	FOXRED2	80020	0.122754816977124	0.271201589541231	0.102594572722427	0.353019927767053
ENSG00000100351	GRAP2	9402	-0.08161647373865	0.257507572727231	-0.0232404237840322	0.738921978332763
ENSG00000100353	EIF3D	8664	-0.0188024966160683	0.738007517217336	-0.0803569751465325	0.173644803182013
ENSG00000100354	TNRC6B	23112	0.204534737351758	0.327027464421179	0.0751397888973142	0.712470192303838
ENSG00000100359	SGSM3	27352	-0.0759412499249157	0.641098137999354	-0.0915844220531299	0.575029035237061
ENSG00000100360	IFT27	11020	0.0379922728599027	0.696107349745408	-0.0646981945970335	0.50933770257935
ENSG00000100362	PVALB	5816	0.0531301079379602	0.497824452739579	0.0682507337473504	0.387681095953545
ENSG00000100364	KIAA0930	23313	0.0222805340191883	0.808498882331985	0.0109329961626656	0.905215877148254
ENSG00000100365	NCF4	4689	0.103989662975667	0.171355762553533	0.0974663442656765	0.197138895760753
ENSG00000100368	CSF2RB	1439	0.10762000518924	0.380093514393731	0.0228123460637371	0.849359367876795
ENSG00000100372	SLC25A17	10478	-0.0541932603639852	0.450470114165771	-0.158813441379926	0.0453654468703455
ENSG00000100373	UPK3A	7380	-0.00699657749134941	0.94233320627032	-0.0215639630907063	0.823789427284608
ENSG00000100376	FAM118A	55007	-0.22004854252694	0.00803026193485749	-0.18817382468667	0.0178511998454179
ENSG00000100379	KCTD17	79734	0.0739223123829404	0.320312691751018	0.0267068614962147	0.713031541921142
ENSG00000100380	ST13	6767	-0.223007955439984	0.0300307425229052	-0.210510092834953	0.0381286556584783
ENSG00000100385	IL2RB	3560	0.0377144861377241	0.687457207641827	0.139362095288781	0.158198803629218
ENSG00000100387	RBX1	9978	0.0975216248119679	0.0771707810668056	0.0870870404255015	0.108722104386272
ENSG00000100393	EP300	2033	0.197296076586754	0.0934901669979263	0.198279335296405	0.0920975733167498
ENSG00000100401	RANGAP1	5905	-0.00085462991361851	0.989115734244758	0.0487650470973158	0.443857619302802
ENSG00000100403	ZC3H7B	23264	0.083938876332871	0.277210714763454	-0.0317386299611728	0.672536385405823
ENSG00000100412	ACO2	50	0.121141042099725	0.176373285593009	-0.0636398256414967	0.461258153335527
ENSG00000100416	TRMU	55687	-0.00416836966427159	0.930515926970434	0.0156609869813904	0.743897460972865
ENSG00000100417	PMM1	5372	-0.127777814750457	0.0820580610373513	-0.208767639332205	0.0106219150432134
ENSG00000100418	DESI1	27351	-0.0392701077958684	0.590530592234009	0.0045327190811042	0.950081295503973
ENSG00000100422	CERK	64781	-0.0267591888325152	0.750762827916759	0.117326065551029	0.184046039066084
ENSG00000100425	BRD1	23774	-0.0884671613178734	0.46372893872609	-0.107684540906194	0.375795996197816
ENSG00000100426	ZBED4	9889	-0.263103184240429	0.223205841026906	-0.0833755101062739	0.688611838372183
ENSG00000100427	MLC1	23209	0.00627387642444388	0.927900459114192	-0.0106916152128957	0.877502749829406
ENSG00000100433	KCNK10	54207	0.00308229280755734	0.954061318411245	0.0538990027235409	0.326822885278414
ENSG00000100439	ABHD4	63874	0.0884830434962565	0.240207353237946	0.0383444518925398	0.599490368190766
ENSG00000100441	KHNYN	23351	-0.0874518967261357	0.290021323037171	-0.102245101417466	0.221042926384535
ENSG00000100442	FKBP3	2287	-0.0424551801554021	0.598391568872161	0.0460226815694966	0.568535148753142
ENSG00000100445	SDR39U1	56948	-0.0777825287719818	0.341851104338916	-0.158569541705631	0.0704245858007319
ENSG00000100448	CTSG	1511	0.285292374877623	0.0107654124839629	0.18953847820405	0.0630582449886349
ENSG00000100450	GZMH	2999	0.225429922814181	0.0267803788919041	0.218381439628177	0.0307079953206307
ENSG00000100453	GZMB	3002	-0.0954098719829501	0.338018605184272	-0.0717839666072333	0.46614019444325
ENSG00000100461	RBM23	55147	0.016786438604754	0.907281903817079	-0.139647538649495	0.344560201506293
ENSG00000100462	PRMT5	10419	-0.0460438006477801	0.73559435064467	-0.11267975631927	0.415777325529815
ENSG00000100473	COCH	1690	-0.179689188509069	0.38311336339123	0.156283647327784	0.445806368223957
ENSG00000100478	AP4S1	11154	-0.0270651851355259	0.778156845945265	0.0513001683085639	0.595445325443013
ENSG00000100479	POLE2	5427	-0.115067096040219	0.107752538880123	-0.118458482375239	0.0990797590643791
ENSG00000100483	VCPKMT	79609	0.15495782317924	0.40483009059774	0.268909360272895	0.163077310156875
ENSG00000100485	SOS2	6655	0.0434809099218936	0.420321747480121	0.0466870280699361	0.388161598336362
ENSG00000100490	CDKL1	8814	-0.00810196885760961	0.906381988907176	-0.195552993635103	0.0164684138762665
ENSG00000100504	PYGL	5836	-0.0729262529138897	0.485497559528972	0.0311082838186252	0.763525178668642
ENSG00000100505	TRIM9	114088	-0.265927623933326	0.0384362904552092	-0.23959917419627	0.0570814854405021
ENSG00000100526	CDKN3	1033	-0.026763722108635	0.676888894356595	-0.0812961154648004	0.222647663254832
ENSG00000100528	CNIH1	10175	0.0954725011775324	0.320453177490884	0.141467716731631	0.153188048953912
ENSG00000100532	CGRRF1	10668	-0.0767999728131024	0.458463934205804	-0.104668507938133	0.318411313311367
ENSG00000100554	ATP6V1D	51382	-0.0150202945183313	0.770081545970261	-0.0212897927615963	0.679406915768051
ENSG00000100557	CCDC198	55195	0.0325633086069232	0.717986668195325	0.134685185086263	0.156739642253219
ENSG00000100558	PLEK2	26499	-0.22130117707175	0.0291457605944277	-0.0328791738482836	0.710747745338649
ENSG00000100564	PIGH	5283	-0.0766021810253559	0.593891974384512	0.158423004811393	0.282003975313404
ENSG00000100567	PSMA3	5684	-0.000646317199628044	0.990997324223358	0.0362497734184704	0.531354538360261
ENSG00000100568	VTI1B	10490	-0.034904920545948	0.584367672787445	0.0267373656493977	0.674150156366727
ENSG00000100575	TIMM9	26520	-0.161766326621008	0.0424065384534247	-0.0610156120416123	0.39793301338648
ENSG00000100577	GSTZ1	2954	-0.207576798332346	0.113562687969294	-0.35095235166909	0.0155416528604679
ENSG00000100578	KIAA0586	9786	-0.112264150172166	0.0633220587539462	-0.1865427906241	0.00634096269638623
ENSG00000100591	AHSA1	10598	-0.0250748786149462	0.634241098453772	-0.0695890768735801	0.204279711488159
ENSG00000100592	DAAM1	23002	0.0939761807774397	0.466966689023164	0.622564413328234	0.000636793804488995
ENSG00000100596	SPTLC2	9517	0.00504485059219029	0.920560109305504	0.0197310642452067	0.697635247847815
ENSG00000100599	RIN3	79890	0.0159714702806681	0.741956362382782	0.0373033848127853	0.447854985633195
ENSG00000100600	LGMN	5641	0.207940069691298	0.094254230599556	0.156696052055907	0.192876054241738
ENSG00000100601	ALKBH1	8846	0.030158579867396	0.7777971349708	-0.00547171841438132	0.959079575529961
ENSG00000100603	SNW1	22938	0.0075502167933319	0.938850178357286	0.0614317101822994	0.536806479368449
ENSG00000100604	CHGA	1113	0.291072369465589	0.0328418917517015	0.157932489864157	0.206472442020859
ENSG00000100605	ITPK1	3705	-0.0997061055050903	0.113182129647689	-0.0392169153484105	0.508498297558702
ENSG00000100612	DHRS7	51635	-0.0241671975519164	0.789911210485771	0.174343890575262	0.0781232494411165
ENSG00000100614	PPM1A	5494	-0.0628704102627902	0.25306113093888	-0.0218439886074639	0.681725667393701
ENSG00000100632	ERH	2079	0.0177926741308347	0.73478077229667	0.0828672655802354	0.137191256437153
ENSG00000100647	SUSD6	9766	-0.235386427216474	0.0758093266152957	-0.168684802923568	0.185083024592567
ENSG00000100650	SRSF5	6430	-0.088096628165772	0.231559345063292	-0.0924297296938921	0.211138857778979
ENSG00000100652	SLC10A1	6554	0.152163544971657	0.113840653003727	0.16768141703189	0.0855599211439553
ENSG00000100664	EIF5	1983	-0.108225585224426	0.112320575375979	-0.10781495009666	0.113514193127101
ENSG00000100697	DICER1	23405	0.149472708875183	0.157756810382668	0.238126937358867	0.0360306230577263
ENSG00000100711	ZFYVE21	79038	0.00742258468901902	0.933177651017552	-0.150014321053838	0.11444359396421
ENSG00000100714	MTHFD1	4522	0.0262873681653346	0.686989054686594	-0.0498637718923671	0.44988643831708
ENSG00000100721	TCL1A	8115	0.0323370630208633	0.589200639950386	0.0597837890198896	0.327252617043935
ENSG00000100722	ZC3H14	79882	0.00552018866486392	0.906178738800016	-0.0216970732536286	0.64502608327137
ENSG00000100726	TELO2	9894	-0.0979594634584871	0.145610786567088	-0.11487002706893	0.094351220780986
ENSG00000100731	PCNX1	22990	-0.0410167357509734	0.431485883088088	-0.0624974900281301	0.240757959282375
ENSG00000100739	BDKRB1	623	0.132500925770823	0.0473223397110849	0.109661612553894	0.0902490168795418
ENSG00000100749	VRK1	7443	0.0068810926903442	0.901245768163595	-0.0523085036591979	0.356835686516862
ENSG00000100784	RPS6KA5	9252	0.109921286666556	0.498680986703899	0.0283498454669902	0.859827137172436
ENSG00000100796	PPP4R3A	55671	-0.06541113208465	0.392700169791365	-0.152406325237914	0.0652658606720447
ENSG00000100802	C14orf93	60686	0.069487623816701	0.418030389339773	-0.0125229553065251	0.881891917884639
ENSG00000100804	PSMB5	5693	-0.0583073228904993	0.570772139993636	-0.141874555683399	0.185390120873569
ENSG00000100811	YY1	7528	0.0776786351829424	0.207929963979389	0.120893486106095	0.0634118338398728
ENSG00000100813	ACIN1	22985	0.148084202927838	0.117959858595174	-0.0715604907704277	0.426147301471098
ENSG00000100814	CCNB1IP1	57820	-0.0292470361238522	0.651565184098659	-0.00652258537057904	0.919344592851968
ENSG00000100815	TRIP11	9321	0.106825255901654	0.487277729018019	0.0700201856010194	0.646370808393132
ENSG00000100823	APEX1	328	-0.0801850607033305	0.443279501865533	-0.135711408630561	0.20729102429531
ENSG00000100836	PABPN1	8106	-0.0161390154185757	0.883567490331942	-0.100197638681546	0.373615184111474
ENSG00000100842	EFS	10278	0.117796608145217	0.194412574220068	0.0538076462101573	0.538445517244991
ENSG00000100852	ARHGAP5	394	0.0696745810896129	0.460098892611107	0.00976498972126016	0.916302052775758
ENSG00000100865	CINP	51550	-0.29928236520897	0.0341333181309823	-0.0596669768615632	0.632576844390978
ENSG00000100867	DHRS2	10202	-0.103029690731687	0.228768601805702	-0.0268175423210906	0.744871698150022
ENSG00000100883	SRP54	6729	-0.0591201981418905	0.305723174969452	-0.0619906619292578	0.284180221021461
ENSG00000100884	CPNE6	9362	0.0654397764738333	0.25966730343963	0.105216291697417	0.084541894890647
ENSG00000100888	CHD8	57680	0.128173502355723	0.428033575375137	-0.0375398335656669	0.813516044393962
ENSG00000100889	PCK2	5106	-0.0434008897086358	0.646025832692249	-0.191894089234268	0.064182765297488
ENSG00000100906	NFKBIA	4792	0.0646668183316406	0.552238609392923	0.238655080178938	0.0478744423441706
ENSG00000100908	EMC9	51016	-0.225452550095586	0.0191319758423576	-0.17972512536342	0.0496943898547486
ENSG00000100918	REC8	9985	0.111906868694904	0.0900451304073947	0.0231047684309207	0.70505744657319
ENSG00000100934	SEC23A	10484	0.0836948461069262	0.467060959528696	0.0997860831952586	0.388758519943014
ENSG00000100938	GMPR2	51292	-0.0319241190099451	0.758575659894218	-0.112913296474643	0.290882074335424
ENSG00000100941	PNN	5411	-0.1872609788657	0.0524608900818517	-0.216744511152502	0.0293265928198191
ENSG00000100949	RABGGTA	5875	0.102084407967684	0.304117444677652	-0.169179629670821	0.10380307333099
ENSG00000100968	NFATC4	4776	0.0329968358341062	0.607252639414119	0.0659485143371801	0.314498133136376
ENSG00000100979	PLTP	5360	0.315908321947778	0.056239017218625	0.238976061491931	0.132540775965936
ENSG00000100982	PCIF1	63935	-0.0176528264026725	0.756606013150325	0.0401286473111471	0.485867617940766
ENSG00000100983	GSS	2937	0.0826454875288114	0.268365894062846	0.0375643939608157	0.605219321742776
ENSG00000100985	MMP9	4318	0.30589365949372	0.0058989345257844	0.37760698620833	0.00162588876214995
ENSG00000100987	VSX1	30813	0.0253280972305432	0.641557737505134	0.0164117282306071	0.762117971233695
ENSG00000100991	TRPC4AP	26133	0.0539440751187188	0.412554263062471	0.0282233762814901	0.663871577245931
ENSG00000100994	PYGB	5834	-0.070486711473503	0.473791861609282	-0.14147391326735	0.167096121482456
ENSG00000101000	PROCR	10544	0.169732938783222	0.0634181044953413	0.468316815165609	0.000221424801732276
ENSG00000101003	GINS1	9837	-0.112676269067167	0.0580485419960061	-0.138203373283133	0.0257357567671917
ENSG00000101004	NINL	22981	-0.0609111375988824	0.567560747489882	-0.1571685453036	0.15939360115675
ENSG00000101017	CD40	958	0.0151736362579031	0.747341999036737	0.0414904625920602	0.38701966641947
ENSG00000101019	UQCC1	55245	-0.044232653978062	0.773921699368177	-0.212039943751241	0.188780293575729
ENSG00000101040	ZMYND8	23613	-0.00668099161101221	0.919817979952982	-0.00430455626935178	0.948279250194142
ENSG00000101049	SGK2	10110	0.0623711637605804	0.505900623480635	0.0125738054378406	0.892047642631307
ENSG00000101052	IFT52	51098	-0.0694751778301761	0.255225793567598	-0.0892187765358532	0.152749462033443
ENSG00000101057	MYBL2	4605	-0.026473507714023	0.785429730131928	-0.193640538366342	0.0695027573319039
ENSG00000101076	HNF4A	3172	0.164014689548987	0.0490397902017397	0.0700173375120832	0.358747995283752
ENSG00000101079	NDRG3	57446	-0.12643742959396	0.0296653618437315	-0.23940387529504	0.000810377867336868
ENSG00000101084	RAB5IF	55969	-0.00806933947279909	0.890429076300337	0.0124184289675018	0.832219114579901
ENSG00000101109	STK4	6789	-7.61789863057416e-05	0.99908383850407	0.0443081922105271	0.509413448015422
ENSG00000101126	ADNP	23394	0.0343443405156041	0.556846874517264	-0.0748132667907981	0.215922768186163
ENSG00000101132	PFDN4	5203	-0.00924758151843363	0.85568016807795	0.0558386652862044	0.287047833433863
ENSG00000101134	DOK5	55816	0.10074092978406	0.332086691627044	0.0652616712747571	0.523549009656001
ENSG00000101138	CSTF1	1477	0.00667354742832682	0.899302351491302	-0.0270547894189734	0.610386976767259
ENSG00000101144	BMP7	655	0.0465867491700802	0.381818357153696	0.0631438241675308	0.243812348111542
ENSG00000101146	RAE1	8480	-0.121449136047463	0.142335330472069	-0.127790477666158	0.124860449456053
ENSG00000101150	TPD52L2	7165	0.019191536462916	0.796974383718405	-0.0923443713250709	0.23350716167713
ENSG00000101158	NELFCD	51497	-0.0920307668681986	0.447339883234198	-0.142396025631189	0.249731695285952
ENSG00000101160	CTSZ	1522	-0.0700503790679932	0.605854122890748	-0.0459181550544479	0.734103112400549
ENSG00000101161	PRPF6	24148	-0.107951897176186	0.444429883060439	-0.115522768303739	0.414227149332913
ENSG00000101162	TUBB1	81027	0.0698090807843061	0.412596431703222	0.102099387596823	0.240224143164059
ENSG00000101166	PRELID3B	51012	0.524086913816676	0.0200966721203474	0.676799028268555	0.00530192206256557
ENSG00000101180	HRH3	11255	0.0838613723826778	0.159076250988716	0.0630428020105671	0.278591462788421
ENSG00000101182	PSMA7	5688	-0.0275667946948328	0.602601791203761	0.0156986926005001	0.765684539352967
ENSG00000101187	SLCO4A1	28231	-0.209832852024941	0.143524066153732	-0.370785084014628	0.0192813936787818
ENSG00000101188	NTSR1	4923	0.0452442491548002	0.646679190947034	0.060961942919294	0.538741260549687
ENSG00000101189	MRGBP	55257	-0.139836419773948	0.0789409373407562	-0.0888820228505782	0.240583175586408
ENSG00000101190	TCFL5	10732	-0.0553637631976205	0.390546070114989	-0.157511174063171	0.0297383010488887
ENSG00000101191	DIDO1	11083	-0.0539993672842387	0.489605752875671	-0.0638671442015264	0.416232011096136
ENSG00000101193	GID8	54994	-0.237216585709172	0.0324305420676276	-0.213953441997068	0.0488418468922212
ENSG00000101194	SLC17A9	63910	0.141065203550776	0.0759796113796176	0.119011159165147	0.125376944207627
ENSG00000101197	BIRC7	79444	0.0781356187492701	0.260375370559096	0.0367702739981195	0.586155209319614
ENSG00000101199	ARFGAP1	55738	0.0623257528729644	0.505003985915689	-0.0325416186820009	0.725425619884137
ENSG00000101200	AVP	551	0.118838929837813	0.0649916285152352	0.0685003949750369	0.257839920651559
ENSG00000101204	CHRNA4	1137	0.0935036530988866	0.130580291098245	0.0705986467955459	0.241232609556588
ENSG00000101210	EEF1A2	1917	0.117517106325201	0.115573096584004	0.179277885097403	0.0258176993796134
ENSG00000101213	PTK6	5753	-0.0782266290399196	0.438510017133034	-0.0442996874273032	0.657241923569388
ENSG00000101216	GMEB2	26205	-0.108013772455704	0.190651423168219	-0.0868057574950019	0.285064003450512
ENSG00000101220	C20orf27	54976	0.012355744809148	0.930919530612759	-0.100326769052465	0.487320410592058
ENSG00000101222	SPEF1	25876	-0.0537978080812831	0.445107521629914	0.0445696726860403	0.524900185088362
ENSG00000101224	CDC25B	994	-0.142684942143761	0.360390256878421	-0.22430824481013	0.163590420578689
ENSG00000101236	RNF24	11237	-0.00452062719486879	0.946163049529955	0.0189164309297318	0.77796745517484
ENSG00000101246	ARFRP1	10139	0.0457819840995484	0.640194300443553	0.00899259008561692	0.926416699838662
ENSG00000101247	NDUFAF5	79133	-0.0927603026902335	0.177261232032119	-0.000382571180326696	0.995324610154959
ENSG00000101255	TRIB3	57761	-0.104089641859504	0.304379564094723	-0.1085206673007	0.285436526553129
ENSG00000101265	RASSF2	9770	-0.0156729453491837	0.882829860801446	0.0676937678066665	0.528753807103146
ENSG00000101266	CSNK2A1	1457	-0.0965728184853774	0.161663885861723	-0.096924946604112	0.160295397115106
ENSG00000101278	RPS10P5	NA	0.735236633755006	0.0109540312399411	0.884461357666371	0.00389865892099248
ENSG00000101280	ANGPT4	51378	0.193151321681723	0.0059510994934579	0.230516478732866	0.00204330477234387
ENSG00000101290	CDS2	8760	-0.16943894891612	0.0899404451147842	-0.292879076198474	0.00921883340305416
ENSG00000101298	SNPH	9751	-0.00546898979071297	0.950169392926598	-0.258158828964077	0.0136444134667074
ENSG00000101310	SEC23B	10483	-0.0528516787322086	0.503680392981954	-0.0130478279562567	0.867337213866484
ENSG00000101311	FERMT1	55612	-0.261589606125833	0.022288093261526	-0.301789416312264	0.0111147280255631
ENSG00000101323	HAO1	54363	0.0145975536557197	0.869737231002399	0.0170299425158902	0.848316820323631
ENSG00000101327	PDYN	5173	0.147364166808283	0.0422289985428999	0.0884015813134296	0.190830320781892
ENSG00000101333	PLCB4	5332	-0.250325984201147	0.114524657483726	-0.255558289060351	0.108082449783354
ENSG00000101335	MYL9	10398	0.254020918249543	0.0327670793868091	0.173645496205737	0.119934018549707
ENSG00000101336	HCK	3055	0.0530123029123564	0.488397683285145	0.0370276129353568	0.626077472254928
ENSG00000101337	TM9SF4	9777	-0.138376446048682	0.282414032187527	-0.168746053215627	0.19645924244238
ENSG00000101343	CRNKL1	51340	-0.208559177472486	0.12754526155668	-0.17805952185544	0.18592004116805
ENSG00000101346	POFUT1	23509	-0.084814666987989	0.125323413955299	-0.0604495452992659	0.259739786412118
ENSG00000101347	SAMHD1	25939	-0.0119640641264169	0.89054264206866	-0.00996443905543565	0.908734180356455
ENSG00000101349	PAK5	57144	0.0592528409909332	0.305591671883076	-0.00182182200339343	0.974116744441395
ENSG00000101350	KIF3B	9371	0.0793060048520253	0.456576558168255	0.0326176694593165	0.756432571963162
ENSG00000101361	NOP56	10528	0.176620258696136	0.0439484810982108	0.0918288696652851	0.256033307388146
ENSG00000101365	IDH3B	3420	-0.111967607390302	0.156366374171179	-0.157169192965194	0.0576131626947366
ENSG00000101367	MAPRE1	22919	-0.129039302831394	0.154419534062603	-0.279001213482742	0.00807616643811409
ENSG00000101384	JAG1	182	-0.0391649154500016	0.620395070350295	0.0198844830247582	0.800464591029676
ENSG00000101391	CDK5RAP1	51654	-0.227428487605575	0.036351200817957	-0.226311855561228	0.0370843357918622
ENSG00000101400	SNTA1	6640	0.0332969305709456	0.804641740724722	-0.145850515115911	0.2928261576614
ENSG00000101405	OXT	5020	0.0866303070562164	0.169624248552015	-0.00751409267401359	0.900027012644332
ENSG00000101407	TTI1	9675	0.134186988981574	0.118753673114911	0.185312014703346	0.040790403356261
ENSG00000101412	E2F1	1869	-0.00926222253183617	0.929400623182819	-0.212529362573695	0.0652005291458068
ENSG00000101417	PXMP4	11264	-0.00990456079059143	0.917552613520606	-0.0811623275040132	0.405316623517136
ENSG00000101425	BPI	671	0.479167076206777	0.00210617090779894	0.401302024715097	0.00612998534478245
ENSG00000101439	CST3	1471	0.133359301078473	0.494873670443914	0.00515668358328725	0.978666882181144
ENSG00000101440	ASIP	434	-0.013755913706563	0.850965200081493	0.0293832672254104	0.689202116231174
ENSG00000101441	CST4	1472	0.328088920744386	0.00772347618695727	0.4446244572163	0.00120656467151804
ENSG00000101442	ACTR5	79913	-0.0638433891517369	0.417605563260167	-0.304863519055107	0.00266752539159962
ENSG00000101443	WFDC2	10406	-0.0721507953590925	0.623081031202161	-0.0553530862661424	0.705351463850588
ENSG00000101445	PPP1R16B	26051	0.0654318994643139	0.459127315229133	-0.454581634370555	0.000398441666487185
ENSG00000101446	SPINT3	10816	0.169860618994917	0.036851957105345	0.0947999100734502	0.206397609656679
ENSG00000101452	DHX35	60625	-0.14942282308476	0.0808376934011287	-0.142262428676627	0.0940917038303337
ENSG00000101463	SYNDIG1	79953	0.257204001266617	0.00689578151620311	0.131140335996484	0.111375027417379
ENSG00000101470	TNNC2	7125	0.0713764798337762	0.341040653512012	-0.0686739062977839	0.358758795095934
ENSG00000101473	ACOT8	10005	-0.190971198377552	0.132057022926893	-0.275455979366002	0.0402359352048524
ENSG00000101474	APMAP	57136	-0.0893155131648999	0.442702524887445	-0.170050951553032	0.160065359530006
ENSG00000101493	ZNF516	9658	0.204733356218687	0.253289393095442	0.0303466942552308	0.860653519061903
ENSG00000101542	CDH20	28316	-0.0331387870248236	0.631568660649455	0.0356123019528465	0.606689266526947
ENSG00000101544	ADNP2	22850	-0.195958141212639	0.0423944375849121	-0.0504068511953459	0.560119439685486
ENSG00000101557	USP14	9097	-0.156184776627947	0.11075547837578	-0.157797931113265	0.107589800739668
ENSG00000101558	VAPA	9218	-0.152904202681036	0.0349085968743072	-0.106568119824137	0.118611273332771
ENSG00000101574	METTL4	64863	-0.17291852106284	0.0842116284806681	-0.123924969382131	0.198365825615073
ENSG00000101577	LPIN2	9663	-0.066435888422868	0.342624670194534	-0.125450755675328	0.0904370491440982
ENSG00000101596	SMCHD1	23347	-0.0691173437005972	0.43073818531277	-0.0119857065172564	0.889478579967656
ENSG00000101605	MYOM1	8736	0.0584588521974463	0.386720841627058	0.0926332739503133	0.182855722710344
ENSG00000101608	MYL12A	10627	0.110212947830432	0.342299058392526	0.238031190444868	0.0578936689188787
ENSG00000101624	CEP76	79959	-0.269085394343952	0.00115776199830506	-0.19318866410814	0.00866922873802782
ENSG00000101638	ST8SIA5	29906	0.0347542130365563	0.682685301419104	0.0747145957957196	0.387261678487646
ENSG00000101639	CEP192	55125	-0.131576654332626	0.138647737604217	-0.144102551782511	0.108718602737229
ENSG00000101654	RNMT	8731	-0.0501906634992375	0.485230021476374	0.0537292226340709	0.45586704340209
ENSG00000101665	SMAD7	4092	-0.240756994632567	0.0254727775970391	-0.0168046390064807	0.856977462677478
ENSG00000101670	LIPG	9388	-0.0231625014318531	0.710681815543583	-0.127934021233226	0.0626847232438394
ENSG00000101745	ANKRD12	23253	0.0279804581223777	0.870088160427278	0.152579504231918	0.382363964489424
ENSG00000101746	NOL4	8715	0.0127510846719403	0.867795001314334	-0.0709846776355298	0.364825251168625
ENSG00000101751	POLI	11201	-0.0221058257107467	0.757016209288901	-0.0266484119551036	0.709496824401538
ENSG00000101773	RBBP8	5932	-0.065562867149799	0.300641679330919	-0.069937244591264	0.271428736625907
ENSG00000101782	RIOK3	8780	0.0718193798449214	0.403136031802698	0.105894748765742	0.227651405007833
ENSG00000101811	CSTF2	1478	-0.0465139888187585	0.541049914697899	-0.0952833508726059	0.224895509083309
ENSG00000101825	MXRA5	25878	0.0237304936200204	0.740692947055816	0.122086541090384	0.112067206669159
ENSG00000101843	PSMD10	5716	0.0547137439211678	0.370435389148339	0.0720245718024692	0.245695381488078
ENSG00000101844	ATG4A	115201	-0.294738449304113	0.0242609863974024	-0.33516153461507	0.0131698477918224
ENSG00000101846	STS	412	0.0193797712555166	0.685581223773752	0.00186465434894689	0.968785577870636
ENSG00000101849	TBL1X	6907	-0.0272208496219362	0.671271319338754	-0.000782470264879098	0.990217242412549
ENSG00000101850	GPR143	4935	0.132427360627257	0.192437951049259	0.137499956839897	0.177447528020909
ENSG00000101856	PGRMC1	10857	0.0270949895197337	0.692785168619362	-0.015505704956734	0.820613938240715
ENSG00000101868	POLA1	5422	-0.0662809363386039	0.571924679439968	-0.298742141645297	0.0260866407075974
ENSG00000101871	MID1	4281	-0.00143048023093684	0.985111280665778	-0.142271816233492	0.0877701995279174
ENSG00000101888	NXT2	55916	0.0904561726004891	0.235198914811819	0.0650917524026022	0.384183537074756
ENSG00000101890	GUCY2F	2986	0.190855877299316	0.0739813389787883	-0.00543873263413008	0.955500235033248
ENSG00000101892	ATP1B4	23439	0.0271725629825004	0.738564330036014	0.0612517303970908	0.457431721782295
ENSG00000101901	ALG13	79868	-0.0554429521743236	0.557641381384412	-0.0727432891343147	0.444791320839778
ENSG00000101911	PRPS2	5634	0.0552981456149269	0.538058760189353	0.0810233655091288	0.372567402970648
ENSG00000101916	TLR8	51311	-0.0350605325019808	0.688472662874374	-0.110647175191657	0.222969306402374
ENSG00000101928	MOSPD1	56180	0.0274689148795524	0.655226173787938	0.0302172986746374	0.623694954599768
ENSG00000101935	AMMECR1	9949	0.164023372212386	0.43208003201864	0.346282174783962	0.115816074004476
ENSG00000101938	CHRDL1	91851	0.0477742787050133	0.408521055296176	-0.0322899991456966	0.572489607577978
ENSG00000101940	WDR13	64743	-0.0329832935217755	0.773260528999445	-0.230624563838266	0.0667822869425653
ENSG00000101945	SUV39H1	6839	-0.0159680849240305	0.895652846546752	-0.0797939932203766	0.51696380031345
ENSG00000101951	PAGE4	9506	0.0895158449513129	0.533446842412774	0.196786543196769	0.18767285574918
ENSG00000101955	SRPX	8406	-0.0192643331928046	0.900572155510235	0.132425618201029	0.399644784233183
ENSG00000101958	GLRA2	2742	0.295206817158916	0.0180753324244402	0.23992474471628	0.0441148416599609
ENSG00000101966	XIAP	331	-0.43835846324569	0.0322763137557316	-0.272456512554356	0.151571479118437
ENSG00000101972	STAG2	10735	0.47847722737464	0.0377755049337721	0.527588384391187	0.024974617256749
